Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2001,11,35,2001-08-05,2001-08-09,5,78869,8654852.48,409.1,08-05,25.23,25.09,"(0.0, 3.515625, 35.4385190210863, 36.8420237038942)","(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.40625, 36.140271368586205)(1.7578125, 36.140271368586205)"
0,2001,12,35,2001-08-05,2001-08-10,6,171298,15713151.16,871.07,08-07,19.17,19.17,"(-9.84375, 0.703125, 50.1753080588334, 54.3858129450494)","(-2.109375, 52.28056089822784)(-1.40625, 52.28056089822784)(-4.871651785714286, 52.280560785003146)(-6.328125, 52.280560785003146)(-5.9765625, 52.280560785003146)(-4.5703125, 52.280560785003146)"
0,2001,13,41,2001-08-11,2001-08-20,10,1368335,114896998.6,6591.73,08-16,20.66,19.91,"(-4.921875, 14.765625, 38.9472804370071, 54.3858129450494)","(7.03125, 46.666551262548005)(8.0859375, 46.31567545566524)(9.4921875, 43.85954431482829)(5.1052989130434785, 47.01742544608476)(4.921875, 47.36830136039442)(4.921875, 46.66654963486444)(7.03125, 46.66654963486444)(10.1953125, 46.66654963486444)(10.546875, 43.09931277911249)(10.1953125, 41.052536676486696)"
0,2001,14,48,2001-08-18,2001-08-17,3,39587,2408696.86,209.18,08-18,23.88,23.78,"(4.21875, 5.625, 43.1577926653356, 44.5612963074929)","(4.921875, 43.859544496476964)(4.921875, 43.508668590968995)(4.921875, 43.859544496476964)"
0,2001,15,48,2001-08-18,2001-08-21,4,82633,7591208.02,464.98,08-20,27.39,27.4,"(10.546875, 13.359375, 36.1402713807781, 38.2455282337738)","(12.3046875, 37.19289982681138)(11.953125, 37.19289982681138)(11.953125, 37.19289982681138)(11.953125, 37.19289982681138)"
0,2001,16,58,2001-08-28,2001-08-31,4,338442,15588350.43,1536.68,08-30,17.0,16.97,"(3.515625, 14.765625, 50.1753080588334, 54.3858129450494)","(13.7109375, 52.631436336349026)(9.4921875, 52.63143623936477)(9.140625, 52.280560785003146)(9.140625, 52.280560785003146)"
0,2002,-1 (NOISE), , , , , , , , , , , , 
0,2002,0,18,2002-07-19,2002-07-22,4,501114,33337087.24,2683.42,07-21,23.5,23.08,"(7.03125, 14.765625, 40.3507847105177, 50.1753080588334)","(11.953125, 45.26304740880629)(10.8984375, 44.912171648090066)(10.8984375, 45.26304740880629)(12.3046875, 43.15779247299083)"
0,2002,1,19,2002-07-20,2002-07-22,3,38374,3115143.66,225.43,07-20,28.24,28.23,"(13.359375, 14.765625, 37.5437759887994, 38.9472804370071)","(14.0625, 38.2455282198601)(14.0625, 38.2455282198601)(14.0625, 38.2455282198601)"
0,2002,2,25,2002-07-26,2002-07-28,3,41701,1637836.86,200.67,07-26,17.8,18.02,"(2.109375, 4.921875, 50.8770591457431, 52.2805610111665)","(3.515625, 51.578810096228665)(3.515625, 51.578810096228665)(3.1640625, 52.2805610111665)"
0,2002,3,25,2002-07-26,2002-07-28,3,136240,5489504.2,699.8,07-27,18.57,18.63,"(5.625, 11.25, 51.5788101317764, 54.3858129450494)","(7.3828125, 52.631436336349026)(8.4375, 52.9823116580891)(8.7890625, 52.9823116580891)"
0,2002,4,35,2002-08-05,2002-08-08,4,192136,13111125.35,934.71,08-07,24.64,24.39,"(1.40625, 9.84375, 35.4385190210863, 36.8420237038942)","(2.8125, 36.140271368586205)(5.625, 36.140271368586205)(5.625, 36.140271368586205)(5.625, 36.140271368586205)"
0,2002,5,35,2002-08-05,2002-08-07,3,70167,3598066.35,315.38,08-06,21.36,21.37,"(-3.515625, -1.40625, 38.9472804370071, 41.0525367766618)","(-2.4609375, 40.35078469459051)(-2.4609375, 39.99990863019465)(-2.4609375, 39.64903258137227)"
0,2002,6,36,2002-08-06,2002-08-08,3,131400,9289429.71,709.31,08-07,26.15,26.15,"(-5.625, -1.40625, 35.4385190210863, 38.9472804370071)","(-3.515625, 37.19289979422315)(-3.515625, 37.19289979422315)(-3.515625, 37.19289979422315)"
0,2002,7,56,2002-08-26,2002-08-25,3,40958,1848201.46,151.48,08-25,17.83,17.65,"(-1.40625, 0.0, 41.0525367766618, 42.45604075651)","(-0.703125, 41.754288775318166)(-1.0546875, 41.754288775318166)(-0.703125, 41.754288775318166)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,10,2003-07-11,2003-07-14,4,172501,9803791.89,738.87,07-12,19.57,19.85,"(-9.84375, -7.734375, 36.8420237038942, 43.1577926653356)","(-8.7890625, 39.99990846618743)(-8.7890625, 39.99990846618743)(-8.7890625, 39.99990846618743)(-9.140625, 42.8069167109228)"
0,2003,1,12,2003-07-13,2003-07-15,3,34527,1497265.11,145.49,07-14,16.23,16.27,"(-4.21875, -1.40625, 50.1753080588334, 51.5788101317764)","(-3.1640625, 51.22793463875975)(-2.8125, 50.87705911211763)(-2.8125, 50.87705911211763)"
0,2003,2,25,2003-07-26,2003-07-31,6,64045,9364367.44,382.86,07-28,28.76,28.8,"(0.0, 2.8125, 35.4385190210863, 36.8420237038942)","(1.7578125, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2003,3,32,2003-08-02,2003-08-01,10,1085062,106094330.53,4614.4,07-30,21.65,20.44,"(-6.328125, 14.0625, 35.4385190210863, 52.982311777713)","(-0.375, 40.350784261523394)(0.05022321428571429, 41.43040274556776)(1.40625, 42.45604048095604)(1.96875, 41.05253665979085)(1.0546875, 43.274749003632735)(3.1640625, 44.21041863693939)(3.515625, 44.21041863693939)(3.515625, 44.21041863693939)(4.21875, 44.21041863693939)(0.3515625, 39.649032275410846)"
0,2003,4,32,2003-08-02,2003-08-01,15,304818,53920390.64,1580.22,08-01,24.73,24.37,"(7.03125, 14.765625, 38.9472804370071, 44.5612963074929)","(10.8984375, 41.754288617722466)(11.109375, 41.40341265650116)(9.4921875, 41.40341265650116)(9.4921875, 41.40341265650116)(9.4921875, 41.40341265650116)(9.140625, 41.052536676486696)(8.7890625, 40.35078466271226)(8.4375, 39.99990863019465)(8.4375, 40.35078469459051)(8.7890625, 40.35078469459051)(8.4375, 40.70166067834521)(8.4375, 40.70166067834521)(11.25, 41.40341265650116)(11.25, 41.754288617722466)(11.25, 41.754288617722466)"
0,2003,5,33,2003-08-03,2003-08-10,8,238926,27148010.72,1251.95,08-07,26.1,26.0,"(7.734375, 14.765625, 35.4385190210863, 38.9472804370071)","(12.3046875, 36.491147523639505)(12.3046875, 36.491147523639505)(11.6015625, 37.19289979422315)(11.25, 37.19289979422315)(11.25, 37.19289979422315)(11.25, 37.19289979422315)(12.3046875, 36.84202366566636)(12.65625, 37.192899846346805)"
0,2003,6,37,2003-08-07,2003-08-09,3,73898,4886569.28,379.79,08-09,24.19,24.23,"(4.21875, 7.734375, 35.4385190210863, 36.8420237038942)","(5.9765625, 36.140271368586205)(5.625, 36.140271368586205)(5.9765625, 36.140271368586205)"
0,2003,7,40,2003-08-10,2003-08-09,3,56972,3601087.16,279.19,08-09,21.66,21.63,"(4.21875, 6.328125, 43.1577926653356, 45.263048035017)","(5.2734375, 44.21042038111197)(5.2734375, 44.21042038111197)(5.2734375, 44.21042038111197)"
0,2003,8,40,2003-08-10,2003-08-09,4,69122,3982807.03,343.11,08-10,18.28,18.3,"(-9.84375, -4.921875, 52.2805610111665, 54.3858129450494)","(-7.3828125, 53.33318703966727)(-6.6796875, 53.68406238250086)(-8.7890625, 53.68406238250086)(-7.734375, 53.33318703966727)"
0,2003,9,40,2003-08-10,2003-08-09,3,40958,2679349.98,224.77,08-10,24.42,24.53,"(0.703125, 2.109375, 41.0525367766618, 42.45604075651)","(1.40625, 41.754288775318166)(1.40625, 41.754288775318166)(1.40625, 41.754288775318166)"
0,2003,10,40,2003-08-10,2003-08-12,3,72277,4857015.12,427.59,08-11,27.88,27.97,"(-9.84375, -7.734375, 36.8420237038942, 38.9472804370071)","(-9.140625, 37.894652090868625)(-8.7890625, 37.894652090868625)(-8.7890625, 37.54377597548913)"
0,2003,11,40,2003-08-10,2003-08-13,4,217126,18122315.77,1317.75,08-12,28.87,29.05,"(-7.734375, -0.703125, 35.4385190210863, 39.649032596592)","(-2.4609375, 38.2455281920133)(-3.8671875, 37.54377590884727)(-3.8671875, 37.54377590884727)(-4.921875, 36.84202366566636)"
0,2003,12,40,2003-08-10,2003-08-12,3,40050,2652124.58,221.45,08-10,24.86,24.84,"(7.734375, 9.140625, 42.45604075651, 43.8595445166024)","(8.4375, 43.157792646149325)(8.4375, 43.157792646149325)(8.4375, 43.157792646149325)"
0,2003,13,44,2003-08-14,2003-08-28,15,510325,64069036.59,2179.51,08-24,20.45,19.7,"(-9.84375, 4.921875, 36.8420237038942, 48.7718056035057)","(-9.4921875, 39.64903258137227)(-8.7890625, 38.947280393338005)(-8.7890625, 38.596404278430704)(-8.7890625, 38.94728034960657)(-8.7890625, 39.649032444059856)(-8.4375, 39.99990846618743)(-8.0859375, 40.350784470770606)(-5.2734375, 42.128555814059574)(-4.21875, 42.80691595316162)(-3.515625, 42.80691595316162)(-2.8125, 42.45604009137668)(-2.109375, 43.50866844329996)(-1.0546875, 43.85954445619158)(1.40625, 43.157792646149325)(2.109375, 43.859544496476964)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,0,2004-07-01,2004-07-03,3,155485,6261930.69,635.11,07-01,15.19,15.22,"(8.4375, 14.765625, 50.1753080588334, 54.3858129450494)","(11.6015625, 52.280560785003146)(11.6015625, 52.280560785003146)(11.953125, 52.280560785003146)"
0,2004,1,10,2004-07-11,2004-07-13,3,54697,2306827.9,258.68,07-13,19.03,19.06,"(11.25, 14.765625, 49.4735568764181, 50.8770591457431)","(13.0078125, 50.52618360228825)(13.0078125, 50.1753080269982)(13.0078125, 50.1753080269982)"
0,2004,2,12,2004-07-13,2004-07-22,10,184548,24812806.47,1028.45,07-16,27.44,26.68,"(-9.84375, -4.21875, 35.4385190210863, 39.649032596592)","(-5.9765625, 36.140271368586205)(-6.328125, 36.491147523639505)(-7.03125, 37.54377590884727)(-7.03125, 37.54377590884727)(-7.03125, 37.54377590884727)(-7.3828125, 36.84202366566636)(-7.3828125, 36.84202366566636)(-6.328125, 36.491147523639505)(-6.6796875, 36.84202369115724)(-6.6796875, 36.84202369115724)"
0,2004,3,12,2004-07-13,2004-07-18,6,304914,19066783.29,1331.7,07-15,20.9,19.89,"(0.0, 9.140625, 39.649032596592, 47.3683028045918)","(4.658203125, 45.2630479684329)(4.921875, 44.2104202570991)(4.921875, 44.21042016380464)(4.21875, 43.34917917364901)(2.4609375, 41.75428868785746)(0.703125, 40.70166071913855)"
0,2004,4,16,2004-07-17,2004-07-16,3,63361,4559074.76,380.86,07-16,27.18,27.18,"(9.84375, 11.953125, 41.0525367766618, 43.1577926653356)","(10.8984375, 42.10516474782253)(10.8984375, 42.10516474782253)(10.8984375, 42.10516474782253)"
0,2004,5,16,2004-07-17,2004-07-20,4,124753,6540453.87,469.6,07-18,17.52,17.28,"(-7.734375, -2.109375, 41.7542887927827, 43.8595445166024)","(-5.9765625, 42.806916682807675)(-4.921875, 42.806916682807675)(-4.921875, 42.806916682807675)(-4.21875, 43.157792646149325)"
0,2004,6,16,2004-07-17,2004-07-20,4,371621,17117610.81,1732.5,07-20,18.06,17.98,"(-4.21875, 3.515625, 43.1577926653356, 53.6840624247402)","(-0.703125, 51.92968557147145)(-1.40625, 48.420929036672575)(-0.3515625, 48.07005347746807)(-0.3515625, 48.420929036672575)"
0,2004,7,19,2004-07-20,2004-07-27,8,303705,29011872.18,1552.23,07-24,23.51,23.06,"(-9.84375, -0.703125, 36.8420237038942, 43.8595445166024)","(-8.4375, 37.192899846346805)(-8.7890625, 37.54377597548913)(-7.734375, 40.350784470770606)(-7.03125, 40.350784470770606)(-5.2734375, 40.350784470770606)(-4.5703125, 42.806916682807675)(-4.5703125, 42.806916682807675)(-2.8125, 42.9238753249069)"
0,2004,8,22,2004-07-23,2004-07-27,5,236926,15055799.35,1147.98,07-26,20.52,20.56,"(-5.625, 2.8125, 43.8595445166024, 48.7718056035057)","(-3.8671875, 47.017427045823354)(-3.515625, 47.36830272718452)(-1.7578125, 46.31567531187936)(-1.40625, 46.31567531187936)(-0.703125, 46.31567531187936)"
0,2004,9,32,2004-08-02,2004-08-01,4,180478,8686891.88,918.1,08-01,21.17,21.12,"(-4.21875, 2.109375, 44.5612963074929, 48.0700542447729)","(-0.703125, 46.31567545566524)(-2.4609375, 45.9647996959973)(-1.40625, 46.31567539582113)(-1.0546875, 46.31567539582113)"
0,2004,10,32,2004-08-02,2004-08-01,5,54236,6339225.08,327.88,08-03,28.51,28.59,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(0.703125, 36.140271368586205)(1.40625, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2004,11,32,2004-08-02,2004-08-01,4,80857,3472931.54,346.23,08-02,17.23,17.57,"(3.515625, 7.734375, 47.3683028045918, 49.4735568764181)","(5.625, 48.42092988232212)(5.625, 49.1226812399619)(6.328125, 48.7718056035057)(5.625, 48.42092988232212)"
0,2004,12,32,2004-08-02,2004-08-01,4,151333,12436288.35,927.9,08-02,29.12,29.57,"(-7.03125, -2.109375, 35.4385190210863, 38.2455282337738)","(-4.5703125, 36.84202366566636)(-4.5703125, 36.84202366566636)(-4.21875, 36.140271368586205)(-4.5703125, 36.84202366566636)"
0,2004,13,32,2004-08-02,2004-08-01,3,74049,2584243.67,344.72,08-02,16.95,17.02,"(-9.84375, -6.328125, 51.5788101317764, 53.6840624247402)","(-8.0859375, 52.631436336349026)(-8.7890625, 52.280560973551964)(-8.0859375, 52.98231173787323)"
0,2004,14,39,2004-08-09,2004-08-18,10,318341,44400822.84,1736.23,08-12,26.64,26.82,"(3.515625, 14.765625, 35.4385190210863, 38.9472804370071)","(7.3828125, 35.789395200932205)(7.03125, 36.491147523639505)(9.140625, 37.19289979422315)(9.140625, 37.19289979422315)(9.140625, 37.19289979422315)(10.546875, 37.19289979422315)(11.6015625, 37.19289979422315)(13.0078125, 37.19289979422315)(13.359375, 36.140271368586205)(13.359375, 36.140271368586205)"
0,2004,15,52,2004-08-22,2004-08-25,4,68793,5437700.55,320.59,08-25,23.66,23.54,"(-7.03125, -4.921875, 35.4385190210863, 37.5437759887994)","(-5.9765625, 36.140271368586205)(-5.625, 36.491147523639505)(-5.9765625, 36.491147523639505)(-5.9765625, 36.491147523639505)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,16,2005-07-17,2005-07-16,4,118237,9897295.51,722.82,07-17,29.77,29.96,"(0.703125, 5.625, 35.4385190210863, 36.8420237038942)","(3.1640625, 36.140271368586205)(3.1640625, 36.140271368586205)(4.921875, 35.789395200932205)(3.1640625, 36.140271368586205)"
0,2005,1,16,2005-07-17,2005-07-16,3,100743,6902865.98,600.41,07-17,28.78,28.76,"(-4.21875, -1.40625, 36.8420237038942, 39.649032596592)","(-2.8125, 38.2455281920133)(-2.8125, 38.2455281920133)(-3.1640625, 38.2455281920133)"
0,2005,2,16,2005-07-17,2005-07-19,3,98915,5110636.49,495.4,07-17,20.22,20.45,"(2.8125, 8.4375, 43.8595445166024, 45.9647996959973)","(5.625, 44.9121721387774)(5.2734375, 44.9121721387774)(6.6796875, 44.9121721387774)"
0,2005,3,17,2005-07-18,2005-07-20,3,67054,4760852.63,414.04,07-19,27.34,27.3,"(12.65625, 14.765625, 41.7542887927827, 43.8595445166024)","(13.7109375, 42.806916682807675)(13.7109375, 42.806916682807675)(14.0625, 42.806916682807675)"
0,2005,4,29,2005-07-30,2005-08-01,3,40050,2093667.66,196.08,07-31,20.32,20.44,"(-6.328125, -4.921875, 42.45604075651, 43.8595445166024)","(-5.625, 42.8069167109228)(-5.625, 43.157792646149325)(-5.625, 43.157792646149325)"
0,2005,5,40,2005-08-10,2005-08-14,5,163860,15214571.97,983.63,08-13,28.76,28.73,"(-9.84375, -6.328125, 36.8420237038942, 42.45604075651)","(-8.4375, 39.29815649447265)(-8.4375, 39.29815640500359)(-8.0859375, 39.649032444059856)(-8.0859375, 39.649032444059856)(-7.03125, 41.05253672661284)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,0,2006-07-01,2006-07-08,8,745558,66543872.96,3655.14,07-05,21.46,21.5,"(2.8125, 14.765625, 38.9472804370071, 48.0700542447729)","(11.953125, 44.91217208458335)(11.953125, 44.91217208458335)(9.84375, 42.806916381464276)(8.7890625, 43.50866811620972)(8.7890625, 43.50866811620972)(9.84375, 43.50866811620972)(10.546875, 41.754288617722466)(11.25, 40.70166067834521)"
0,2006,1,1,2006-07-02,2006-07-09,8,155713,20916121.14,760.89,07-06,23.93,23.97,"(10.546875, 14.765625, 35.4385190210863, 38.9472804370071)","(13.359375, 36.140271368586205)(13.359375, 36.491147523639505)(13.0078125, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 36.84202366566636)(12.65625, 36.491147523639505)"
0,2006,2,10,2006-07-11,2006-07-19,9,117384,24278691.63,656.95,07-15,26.93,26.97,"(10.546875, 14.0625, 35.4385190210863, 38.2455282337738)","(11.953125, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(11.953125, 36.84202366566636)(12.3046875, 36.491147523639505)"
0,2006,3,12,2006-07-13,2006-07-16,4,70457,5762407.3,397.44,07-14,26.17,26.07,"(7.734375, 10.546875, 38.9472804370071, 40.3507847105177)","(9.84375, 39.29815651679955)(9.140625, 39.64903258137227)(9.140625, 39.64903258137227)(9.140625, 39.64903258137227)"
0,2006,4,16,2006-07-17,2006-07-16,4,61059,4593772.15,329.07,07-17,21.22,21.46,"(-1.40625, 0.703125, 43.1577926653356, 45.263048035017)","(-0.3515625, 44.21042038111197)(-0.703125, 44.21042038111197)(-0.3515625, 44.21042038111197)(-0.3515625, 44.21042038111197)"
0,2006,5,16,2006-07-17,2006-07-16,3,41305,2667887.67,223.83,07-15,25.36,25.32,"(0.0, 2.109375, 40.3507847105177, 41.7542887927827)","(1.0546875, 41.40341278472225)(1.0546875, 41.052536759987404)(1.0546875, 41.40341278472225)"
0,2006,6,16,2006-07-17,2006-07-16,3,37576,2687413.74,199.2,07-17,24.88,24.86,"(0.0, 1.40625, 38.9472804370071, 40.3507847105177)","(0.703125, 39.64903258137227)(0.703125, 39.64903258137227)(0.703125, 39.64903258137227)"
