Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2002,0,0,2002-07-01,2002-07-03,3,73630,4857617.28,406.82,07-02,26.6,26.71,"(11.25, 13.359375, 35.4385190210863, 37.5437759887994)","(12.3046875, 36.491147523639505)(12.3046875, 36.491147523639505)(12.65625, 36.491147523639505)"
0,2002,1,1,2002-07-02,2002-07-04,3,302458,14336848.46,1439.69,07-04,18.69,18.45,"(6.328125, 14.765625, 48.0700542447729, 54.3858129450494)","(11.25, 50.87705880829659)(10.546875, 51.22793422197187)(10.546875, 51.22793422197187)"
0,2002,2,32,2002-08-02,2002-08-01,4,88810,8301981.47,551.71,08-01,29.95,30.05,"(7.03125, 11.25, 35.4385190210863, 36.8420237038942)","(10.1953125, 36.140271368586205)(8.4375, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 36.140271368586205)"
0,2002,3,33,2002-08-03,2002-08-05,3,59118,4611785.08,394.03,08-05,32.17,32.23,"(2.8125, 4.921875, 35.4385190210863, 36.8420237038942)","(3.8671875, 35.789395200932205)(3.8671875, 36.140271368586205)(3.8671875, 36.140271368586205)"
0,2002,4,34,2002-08-04,2002-08-06,3,68971,5272927.24,400.64,08-05,28.91,28.92,"(-6.328125, -3.515625, 35.4385190210863, 36.8420237038942)","(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.5703125, 36.140271368586205)"
0,2002,5,34,2002-08-04,2002-08-06,3,44339,3474331.7,286.87,08-04,32.24,32.03,"(0.703125, 2.109375, 35.4385190210863, 36.8420237038942)","(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.0546875, 35.789395200932205)"
0,2002,6,50,2002-08-20,2002-08-24,5,226710,23309956.8,1351.07,08-23,28.74,29.0,"(0.703125, 11.25, 35.4385190210863, 36.8420237038942)","(7.03125, 35.789395200932205)(6.328125, 36.140271368586205)(5.9765625, 36.140271368586205)(5.9765625, 36.140271368586205)(5.9765625, 36.140271368586205)"
0,2002,8,52,2002-08-22,2002-08-27,6,254577,25520844.06,1376.77,08-23,27.65,27.47,"(-7.734375, 0.703125, 35.4385190210863, 41.0525367766618)","(-2.8125, 38.2455281920133)(-3.515625, 38.245528094345595)(-3.515625, 38.245528094345595)(-4.090909090909091, 38.245528094345595)(-4.921875, 36.84202366566636)(-4.5703125, 36.140271368586205)"
0,2002,7,52,2002-08-22,2002-08-24,3,58585,3903726.88,341.06,08-23,28.6,28.59,"(12.65625, 14.765625, 36.1402713807781, 37.5437759887994)","(13.7109375, 37.192899846346805)(13.7109375, 36.84202369115724)(13.7109375, 36.84202369115724)"
0,2002,9,52,2002-08-22,2002-08-24,3,40507,3231523.87,258.45,08-23,28.72,28.72,"(12.65625, 14.0625, 41.7542887927827, 43.1577926653356)","(13.359375, 42.45604073820943)(13.359375, 42.45604073820943)(13.359375, 42.45604073820943)"
0,2002,10,56,2002-08-26,2002-08-25,3,64745,3924719.71,314.53,08-26,24.63,24.28,"(-1.40625, 0.703125, 39.649032596592, 41.7542887927827)","(-0.3515625, 40.70166071913855)(-0.3515625, 40.70166071913855)(-0.3515625, 40.70166071913855)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,0,2003-07-01,2003-07-03,3,207896,13005390.42,1117.52,07-02,25.03,24.81,"(-7.734375, -2.8125, 36.8420237038942, 41.7542887927827)","(-5.2734375, 39.29815640500359)(-5.2734375, 39.29815640500359)(-5.2734375, 38.94728034960657)"
0,2003,1,6,2003-07-07,2003-07-14,8,294875,40761655.29,1425.69,07-10,23.1,23.26,"(-9.84375, -3.515625, 36.8420237038942, 43.1577926653356)","(-7.3828125, 39.29815640500359)(-7.03125, 39.649032444059856)(-7.03125, 39.99990846618743)(-7.03125, 39.99990846618743)(-6.6796875, 39.99990846618743)(-6.6796875, 39.99990846618743)(-6.6796875, 39.99990846618743)(-9.4921875, 37.54377597548913)"
0,2003,2,9,2003-07-10,2003-07-20,11,917104,120446828.04,4644.58,07-17,18.24,18.42,"(-8.4375, 14.765625, 45.9647996959973, 54.3858129450494)","(-2.4609375, 52.98231157331142)(-4.026988636363637, 52.63143623936477)(-2.109375, 50.52618302594712)(3.515625, 50.52618302594712)(4.5703125, 50.877058638573686)(5.625, 51.22793422197187)(5.2734375, 50.52618302594712)(5.625, 50.175307385181746)(6.328125, 50.175307385181746)(7.3828125, 50.52618302594712)(11.015625, 52.280560785003146)"
0,2003,3,15,2003-07-16,2003-07-21,6,134626,13566899.03,744.34,07-20,22.38,23.07,"(6.328125, 13.359375, 42.45604075651, 46.6665512870549)","(9.84375, 45.26304801283573)(10.8984375, 44.9121721387774)(10.8984375, 44.91217208458335)(10.8984375, 44.561296180572874)(9.84375, 44.210420329492536)(9.84375, 44.210420329492536)"
0,2003,4,17,2003-07-18,2003-07-24,7,115488,11210680.79,562.98,07-21,22.88,22.61,"(2.109375, 6.328125, 41.7542887927827, 45.263048035017)","(5.2734375, 44.56129628637077)(4.921875, 44.56129628637077)(4.21875, 43.157792607744724)(4.21875, 43.157792607744724)(4.21875, 42.806916682807675)(3.8671875, 42.806916682807675)(4.21875, 43.157792646149325)"
0,2003,5,19,2003-07-20,2003-07-25,6,348220,38759351.4,1953.7,07-22,25.43,25.61,"(-9.84375, -1.40625, 35.4385190210863, 41.0525367766618)","(-5.625, 38.245528094345595)(-5.625, 38.245528094345595)(-5.625, 38.245528094345595)(-5.9765625, 37.894652009056074)(-7.03125, 37.894652009056074)(-7.3828125, 37.894652009056074)"
0,2003,6,20,2003-07-21,2003-07-23,3,41403,3017632.59,237.71,07-22,26.23,26.24,"(0.0, 1.40625, 40.3507847105177, 41.7542887927827)","(0.703125, 41.052536759987404)(0.703125, 41.052536759987404)(0.703125, 41.052536759987404)"
0,2003,7,20,2003-07-21,2003-08-01,12,690673,120864620.74,3879.87,07-24,22.21,22.04,"(-5.625, 14.765625, 43.8595445166024, 54.3858129450494)","(1.40625, 49.7542561674841)(2.109375, 49.473556023324846)(4.127038043478261, 49.824431717312834)(5.2734375, 50.175307385181746)(4.74609375, 50.52618302594712)(8.7890625, 52.280560785003146)(8.0859375, 52.280560785003146)(5.9765625, 50.52618302594712)(4.5703125, 50.175307385181746)(4.5703125, 49.473556023324846)(1.6875, 47.22795203826195)(0.703125, 47.01742674302864)"
0,2003,8,32,2003-08-02,2003-08-01,5,76305,7485660.99,459.81,08-01,26.94,26.93,"(7.734375, 9.84375, 41.0525367766618, 43.8595445166024)","(8.7890625, 43.157792646149325)(8.7890625, 43.157792646149325)(8.4375, 42.4560407015785)(8.4375, 42.4560407015785)(8.7890625, 42.4560407015785)"
0,2003,9,32,2003-08-02,2003-08-01,8,280290,23900088.04,1450.6,08-02,20.21,19.85,"(2.8125, 14.765625, 50.8770591457431, 54.3858129450494)","(8.7890625, 52.63143623936477)(9.84375, 52.63143623936477)(10.8984375, 52.63143623936477)(11.6015625, 52.63143623936477)(11.953125, 52.63143623936477)(13.0078125, 54.3858129450494)(4.5703125, 52.631436394439746)(8.545673076923077, 52.56126113169512)"
0,2003,10,32,2003-08-02,2003-08-01,3,58284,2428224.33,289.09,08-02,17.98,18.0,"(-4.921875, -2.109375, 52.2805610111665, 54.3858129450494)","(-3.515625, 53.33318703966727)(-3.515625, 53.33318703966727)(-3.1640625, 52.98231173787323)"
0,2003,11,37,2003-08-07,2003-08-13,7,364611,39015718.21,1993.57,08-10,27.76,27.16,"(-6.328125, 2.109375, 35.4385190210863, 42.45604075651)","(-1.0546875, 38.2455281920133)(-2.4609375, 37.98237101732409)(-2.4609375, 38.59640416418931)(-2.109375, 38.94728021803664)(-2.109375, 38.94728021803664)(-0.3515625, 39.29815640500359)(-0.3515625, 38.94728034960657)"
0,2003,12,39,2003-08-09,2003-08-20,12,806870,99817309.24,4049.22,08-12,18.6,18.55,"(-9.84375, 14.765625, 45.9647996959973, 54.3858129450494)","(-3.515625, 50.175307385181746)(-3.515625, 50.175307385181746)(0.1622596153846154, 50.175307385181746)(2.4609375, 50.877058638573686)(2.4609375, 51.92968529643001)(2.8125, 52.63143623936477)(4.5703125, 52.9823116580891)(4.21875, 51.57880977499397)(4.5703125, 51.57880977499397)(4.21875, 51.57880977499397)(7.3828125, 52.9823116580891)(13.0078125, 53.33318703966727)"
0,2003,13,40,2003-08-10,2003-08-12,3,54236,4338862.99,333.49,08-11,30.32,30.38,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2003,14,41,2003-08-11,2003-08-13,3,53704,3847738.56,331.43,08-12,26.95,26.88,"(8.4375, 9.84375, 41.7542887927827, 43.8595445166024)","(9.140625, 42.806916682807675)(9.140625, 42.806916682807675)(9.140625, 42.806916682807675)"
0,2003,15,46,2003-08-16,2003-08-23,8,176281,27333687.27,993.39,08-21,27.08,27.07,"(8.4375, 14.0625, 35.4385190210863, 38.2455282337738)","(10.546875, 36.491147523639505)(11.25, 36.491147523639505)(11.6015625, 36.491147523639505)(11.25, 36.491147523639505)(11.25, 36.84202366566636)(11.25, 36.84202366566636)(11.6015625, 36.84202366566636)(12.65625, 36.84202366566636)"
0,2003,16,51,2003-08-21,2003-08-24,4,158549,11870809.55,830.83,08-22,25.82,25.81,"(-7.03125, -2.109375, 36.1402713807781, 40.3507847105177)","(-5.2734375, 36.84202369115724)(-4.5703125, 37.89465205680744)(-4.5703125, 38.245528150194616)(-3.1640625, 38.947280393338005)"
0,2003,17,56,2003-08-26,2003-08-25,3,39368,3152551.1,237.84,08-25,29.19,29.13,"(0.703125, 2.109375, 35.4385190210863, 36.8420237038942)","(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2003,18,56,2003-08-26,2003-08-25,4,36128,1784342.36,163.79,08-27,16.07,15.96,"(-9.84375, -7.734375, 52.982311777713, 54.3858129450494)","(-8.7890625, 53.68406238250086)(-8.7890625, 53.68406238250086)(-9.140625, 53.68406238250086)(-9.4921875, 53.68406238250086)"
0,2003,19,56,2003-08-26,2003-08-28,3,45941,2292172.82,208.18,08-28,18.88,18.88,"(-3.515625, -0.703125, 45.9647996959973, 47.3683028045918)","(-2.4609375, 46.666551262548005)(-2.4609375, 46.666551262548005)(-2.109375, 46.666551262548005)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,3,2004-07-04,2004-07-07,4,113087,9513751.65,581.92,07-04,26.32,26.12,"(7.734375, 11.953125, 35.4385190210863, 37.5437759887994)","(9.84375, 36.491147523639505)(9.84375, 36.491147523639505)(9.84375, 36.491147523639505)(10.1953125, 36.140271368586205)"
0,2004,1,4,2004-07-05,2004-07-07,3,43119,3017044.85,245.8,07-06,27.36,27.33,"(12.65625, 14.0625, 37.5437759887994, 38.9472804370071)","(13.359375, 38.2455282198601)(13.359375, 38.2455282198601)(13.359375, 37.894652111286604)"
0,2004,2,4,2004-07-05,2004-07-08,4,105950,6020798.32,636.22,07-07,24.68,24.88,"(-1.40625, 3.515625, 44.5612963074929, 47.3683028045918)","(0.0, 45.61392386550715)(0.0, 45.96479967268973)(1.0546875, 45.964799626030775)(1.7578125, 45.61392383139052)"
0,2004,3,7,2004-07-08,2004-07-15,8,1265085,96621181.96,5337.0,07-12,20.94,19.74,"(-7.03125, 14.765625, 35.4385190210863, 52.2805610111665)","(8.4375, 45.61392386550715)(9.140625, 44.91217217125495)(2.109375, 42.105163877938686)(3.8671875, 43.859542911308445)(3.8671875, 43.859542911308445)(3.8671875, 43.74258422898567)(5.625, 41.403412372641704)(9.7265625, 41.05253660953145)"
0,2004,4,8,2004-07-09,2004-07-14,6,187253,23527244.68,974.25,07-13,26.74,26.36,"(0.0, 8.4375, 35.4385190210863, 36.8420237038942)","(4.21875, 35.789395200932205)(4.21875, 36.140271368586205)(3.8671875, 36.140271368586205)(4.21875, 36.140271368586205)(4.21875, 36.140271368586205)(4.21875, 36.140271368586205)"
0,2004,5,11,2004-07-12,2004-07-15,4,150649,11944322.11,783.51,07-15,24.83,24.82,"(11.25, 14.765625, 35.4385190210863, 38.9472804370071)","(12.65625, 36.84202366566636)(13.0078125, 37.19289979422315)(13.0078125, 37.19289979422315)(13.0078125, 37.19289979422315)"
0,2004,6,16,2004-07-17,2004-07-21,5,180084,13317450.08,855.17,07-19,23.82,23.36,"(-9.84375, -4.21875, 35.4385190210863, 38.2455282337738)","(-8.0859375, 36.84202366566636)(-7.03125, 36.84202366566636)(-7.03125, 36.84202366566636)(-6.6796875, 36.491147523639505)(-4.5703125, 35.789395200932205)"
0,2004,7,17,2004-07-18,2004-07-20,3,42700,2758932.36,224.04,07-19,25.34,25.27,"(-2.8125, -1.40625, 38.2455282337738, 39.649032596592)","(-2.109375, 38.94728042245763)(-2.109375, 38.94728042245763)(-2.109375, 38.94728042245763)"
0,2004,8,18,2004-07-19,2004-07-21,3,64680,3497554.68,392.74,07-20,22.87,22.94,"(3.515625, 7.734375, 50.1753080588334, 52.2805610111665)","(4.5703125, 50.87705911211763)(5.625, 51.22793458687985)(6.328125, 51.578810096228665)"
0,2004,9,19,2004-07-20,2004-07-24,5,127760,11203375.18,795.45,07-23,23.17,23.22,"(10.546875, 14.765625, 50.1753080588334, 53.6840624247402)","(12.65625, 52.28056089822784)(12.65625, 52.28056089822784)(13.7109375, 52.28056089822784)(12.65625, 51.929685424995434)(12.65625, 51.929685424995434)"
0,2004,10,26,2004-07-27,2004-07-29,3,40050,2186207.93,200.1,07-28,21.29,21.38,"(-7.03125, -5.625, 42.45604075651, 43.8595445166024)","(-6.328125, 43.157792646149325)(-6.328125, 43.157792646149325)(-6.328125, 43.157792646149325)"
0,2004,11,32,2004-08-02,2004-08-01,10,934893,103603427.51,5052.34,07-30,20.43,20.39,"(-3.515625, 14.765625, 44.5612963074929, 54.3858129450494)","(8.4375, 49.12268052891595)(9.84375, 50.175307213519055)(9.84375, 50.877058638573686)(12.3046875, 51.57880977499397)(0.3515625, 51.92968557147145)(4.5703125, 49.824431921859436)(5.625, 50.175307385181746)(5.9765625, 50.175307385181746)(8.4375, 49.824431717312834)(8.4375, 49.473556023324846)"
0,2004,12,33,2004-08-03,2004-08-05,3,155498,11249082.46,843.89,08-04,25.99,25.99,"(-9.84375, -4.21875, 35.4385190210863, 38.2455282337738)","(-7.03125, 36.84202366566636)(-7.03125, 36.84202366566636)(-7.03125, 36.84202366566636)"
0,2004,13,40,2004-08-10,2004-08-15,6,578017,51140887.03,2636.65,08-12,23.36,22.71,"(-9.84375, -2.109375, 35.4385190210863, 43.8595445166024)","(-4.921875, 38.94728021803664)(-5.9765625, 39.298156255311554)(-5.9765625, 39.649032275410846)(-5.9765625, 39.649032275410846)(-5.625, 39.298156255311554)(-6.328125, 36.491147523639505)"
0,2004,14,41,2004-08-11,2004-08-29,19,2250606,376761612.81,11598.72,08-21,20.32,20.49,"(-9.84375, 14.765625, 36.1402713807781, 54.3858129450494)","(6.436298076923077, 46.43263266604405)(3.8671875, 46.66655039472132)(1.2928427419354838, 47.36830136039442)(1.0546875, 47.36830136039442)(1.40625, 47.36830136039442)(4.21875, 47.78109620713798)(2.3760775862068964, 45.88223831107636)(1.7214439655172413, 46.17119481513078)(2.4609375, 45.263045959597314)(2.8125, 45.263045959597314)(2.4609375, 45.263045959597314)(2.4609375, 45.263045959597314)(2.4609375, 44.561294621573516)(2.4609375, 42.10516420678941)(1.4488636363636365, 42.806916381464276)(0.234375, 42.10516455945192)(-2.8125, 41.40341265650116)(-4.21875, 43.157792646149325)(-3.1640625, 43.157792646149325)"
0,2004,15,58,2004-08-28,2004-08-31,4,194649,13768152.53,1011.35,08-31,22.8,23.0,"(-9.84375, -7.03125, 36.8420237038942, 43.8595445166024)","(-9.140625, 39.88294976502361)(-8.4375, 40.350784470770606)(-8.4375, 40.350784470770606)(-8.4375, 40.350784470770606)"
0,2004,16,58,2004-08-28,2004-08-31,4,1316243,73729557.03,5846.76,08-30,17.69,17.66,"(-9.84375, 14.765625, 43.1577926653356, 54.3858129450494)","(-1.0546875, 47.962091852062706)(1.7578125, 48.77180456069475)(2.752232142857143, 48.77180456069475)(2.109375, 48.77180456069475)"
0,2004,17,59,2004-08-29,2004-08-31,3,71252,2953193.88,311.27,08-31,18.82,18.99,"(-5.625, -2.109375, 42.45604075651, 43.8595445166024)","(-4.921875, 43.157792646149325)(-4.21875, 43.157792646149325)(-3.8671875, 43.157792646149325)"
0,2005,0,0,2005-07-01,2005-07-06,6,286958,32180894.73,1596.42,07-04,26.33,26.28,"(-7.734375, 0.703125, 35.4385190210863, 42.45604075651)","(-4.921875, 37.54377590884727)(-4.21875, 37.894652009056074)(-3.515625, 38.59640416418931)(-3.515625, 38.94728021803664)(-2.109375, 38.94728021803664)(-2.109375, 37.54377590884727)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,1,0,2005-07-01,2005-07-10,10,892079,92289664.43,4714.21,07-05,25.72,23.85,"(0.703125, 14.765625, 38.9472804370071, 50.8770591457431)","(13.0078125, 42.80691663589757)(11.6015625, 43.85954431482829)(9.693080357142858, 44.91217148304288)(7.734375, 44.9121712950798)(7.734375, 44.9121712950798)(9.4921875, 44.9121712950798)(9.84375, 42.10516455945192)(9.4921875, 42.10516455945192)(9.140625, 42.4560407015785)(8.7890625, 43.157792646149325)"
0,2005,2,1,2005-07-02,2005-07-05,4,128135,10094925.33,676.78,07-03,26.39,26.62,"(0.0, 5.625, 35.4385190210863, 36.8420237038942)","(2.4609375, 36.140271368586205)(2.8125, 36.140271368586205)(2.8125, 36.140271368586205)(4.5703125, 36.49114754233615)"
0,2005,3,3,2005-07-04,2005-07-08,5,68928,6742062.75,371.36,07-07,26.28,26.35,"(11.25, 14.0625, 35.4385190210863, 36.8420237038942)","(13.359375, 36.140271368586205)(13.0078125, 36.140271368586205)(13.0078125, 36.140271368586205)(12.65625, 36.140271368586205)(12.65625, 36.140271368586205)"
