Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2002,6,25,2002-07-26,2002-07-28,3,39118,2086314.3,199.61,07-28,20.74,20.87,"(-1.40625, 0.0, 43.8595445166024, 45.263048035017)","(-0.703125, 44.56129628637077)(-0.703125, 44.56129628637077)(-0.703125, 44.56129628637077)"
0,2002,7,26,2002-07-27,2002-07-31,5,160517,7762706.7,678.72,07-30,15.39,15.6,"(-9.84375, -2.109375, 51.5788101317764, 54.3858129450494)","(-8.4375, 53.68406238250086)(-5.9765625, 53.68406238250086)(-5.9765625, 52.9823116580891)(-5.9765625, 52.9823116580891)(-5.625, 53.33318703966727)"
0,2002,8,32,2002-08-02,2002-08-01,6,139155,17368852.99,932.5,08-03,28.36,28.64,"(11.953125, 14.765625, 41.7542887927827, 46.6665512870549)","(13.7109375, 44.2104202570991)(13.359375, 44.2104202570991)(13.359375, 43.85954439567685)(14.0625, 43.157792607744724)(13.359375, 44.561296180572874)(13.359375, 44.2104202570991)"
0,2002,9,52,2002-08-22,2002-08-28,7,267460,22440228.11,1246.71,08-27,19.75,19.67,"(4.921875, 14.765625, 43.1577926653356, 47.3683028045918)","(12.3046875, 45.61392386550715)(11.6015625, 45.96479967268973)(10.1953125, 45.2630479684329)(10.1953125, 45.26304790172741)(10.1953125, 44.91217208458335)(9.84375, 44.91217208458335)(10.8984375, 45.61392383139052)"
0,2002,10,54,2002-08-24,2002-08-30,7,1151085,77083713.73,5358.24,08-28,19.88,18.76,"(-3.515625, 14.765625, 39.649032596592, 54.3858129450494)","(1.40625, 41.75428874036156)(4.6022727272727275, 44.43370414532112)(6.4453125, 45.06254659563023)(5.9765625, 47.0174255074943)(5.625, 47.36830162698503)(5.625, 49.473556238256165)(7.533482142857143, 50.87705880829659)"
0,2002,11,57,2002-08-27,2002-08-29,3,57805,2093123.02,242.97,08-29,14.9,14.86,"(-9.84375, -6.328125, 52.982311777713, 54.3858129450494)","(-8.0859375, 53.68406238250086)(-8.4375, 53.68406238250086)(-8.0859375, 53.68406238250086)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,8,2003-07-09,2003-07-11,3,61419,2139888.37,260.52,07-10,15.65,15.59,"(-6.328125, -2.109375, 52.982311777713, 54.3858129450494)","(-4.5703125, 53.68406238250086)(-4.21875, 53.68406238250086)(-3.1640625, 53.68406238250086)"
0,2003,1,13,2003-07-14,2003-07-16,3,44339,3229156.52,283.81,07-16,29.12,29.76,"(2.8125, 4.21875, 35.4385190210863, 36.8420237038942)","(3.515625, 35.789395200932205)(3.515625, 36.140271368586205)(3.515625, 36.140271368586205)"
0,2003,2,13,2003-07-14,2003-07-24,11,170266,33075474.33,918.75,07-21,27.4,27.27,"(10.546875, 14.765625, 35.4385190210863, 38.9472804370071)","(13.359375, 36.140271368586205)(13.359375, 37.19289979422315)(13.0078125, 37.19289979422315)(13.0078125, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 36.84202366566636)(12.65625, 36.140271368586205)(12.3046875, 36.140271368586205)"
0,2003,3,13,2003-07-14,2003-07-22,9,1929938,153535912.45,9010.93,07-16,21.67,20.13,"(-6.328125, 14.765625, 35.4385190210863, 54.3858129450494)","(10.1953125, 44.84199645750991)(4.21875, 45.61392190493651)(4.21875, 44.91216999750763)(4.21875, 44.91216999750763)(4.5703125, 42.90260891073921)(5.625, 41.4034124847577)(4.8828125, 40.701660547458246)(9.84375, 41.40341265650116)(10.546875, 41.0525367766618)"
0,2003,4,16,2003-07-17,2003-07-16,3,54236,4004193.91,313.2,07-16,27.88,27.98,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2003,5,24,2003-07-25,2003-07-24,4,49708,4324880.93,285.74,07-25,25.78,25.86,"(9.84375, 11.25, 41.0525367766618, 43.1577926653356)","(10.546875, 42.10516474782253)(10.546875, 42.45604073820943)(10.546875, 42.10516474782253)(10.546875, 42.10516474782253)"
0,2003,6,25,2003-07-26,2003-07-28,3,38695,3010440.86,229.61,07-28,28.27,28.29,"(11.25, 12.65625, 36.8420237038942, 38.2455282337738)","(11.953125, 37.54377597548913)(11.953125, 37.54377597548913)(11.953125, 37.54377597548913)"
0,2003,7,32,2003-08-02,2003-08-01,11,138924,19360158.48,676.1,08-04,20.88,21.32,"(-9.84375, -6.328125, 36.8420237038942, 41.0525367766618)","(-8.7890625, 38.596404278430704)(-8.0859375, 38.596404278430704)(-8.0859375, 38.596404278430704)(-8.0859375, 38.94728034960657)(-8.7890625, 38.94728034960657)(-8.7890625, 38.94728034960657)(-9.140625, 37.54377597548913)(-9.140625, 37.894652090868625)(-9.140625, 37.894652090868625)(-9.140625, 38.2455281920133)(-9.140625, 38.2455281920133)"
0,2003,8,43,2003-08-13,2003-08-15,3,40401,1323182.13,152.45,08-14,13.98,13.83,"(-9.84375, -7.03125, 52.2805610111665, 53.6840624247402)","(-8.7890625, 52.98231173787323)(-8.4375, 52.98231173787323)(-8.0859375, 52.631436394439746)"
0,2003,9,48,2003-08-18,2003-08-22,5,225248,22591146.88,1395.18,08-21,27.99,28.49,"(-5.625, 0.0, 35.4385190210863, 41.0525367766618)","(-2.109375, 38.94728034960657)(-2.4609375, 38.245528094345595)(-2.8125, 38.245528094345595)(-2.8125, 38.245528094345595)(-2.4609375, 38.94728034960657)"
0,2003,10,51,2003-08-21,2003-08-23,3,54236,4081920.74,330.26,08-23,29.67,29.57,"(2.8125, 4.921875, 35.4385190210863, 36.8420237038942)","(3.515625, 36.140271368586205)(3.8671875, 36.140271368586205)(3.8671875, 36.140271368586205)"
0,2003,11,57,2003-08-27,2003-08-31,5,275564,29209367.86,1637.49,08-29,27.91,28.05,"(-7.734375, -0.703125, 35.4385190210863, 41.7542887927827)","(-4.5703125, 37.19289979422315)(-4.21875, 37.894652009056074)(-4.21875, 38.59640416418931)(-4.21875, 38.59640416418931)(-3.1640625, 38.94728029120076)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,11,2004-07-12,2004-07-14,3,168363,11067555.62,861.66,07-14,24.37,24.47,"(-7.03125, -2.109375, 36.1402713807781, 39.649032596592)","(-4.5703125, 37.89465205680744)(-4.5703125, 37.89465205680744)(-4.5703125, 37.89465205680744)"
0,2004,1,11,2004-07-12,2004-07-16,5,110708,10635332.77,784.01,07-13,28.13,28.36,"(12.65625, 14.765625, 41.0525367766618, 45.9647996959973)","(14.0625, 44.9121721387774)(13.7109375, 43.50866844329996)(13.7109375, 43.50866844329996)(13.7109375, 43.157792550057486)(14.0625, 43.50866856148522)"
0,2004,2,24,2004-07-25,2004-07-28,4,69016,7823335.99,483.41,07-27,33.19,33.09,"(5.625, 8.4375, 35.4385190210863, 36.8420237038942)","(7.03125, 36.140271368586205)(7.03125, 36.140271368586205)(7.03125, 36.140271368586205)(6.328125, 36.140271368586205)"
0,2004,3,26,2004-07-27,2004-07-29,3,49265,4666917.41,334.94,07-28,32.69,32.7,"(0.703125, 2.8125, 35.4385190210863, 36.8420237038942)","(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)"
0,2004,4,27,2004-07-28,2004-07-30,3,85501,4078593.91,444.64,07-29,21.9,22.15,"(3.515625, 7.734375, 44.5612963074929, 46.6665512870549)","(5.625, 45.61392383139052)(5.625, 45.61392383139052)(6.328125, 44.91217217125495)"
0,2004,5,35,2004-08-05,2004-08-08,4,157368,12950500.44,989.87,08-07,28.92,28.8,"(-7.03125, -2.109375, 38.9472804370071, 42.45604075651)","(-5.625, 39.99990863019465)(-4.5703125, 40.70166067834521)(-4.5703125, 40.70166067834521)(-3.515625, 40.70166071913855)"
0,2004,6,42,2004-08-12,2004-08-21,10,804909,72745901.69,3741.6,08-15,19.38,19.42,"(0.0, 14.765625, 42.45604075651, 51.5788101317764)","(6.328125, 47.368302545964895)(8.0859375, 46.31567507101101)(7.3828125, 46.66655076906732)(7.734375, 47.01742643783226)(9.84375, 48.07005383556396)(9.4921875, 46.66655113977607)(8.7890625, 45.96479955593274)(5.625, 44.561296244089036)(5.625, 45.26304790172741)(7.03125, 45.26304790172741)"
0,2004,7,43,2004-08-13,2004-08-15,3,78448,6187877.52,508.79,08-14,29.24,29.15,"(-4.21875, -1.40625, 39.649032596592, 41.7542887927827)","(-2.8125, 40.70166071913855)(-2.8125, 40.70166071913855)(-2.8125, 40.70166071913855)"
0,2004,8,53,2004-08-23,2004-08-25,3,55204,3590078.07,300.25,08-24,25.34,25.21,"(-3.515625, -1.40625, 40.3507847105177, 41.7542887927827)","(-2.4609375, 41.40341278472225)(-2.4609375, 41.052536759987404)(-2.4609375, 41.052536759987404)"
0,2004,9,56,2004-08-26,2004-08-25,3,129754,8829283.73,700.08,08-25,25.08,25.08,"(-1.40625, 2.109375, 38.2455282337738, 42.45604075651)","(0.3515625, 40.350784614835014)(0.3515625, 40.350784614835014)(0.3515625, 40.350784614835014)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,5,2005-07-06,2005-07-08,3,97624,6526993.03,605.88,07-07,27.93,27.52,"(-7.03125, -4.21875, 38.9472804370071, 41.7542887927827)","(-5.9765625, 39.99990863019465)(-5.625, 40.35078466271226)(-5.625, 40.35078466271226)"
0,2005,1,8,2005-07-09,2005-07-22,14,1239494,130376698.13,5119.72,07-21,16.56,16.66,"(-9.84375, 14.765625, 45.263048035017, 54.3858129450494)","(-5.2734375, 51.01740881478924)(-3.1640625, 50.877058638573686)(0.703125, 50.877058638573686)(1.7578125, 50.877058638573686)(2.4609375, 50.877058638573686)(2.8125, 49.82443223460099)(-2.4609375, 51.92968551659975)(-4.921875, 50.643141247092515)(-5.2734375, 50.23378659424538)(-1.7578125, 49.824431717312834)(0.703125, 49.824431717312834)(2.4609375, 49.824431717312834)(2.4609375, 49.824431717312834)(3.515625, 50.175307385181746)"
0,2005,2,12,2005-07-13,2005-07-24,12,516752,81653735.55,2096.57,07-22,19.64,19.63,"(-9.84375, -2.8125, 35.4385190210863, 43.8595445166024)","(-8.4375, 41.40341278472225)(-7.734375, 41.05253672661284)(-7.3828125, 41.052536676486696)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-6.328125, 39.649032275410846)(-6.328125, 39.649032275410846)(-6.328125, 39.649032275410846)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-6.6796875, 39.13866711700699)"
0,2005,3,24,2005-07-25,2005-07-24,4,61392,5581659.04,352.98,07-23,25.13,25.14,"(-0.703125, 1.40625, 38.2455282337738, 40.3507847105177)","(0.3515625, 39.29815649447265)(0.3515625, 39.29815649447265)(0.3515625, 39.29815649447265)(0.703125, 39.29815649447265)"
0,2005,4,24,2005-07-25,2005-07-24,3,36057,2337943.24,192.53,07-23,22.54,22.58,"(2.8125, 4.21875, 41.7542887927827, 43.1577926653356)","(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)"
0,2005,5,26,2005-07-27,2005-07-31,5,221383,25020671.19,1447.9,07-30,32.24,32.38,"(0.0, 9.84375, 35.4385190210863, 37.5437759887994)","(1.7578125, 36.14027136249025)(3.515625, 36.140271368586205)(4.5703125, 36.491147523639505)(4.921875, 36.491147523639505)(5.2734375, 36.491147523639505)"
0,2005,6,26,2005-07-27,2005-07-29,3,38741,2132892.68,160.51,07-28,20.01,20.01,"(-9.84375, -8.4375, 36.8420237038942, 38.2455282337738)","(-9.140625, 37.54377597548913)(-9.140625, 37.54377597548913)(-9.140625, 37.54377597548913)"
0,2005,7,27,2005-07-28,2005-07-31,4,233476,18947014.44,1503.54,07-29,30.2,30.55,"(-5.625, 0.703125, 36.8420237038942, 40.3507847105177)","(-4.5703125, 38.596404278430704)(-2.4609375, 38.596404278430704)(-2.4609375, 38.596404278430704)(-1.0546875, 38.596404278430704)"
0,2005,8,32,2005-08-02,2005-08-01,5,289623,20724498.48,1477.18,08-03,23.85,24.16,"(-9.84375, -2.8125, 37.5437759887994, 42.45604075651)","(-7.3828125, 40.70166067834521)(-6.328125, 39.99990853658056)(-5.9765625, 39.99990853658056)(-4.921875, 39.649032505162076)(-8.4375, 41.05253672661284)"
0,2005,9,33,2005-08-03,2005-08-10,8,83751,11020664.39,482.4,08-09,26.47,26.65,"(-7.03125, -3.515625, 35.4385190210863, 37.5437759887994)","(-6.328125, 36.491147523639505)(-6.328125, 36.491147523639505)(-6.328125, 36.140271368586205)(-6.6796875, 36.140271368586205)(-6.328125, 36.140271368586205)(-5.2734375, 36.140271368586205)(-5.2734375, 36.140271368586205)(-4.21875, 36.140271368586205)"
0,2005,10,36,2005-08-06,2005-08-08,3,98265,3997117.15,429.15,08-08,15.41,15.5,"(-4.21875, 1.40625, 52.2805610111665, 54.3858129450494)","(-1.40625, 53.33318703966727)(-1.40625, 53.33318703966727)(-1.40625, 53.33318703966727)"
0,2005,11,42,2005-08-12,2005-08-17,6,309802,25973685.83,1418.96,08-16,22.9,22.21,"(-9.84375, -4.921875, 36.8420237038942, 43.1577926653356)","(-9.140625, 40.35078466271226)(-8.7890625, 39.649032444059856)(-8.0859375, 39.99990846618743)(-7.734375, 39.99990846618743)(-7.3828125, 39.99990846618743)(-7.3828125, 39.99990846618743)"
0,2005,12,45,2005-08-15,2005-08-26,12,840583,83555177.63,3459.71,08-24,15.97,16.1,"(-9.84375, 7.03125, 43.8595445166024, 54.3858129450494)","(-5.625, 52.63143623936477)(-5.2734375, 52.63143623936477)(-5.625, 52.280560785003146)(-4.921875, 49.92012486396568)(-3.8671875, 49.824431717312834)(-3.1640625, 50.175307385181746)(-1.40625, 50.175307385181746)(-1.5066964285714286, 48.59636678188903)(-1.40625, 49.122680170467945)(-1.40625, 49.122680304154684)(-1.40625, 50.175307385181746)(0.703125, 50.52618302594712)"
0,2005,13,54,2005-08-24,2005-08-28,5,73898,7605758.99,405.94,08-27,28.19,28.07,"(7.734375, 10.546875, 35.4385190210863, 36.8420237038942)","(8.4375, 36.49114754233615)(8.7890625, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 35.789395200932205)"
0,2005,14,56,2005-08-26,2005-08-25,4,127108,5114604.96,529.79,08-26,14.77,14.86,"(6.328125, 13.359375, 52.2805610111665, 54.3858129450494)","(9.84375, 53.33318703966727)(10.1953125, 53.68406238250086)(9.84375, 54.0349376848948)(9.4921875, 53.33318703966727)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,5,2006-07-06,2006-07-08,3,51058,2190432.99,217.41,07-08,15.08,15.1,"(-2.109375, 1.40625, 52.2805610111665, 54.3858129450494)","(-0.3515625, 53.68406238250086)(-0.3515625, 53.68406238250086)(0.0, 53.33318703966727)"
0,2006,1,11,2006-07-12,2006-07-22,11,261283,35054305.59,1098.2,07-16,21.43,21.3,"(-9.84375, -4.921875, 36.1402713807781, 41.7542887927827)","(-8.4375, 39.64903258137227)(-8.4375, 39.99990859122252)(-7.734375, 39.29815640500359)(-7.734375, 39.29815640500359)(-7.3828125, 39.29815640500359)(-7.3828125, 38.94728029120076)(-7.3828125, 38.59640422850302)(-7.3828125, 37.894652090868625)(-7.734375, 38.2455281920133)(-7.734375, 38.2455281920133)(-7.734375, 37.894652090868625)"
0,2006,2,32,2006-08-02,2006-08-01,6,292315,15147281.16,1187.36,08-02,15.56,15.47,"(-9.84375, 1.40625, 50.8770591457431, 54.3858129450494)","(-4.5703125, 52.63143623936477)(-2.8125, 52.63143623936477)(-7.3828125, 53.33318703966727)(-4.5703125, 52.9823116580891)(-4.857954545454546, 52.63143623936477)(-4.21875, 52.63143623936477)"
0,2006,3,32,2006-08-02,2006-08-01,3,136498,7492280.57,673.17,08-02,21.88,21.94,"(-7.734375, -4.921875, 39.649032596592, 43.8595445166024)","(-6.328125, 41.75428868785746)(-5.9765625, 41.40341271639997)(-6.328125, 41.75428868785746)"
0,2006,4,32,2006-08-02,2006-08-01,3,89177,3271125.88,388.11,08-02,17.43,17.53,"(-4.921875, -0.703125, 47.3683028045918, 49.4735568764181)","(-2.8125, 48.42092988232212)(-2.109375, 48.42092988232212)(-3.8671875, 48.070054217623465)"
0,2006,5,33,2006-08-03,2006-08-07,5,222066,9591807.43,906.66,08-05,17.41,16.89,"(8.4375, 14.765625, 45.9647996959973, 51.5788101317764)","(9.84375, 46.6665512870549)(11.6015625, 48.7718053165215)(11.953125, 48.7718053165215)(12.65625, 48.070054081596304)(14.0625, 47.017427045823354)"
0,2006,6,39,2006-08-09,2006-08-31,23,1766957,503990947.55,7887.06,08-15,19.44,19.24,"(-9.84375, 14.765625, 36.1402713807781, 54.3858129450494)","(-4.5703125, 46.39664416704581)(-4.921875, 44.59822792253715)(-5.2734375, 44.6615441110411)(-3.1640625, 45.263045959597314)(-1.321875, 45.263045959597314)(1.8818933823529411, 45.263045959597314)(2.4609375, 45.263045959597314)(2.4609375, 45.263045959597314)(2.4609375, 44.561294621573516)(0.6328125, 44.9121703063107)(2.4609375, 45.263045959597314)(2.4609375, 45.61392190493651)(3.387784090909091, 46.86704981975181)(5.625, 48.303970142472274)(4.921875, 46.300418062807736)(5.841346153846154, 46.02327700171541)(5.625, 44.561294886123775)(5.625, 44.21041915316728)(4.5703125, 44.561294886123775)(2.3504464285714284, 46.31567374315231)(-0.3515625, 46.66654963486444)(-0.3515625, 46.31567374315231)(-1.0546875, 49.473556023324846)"
0,2006,7,54,2006-08-24,2006-08-29,6,146450,15796199.75,835.64,08-28,28.3,28.03,"(-7.734375, -3.515625, 35.4385190210863, 38.2455282337738)","(-4.921875, 36.140271368586205)(-5.2734375, 36.491147523639505)(-5.2734375, 36.491147523639505)(-5.625, 36.84202366566636)(-5.625, 36.84202366566636)(-5.9765625, 36.84202366566636)"
0,2006,8,56,2006-08-26,2006-08-28,3,43532,2539738.81,203.93,08-28,21.8,21.84,"(-9.84375, -7.734375, 36.8420237038942, 38.2455282337738)","(-8.7890625, 37.192899846346805)(-9.140625, 37.54377597548913)(-9.140625, 37.54377597548913)"
0,2007,-1 (NOISE), , , , , , , , , , , , 
0,2007,0,0,2007-07-01,2007-07-07,7,1054334,100212809.89,5210.01,07-03,20.72,19.79,"(-4.921875, 14.765625, 43.1577926653356, 54.3858129450494)","(1.7578125, 49.473556023324846)(3.8671875, 49.473556023324846)(5.9765625, 49.122680304154684)(5.625, 49.122680304154684)(6.6796875, 48.77180456069475)(7.700892857142857, 48.77180456069475)(4.5703125, 43.859544496476964)"
0,2007,1,11,2007-07-12,2007-07-14,3,136855,5365864.19,608.22,07-13,19.37,18.77,"(0.703125, 5.625, 47.3683028045918, 50.1753080588334)","(2.109375, 48.42092988232212)(3.1640625, 48.77180551762438)(4.21875, 48.77180551762438)"
0,2007,2,16,2007-07-17,2007-07-16,3,39412,2751783.54,201.57,07-16,24.27,24.28,"(-4.921875, -3.515625, 35.4385190210863, 36.8420237038942)","(-4.21875, 36.140271368586205)(-4.21875, 36.140271368586205)(-4.21875, 36.140271368586205)"
0,2007,3,24,2007-07-25,2007-07-31,7,898442,76488756.61,4430.25,07-27,18.87,19.06,"(-4.21875, 14.765625, 45.9647996959973, 54.3858129450494)","(0.10817307692307693, 47.71917841872345)(5.2734375, 50.175307385181746)(5.9765625, 50.175307385181746)(6.6796875, 50.52618302594712)(7.03125, 50.877058638573686)(6.6796875, 51.22793422197187)(10.8984375, 51.57880961437664)"
