Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2000,9,49,2000-08-19,2000-08-21,3,145561,10943248.09,926.9,08-20,28.58,28.61,"(-4.921875, -0.703125, 39.649032596592, 43.1577926653356)","(-2.8125, 41.40341271639997)(-2.8125, 41.40341271639997)(-2.8125, 41.40341271639997)"
0,2000,10,49,2000-08-19,2000-08-22,4,133515,7985794.52,798.48,08-21,23.62,23.7,"(-5.625, 2.109375, 46.6665512870549, 49.4735568764181)","(-3.8671875, 47.36830277880653)(-2.8125, 48.070054163268686)(-1.7578125, 48.42092988232212)(0.3515625, 48.7718055748989)"
0,2000,11,51,2000-08-21,2000-08-26,6,117657,15657856.66,755.86,08-23,31.13,31.28,"(-7.734375, -3.515625, 35.4385190210863, 37.5437759887994)","(-5.9765625, 36.491147523639505)(-6.328125, 36.491147523639505)(-5.625, 36.491147523639505)(-5.625, 36.491147523639505)(-5.625, 36.491147523639505)(-5.9765625, 36.140271368586205)"
0,2000,12,52,2000-08-22,2000-08-25,4,123018,7152728.36,724.68,08-23,20.55,20.86,"(4.21875, 13.359375, 52.982311777713, 54.3858129450494)","(7.03125, 54.0349376848948)(9.140625, 53.68406238250086)(9.140625, 53.68406238250086)(8.7890625, 53.68406238250086)"
0,2001,-1 (NOISE), , , , , , , , , , , , 
0,2001,0,3,2001-07-04,2001-07-09,6,136554,16102080.59,761.39,07-05,27.72,27.47,"(-3.515625, -0.703125, 36.8420237038942, 41.7542887927827)","(-1.7578125, 39.99990859122252)(-2.109375, 39.29815640500359)(-2.109375, 39.29815640500359)(-2.109375, 39.29815640500359)(-1.7578125, 38.94728034960657)(-1.40625, 37.894652090868625)"
0,2001,1,3,2001-07-04,2001-07-09,6,401778,33266296.42,2321.86,07-06,19.69,20.23,"(-4.21875, 7.734375, 45.9647996959973, 54.3858129450494)","(-1.40625, 51.67905973410344)(-0.3515625, 50.877058638573686)(1.7578125, 50.52618302594712)(2.4609375, 50.52618302594712)(1.7578125, 50.175307385181746)(4.5703125, 51.92968551659975)"
0,2001,2,4,2001-07-05,2001-07-07,3,39412,3085013.83,219.75,07-07,26.09,26.09,"(-4.921875, -3.515625, 35.4385190210863, 36.8420237038942)","(-4.21875, 36.140271368586205)(-4.21875, 36.140271368586205)(-4.21875, 36.140271368586205)"
0,2001,3,4,2001-07-05,2001-07-07,3,40507,2714174.66,220.61,07-05,25.12,25.09,"(1.40625, 2.8125, 41.7542887927827, 43.1577926653356)","(2.109375, 42.45604073820943)(2.109375, 42.45604073820943)(2.109375, 42.45604073820943)"
0,2001,4,4,2001-07-05,2001-07-08,4,47232,2911329.08,248.48,07-07,23.16,23.34,"(0.703125, 4.21875, 44.5612963074929, 45.9647996959973)","(1.7578125, 45.26304801283573)(2.8125, 45.26304801283573)(2.8125, 45.26304801283573)(3.515625, 44.5612963074929)"
0,2001,5,9,2001-07-10,2001-07-16,7,574041,48923620.29,3020.83,07-15,21.03,21.62,"(5.625, 14.765625, 43.8595445166024, 53.6840624247402)","(10.1953125, 51.57881002504648)(11.6015625, 50.87705894359374)(11.25, 50.526183356241134)(10.1953125, 47.71917820594272)(10.546875, 48.77180479476171)(10.1953125, 48.77180479476171)(11.6015625, 49.298118177815134)"
0,2001,6,11,2001-07-12,2001-07-17,6,494403,54343723.01,2991.74,07-15,28.61,28.32,"(-7.03125, 5.625, 35.4385190210863, 45.263048035017)","(-2.109375, 39.649032275410846)(-0.703125, 40.350784261523394)(-0.3515625, 39.999908277702424)(-0.3515625, 40.350784261523394)(-2.8125, 37.894652009056074)(-4.21875, 36.140271368586205)"
0,2001,7,11,2001-07-12,2001-07-16,5,64045,7707526.84,378.1,07-14,28.25,28.46,"(0.0, 2.8125, 35.4385190210863, 36.8420237038942)","(1.40625, 36.49114754233615)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2001,8,11,2001-07-12,2001-07-15,4,103068,4785293.93,515.9,07-13,18.3,18.33,"(-2.109375, 3.515625, 51.5788101317764, 54.3858129450494)","(-0.3515625, 53.68406238250086)(0.703125, 52.9823116580891)(1.7578125, 52.9823116580891)(1.0546875, 52.631436336349026)"
0,2001,9,12,2001-07-13,2001-07-15,3,104872,6898098.82,698.71,07-13,27.78,27.93,"(-1.40625, 3.515625, 45.263048035017, 48.0700542447729)","(1.0546875, 46.66655121348678)(1.0546875, 47.01742700810422)(1.0546875, 46.66655121348678)"
0,2001,10,17,2001-07-18,2001-07-25,8,288291,34057059.08,1875.36,07-20,28.4,29.08,"(-7.03125, 1.40625, 36.1402713807781, 41.7542887927827)","(-6.328125, 38.94728042245763)(-3.515625, 38.59640422850302)(-3.1640625, 38.94728029120076)(-2.8125, 38.59640422850302)(-0.3515625, 39.649032505162076)(0.0, 39.2981564572253)(0.0, 39.2981564572253)(0.0, 39.29815649447265)"
0,2001,11,24,2001-07-25,2001-07-24,3,41403,2767895.16,232.11,07-24,26.05,26.16,"(9.140625, 10.546875, 40.3507847105177, 41.7542887927827)","(9.84375, 41.052536759987404)(9.84375, 41.052536759987404)(9.84375, 41.052536759987404)"
0,2001,12,24,2001-07-25,2001-07-24,3,69227,3623271.35,330.34,07-25,23.31,22.63,"(9.84375, 13.359375, 43.8595445166024, 45.9647996959973)","(11.6015625, 44.9121721387774)(10.8984375, 44.56129628637077)(11.25, 44.9121721387774)"
0,2001,13,24,2001-07-25,2001-07-24,3,95984,3409585.67,337.97,07-25,14.85,14.5,"(9.84375, 14.765625, 48.0700542447729, 50.1753080588334)","(12.3046875, 49.12268119588252)(12.3046875, 49.1226812399619)(12.3046875, 49.4735568462524)"
0,2001,14,24,2001-07-25,2001-07-24,3,53704,3350477.93,274.62,07-25,24.22,24.15,"(13.359375, 14.765625, 41.7542887927827, 43.8595445166024)","(14.0625, 42.806916682807675)(14.0625, 42.806916682807675)(14.0625, 42.806916682807675)"
0,2001,15,33,2001-08-03,2001-08-14,12,934673,123012373.96,4598.19,08-12,19.21,19.07,"(-9.84375, 14.765625, 47.3683028045918, 54.3858129450494)","(5.625, 50.87705880829659)(6.328125, 51.22793422197187)(5.2734375, 50.877058638573686)(5.2734375, 50.877058638573686)(7.3828125, 50.877058638573686)(8.688616071428571, 51.22793422197187)(13.0078125, 51.57880991805582)(4.894831730769231, 51.57880977499397)(2.4609375, 51.57880977499397)(2.4609375, 51.22793422197187)(2.4609375, 51.22793422197187)(13.0078125, 51.57880991805582)"
0,2001,16,35,2001-08-05,2001-08-08,4,150329,12068648.9,920.58,08-07,26.4,26.3,"(8.4375, 14.765625, 43.8595445166024, 46.6665512870549)","(11.6015625, 45.61392383139052)(11.6015625, 45.61392383139052)(11.6015625, 45.2630479684329)(11.6015625, 44.9121721387774)"
0,2001,17,48,2001-08-18,2001-08-17,3,39456,3079943.45,227.12,08-18,28.4,28.39,"(11.953125, 13.359375, 35.4385190210863, 36.8420237038942)","(12.65625, 36.140271368586205)(12.65625, 36.140271368586205)(12.65625, 36.140271368586205)"
0,2001,18,54,2001-08-24,2001-08-30,7,167413,20662524.4,968.25,08-26,27.78,28.19,"(3.515625, 11.25, 35.4385190210863, 37.5437759887994)","(6.640625, 36.491147523639505)(7.03125, 36.491147523639505)(7.3828125, 36.491147523639505)(7.3828125, 36.491147523639505)(8.4375, 36.491147523639505)(8.4375, 35.789395200932205)(8.0859375, 36.140271368586205)"
0,2001,19,56,2001-08-26,2001-08-25,4,125395,5258176.42,599.97,08-26,18.06,18.05,"(-7.734375, -3.515625, 50.8770591457431, 54.3858129450494)","(-5.625, 52.63143623936477)(-5.625, 52.63143623936477)(-5.9765625, 53.68406238250086)(-5.9765625, 51.92968551659975)"
0,2001,20,58,2001-08-28,2001-08-30,3,59118,3836268.88,321.08,08-30,27.04,26.82,"(4.21875, 6.328125, 35.4385190210863, 36.8420237038942)","(4.921875, 35.789395200932205)(5.2734375, 36.140271368586205)(5.2734375, 36.140271368586205)"
0,2001,21,58,2001-08-28,2001-08-31,4,69016,6836105.18,399.95,08-28,27.67,27.73,"(10.546875, 13.359375, 35.4385190210863, 36.8420237038942)","(11.953125, 36.140271368586205)(11.953125, 36.140271368586205)(12.3046875, 36.140271368586205)(12.3046875, 36.140271368586205)"
0,2002,-1 (NOISE), , , , , , , , , , , , 
0,2002,0,0,2002-07-01,2002-07-03,3,106203,4043580.08,474.08,07-01,15.78,15.81,"(10.546875, 14.765625, 51.5788101317764, 54.3858129450494)","(13.0078125, 52.9823116580891)(12.65625, 52.9823116580891)(13.0078125, 53.33318703966727)"
0,2002,1,4,2002-07-05,2002-07-11,7,406219,22051705.36,2073.76,07-07,18.35,18.52,"(-9.84375, 7.734375, 50.8770591457431, 54.3858129450494)","(-3.984375, 52.63143623936477)(-2.109375, 52.63143623936477)(-1.0546875, 52.63143623936477)(1.93359375, 52.63143623936477)(2.4609375, 52.9823116580891)(2.4609375, 52.280560973551964)(2.4609375, 52.631436394439746)"
0,2002,2,6,2002-07-07,2002-07-13,7,333041,44979739.59,2089.29,07-09,28.59,28.68,"(-7.734375, 0.0, 36.8420237038942, 43.1577926653356)","(-4.5703125, 40.70166062114758)(-4.21875, 40.70166062114758)(-3.8671875, 40.70166062114758)(-3.515625, 39.649032505162076)(-2.8125, 38.94728034960657)(-3.1640625, 38.94728034960657)(-2.8125, 38.596404278430704)"
0,2002,3,8,2002-07-09,2002-07-08,4,256274,16809712.77,1256.03,07-09,22.09,21.7,"(0.0, 9.140625, 41.7542887927827, 47.3683028045918)","(4.5703125, 44.2104202570991)(4.5703125, 44.2104202570991)(7.3828125, 44.9121721387774)(4.5703125, 44.91217200857524)"
0,2002,4,24,2002-07-25,2002-07-24,4,95719,7653998.47,519.14,07-26,26.38,26.2,"(-9.140625, -6.328125, 36.8420237038942, 39.649032596592)","(-7.734375, 38.59640431404308)(-7.734375, 38.2455281920133)(-7.734375, 38.2455281920133)(-7.734375, 38.2455282198601)"
0,2002,5,32,2002-08-02,2002-08-01,6,583180,42829779.87,2951.66,08-03,18.98,19.15,"(-9.84375, 5.625, 44.5612963074929, 54.3858129450494)","(-3.69140625, 52.63143623936477)(-3.1640625, 49.473556023324846)(-2.109375, 49.473556023324846)(-2.109375, 49.473556023324846)(-4.21875, 52.63143623936477)(-4.078125, 52.9823116580891)"
0,2002,6,32,2002-08-02,2002-08-09,8,420547,49724981.95,2289.88,08-07,26.63,26.57,"(-9.84375, -1.40625, 36.1402713807781, 43.1577926653356)","(-3.515625, 41.75428874036156)(-3.515625, 41.40341271639997)(-3.515625, 40.70166062114758)(-5.625, 38.94728029120076)(-5.625, 38.59640422850302)(-5.625, 39.649032367513854)(-6.328125, 39.99990846618743)(-6.328125, 41.052536676486696)"
0,2002,7,40,2002-08-10,2002-08-09,3,59715,2737120.94,297.54,08-09,18.19,18.31,"(-9.84375, -6.328125, 51.5788101317764, 52.982311777713)","(-8.0859375, 52.280560973551964)(-8.4375, 52.280560973551964)(-8.0859375, 52.280560973551964)"
0,2002,8,43,2002-08-13,2002-08-17,5,146958,9030719.56,716.53,08-16,17.97,18.15,"(-9.84375, -4.21875, 51.5788101317764, 54.3858129450494)","(-7.734375, 51.92968557147145)(-7.734375, 52.9823116580891)(-7.03125, 52.9823116580891)(-7.03125, 52.9823116580891)(-7.3828125, 52.9823116580891)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,0,2003-07-01,2003-07-03,3,55204,2885445.89,258.7,07-02,21.55,21.64,"(-7.03125, -4.921875, 40.3507847105177, 41.7542887927827)","(-5.9765625, 41.052536759987404)(-5.9765625, 41.052536759987404)(-5.9765625, 41.052536759987404)"
0,2003,1,10,2003-07-11,2003-07-17,7,175527,23140785.01,1098.18,07-13,27.48,27.82,"(-8.4375, -1.40625, 38.9472804370071, 43.1577926653356)","(-4.921875, 40.35078466271226)(-4.21875, 40.70166067834521)(-4.21875, 40.70166067834521)(-4.921875, 41.052536676486696)(-6.328125, 41.75428874036156)(-6.6796875, 41.75428874036156)(-6.6796875, 41.75428874036156)"
0,2003,2,17,2003-07-18,2003-07-22,5,399775,41276618.61,2542.56,07-20,29.25,29.46,"(-6.328125, 1.40625, 35.4385190210863, 42.45604075651)","(-1.7578125, 38.94728021803664)(-2.4609375, 38.94728021803664)(-2.4609375, 38.94728021803664)(-2.4609375, 38.59640416418931)(-4.21875, 38.71336285034375)"
0,2003,3,17,2003-07-18,2003-07-22,5,69016,7742234.29,439.31,07-21,30.7,30.81,"(0.0, 2.8125, 35.4385190210863, 36.8420237038942)","(0.703125, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2003,4,17,2003-07-18,2003-07-20,3,77919,4717050.23,462.21,07-20,25.94,25.86,"(-0.703125, 2.109375, 43.8595445166024, 45.9647996959973)","(0.703125, 44.56129628637077)(0.703125, 44.56129628637077)(0.703125, 44.9121721387774)"
0,2003,5,32,2003-08-02,2003-08-01,16,395639,84159758.48,1893.81,07-23,21.27,21.04,"(4.21875, 14.765625, 40.3507847105177, 52.2805610111665)","(11.25, 44.5612960957094)(13.359375, 42.80691663589757)(7.3125, 46.3156754915261)(7.03125, 45.96479955593274)(9.4921875, 47.71917805898383)(10.145089285714286, 46.66655039472132)(10.8984375, 46.315674731193496)(11.953125, 46.66655039472132)(11.25, 44.21042016380464)(11.25, 43.15779247299083)(11.25, 43.15779247299083)(11.25, 42.806916570115014)(11.25, 43.15779247299083)(11.25, 43.50866835439724)(11.25, 43.15779247299083)(11.25, 43.859544213505835)"
0,2003,6,21,2003-07-22,2003-07-24,3,40050,2771538.42,239.31,07-23,26.14,25.95,"(7.734375, 9.140625, 42.45604075651, 43.8595445166024)","(8.4375, 43.157792646149325)(8.4375, 43.157792646149325)(8.4375, 43.157792646149325)"
0,2003,7,22,2003-07-23,2003-07-29,7,246149,34531424.31,1447.28,07-26,30.56,30.12,"(0.703125, 11.25, 35.4385190210863, 37.5437759887994)","(6.6796875, 36.491147523639505)(5.625, 36.491147523639505)(5.9765625, 36.491147523639505)(5.9765625, 36.491147523639505)(6.328125, 36.491147523639505)(7.3828125, 36.140271368586205)(7.55859375, 36.140271368586205)"
0,2003,8,24,2003-07-25,2003-07-24,3,38650,2740444.85,200.61,07-25,25.8,25.76,"(-2.109375, -0.703125, 36.8420237038942, 38.2455282337738)","(-1.40625, 37.54377597548913)(-1.40625, 37.54377597548913)(-1.40625, 37.54377597548913)"
0,2003,9,32,2003-08-02,2003-08-01,11,121542,22400427.2,707.65,07-27,27.75,27.83,"(10.546875, 14.765625, 35.4385190210863, 38.9472804370071)","(12.3046875, 36.140271368586205)(12.3046875, 36.140271368586205)(13.359375, 38.2455282198601)(13.359375, 37.894652090868625)(13.359375, 37.19289979422315)(13.359375, 37.19289979422315)(13.359375, 37.19289979422315)(13.7109375, 36.140271368586205)(13.0078125, 36.140271368586205)(13.359375, 36.140271368586205)(12.3046875, 36.140271368586205)"
0,2003,10,24,2003-07-25,2003-07-27,3,56076,3810266.08,320.97,07-27,25.35,25.46,"(7.734375, 9.140625, 38.9472804370071, 41.0525367766618)","(8.4375, 39.64903258137227)(8.4375, 39.99990863019465)(8.4375, 39.99990863019465)"
0,2003,11,32,2003-08-02,2003-08-01,4,128135,9453732.71,683.67,08-01,26.38,26.3,"(0.0, 5.625, 35.4385190210863, 36.8420237038942)","(3.1640625, 36.140271368586205)(1.40625, 36.140271368586205)(2.8125, 36.140271368586205)(2.8125, 36.140271368586205)"
0,2003,12,32,2003-08-02,2003-08-01,3,109668,7060709.33,563.86,08-01,24.66,24.65,"(-2.8125, 0.703125, 36.8420237038942, 40.3507847105177)","(-1.0546875, 38.596404278430704)(-1.0546875, 38.596404278430704)(-1.0546875, 38.596404278430704)"
0,2003,13,36,2003-08-06,2003-08-29,24,1840316,604770633.26,10177.76,08-22,21.68,21.66,"(-9.84375, 14.765625, 36.1402713807781, 54.3858129450494)","(7.3828125, 48.42092958837105)(3.606350806451613, 46.66655039472132)(3.1640625, 43.85954316306341)(2.8125, 44.561294621573516)(2.4609375, 44.561294621573516)(2.6316964285714284, 44.21041890673437)(2.4609375, 42.80691625828121)(0.4453125, 44.21042004944476)(1.6322544642857142, 45.96479934484533)(5.625, 47.36830136039442)(5.9765625, 47.36830136039442)(5.2734375, 46.66654963486444)(5.2734375, 46.66654963486444)(5.2734375, 46.66654963486444)(5.2734375, 46.66654963486444)(4.21875, 46.66654963486444)(4.5703125, 47.36830136039442)(4.921875, 47.01742602710974)(4.5703125, 47.01742602710974)(4.921875, 47.01742602710974)(3.8671875, 47.01742602710974)(4.921875, 47.01742624585005)(6.127232142857143, 42.806916682807675)(3.515625, 42.45604073820943)"
0,2003,14,43,2003-08-13,2003-08-20,8,160500,22169486.8,950.19,08-15,28.1,28.22,"(9.84375, 14.765625, 35.4385190210863, 38.9472804370071)","(12.3046875, 36.84202366566636)(12.3046875, 37.19289979422315)(12.3046875, 37.19289979422315)(12.3046875, 37.19289979422315)(13.0078125, 37.19289979422315)(13.0078125, 37.894652090868625)(12.65625, 37.894652090868625)(11.953125, 37.54377597548913)"
0,2003,15,48,2003-08-18,2003-08-17,3,62003,4731877.42,390.75,08-17,29.13,29.17,"(-3.515625, -1.40625, 37.5437759887994, 39.649032596592)","(-2.4609375, 38.59640431404308)(-2.8125, 38.59640431404308)(-2.4609375, 38.59640431404308)"
0,2003,16,50,2003-08-20,2003-08-22,3,40401,1592530.19,234.67,08-21,20.6,20.66,"(-9.140625, -6.328125, 52.2805610111665, 53.6840624247402)","(-8.0859375, 52.98231173787323)(-7.734375, 52.98231173787323)(-6.328125, 52.982311777713)"
0,2003,17,52,2003-08-22,2003-08-24,3,37381,1815169.96,186.32,08-24,19.42,19.38,"(-9.140625, -6.328125, 51.5788101317764, 52.982311777713)","(-7.734375, 52.280560973551964)(-7.734375, 51.92968557147145)(-7.734375, 52.280560973551964)"
0,2003,18,54,2003-08-24,2003-08-28,5,102604,11117393.95,587.56,08-26,27.7,27.73,"(11.25, 14.0625, 35.4385190210863, 38.2455282337738)","(12.3046875, 36.84202366566636)(12.65625, 36.84202366566636)(12.65625, 36.84202366566636)(12.65625, 36.84202366566636)(12.3046875, 37.19289982681138)"
0,2003,19,56,2003-08-26,2003-08-25,3,40958,2825420.54,244.21,08-25,26.95,26.95,"(11.953125, 13.359375, 41.0525367766618, 42.45604075651)","(12.65625, 41.40341278472225)(12.65625, 41.754288775318166)(12.65625, 41.754288775318166)"
0,2003,20,56,2003-08-26,2003-08-25,3,37576,2842319.49,212.63,08-25,26.29,26.3,"(0.0, 1.40625, 38.9472804370071, 40.3507847105177)","(0.703125, 39.64903258137227)(0.703125, 39.64903258137227)(0.703125, 39.64903258137227)"
0,2003,21,57,2003-08-27,2003-08-29,3,52236,2569994.06,261.48,08-27,23.51,23.55,"(-9.140625, -7.03125, 38.2455282337738, 39.649032596592)","(-8.0859375, 38.94728042245763)(-8.4375, 38.94728042245763)(-8.7890625, 38.94728042245763)"
0,2003,22,57,2003-08-27,2003-08-31,5,59157,4810068.17,277.67,08-29,22.22,22.05,"(-9.140625, -7.734375, 40.3507847105177, 43.1577926653356)","(-8.4375, 41.403412759118055)(-8.4375, 41.403412759118055)(-8.4375, 41.75428874036156)(-8.4375, 42.10516474782253)(-8.4375, 42.45604073820943)"
0,2003,23,59,2003-08-29,2003-08-31,3,42700,3173006.87,266.09,08-30,29.2,29.09,"(-7.734375, -6.328125, 38.2455282337738, 39.649032596592)","(-7.03125, 38.94728042245763)(-7.03125, 38.94728042245763)(-6.6796875, 38.94728042245763)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,8,2004-07-09,2004-07-08,4,126787,9143014.77,771.56,07-07,27.27,27.32,"(7.734375, 9.84375, 39.649032596592, 44.5612963074929)","(8.4375, 43.508668590968995)(8.4375, 41.75428874036156)(8.7890625, 42.10516464031189)(8.7890625, 42.10516464031189)"
0,2004,1,8,2004-07-09,2004-07-08,4,285985,23097659.89,1744.29,07-07,26.91,27.06,"(9.84375, 14.765625, 40.3507847105177, 46.6665512870549)","(12.65625, 43.85954439567685)(12.65625, 43.50866835439724)(12.3046875, 43.50866835439724)(12.3046875, 43.50866835439724)"
0,2004,2,17,2004-07-18,2004-07-21,4,335633,25242948.68,1789.12,07-20,24.19,24.08,"(-2.8125, 9.140625, 41.0525367766618, 47.3683028045918)","(2.487980769230769, 43.50866844329996)(2.8125, 43.85954431482829)(2.8125, 44.21042016380464)(3.515625, 44.4053512090596)"
0,2004,3,32,2004-08-02,2004-08-01,6,377261,35954061.28,2118.55,08-02,26.63,26.6,"(-8.4375, 2.109375, 35.4385190210863, 41.7542887927827)","(-3.1640625, 38.59640416418931)(-3.1640625, 38.59640416418931)(-2.109375, 38.59640416418931)(-3.1640625, 36.491147523639505)(-5.9765625, 36.140271368586205)(-3.1640625, 38.59640416418931)"
0,2004,4,32,2004-08-02,2004-08-01,5,98575,9701556.55,556.8,08-02,27.01,27.0,"(0.0, 4.21875, 35.4385190210863, 36.8420237038942)","(2.109375, 36.140271368586205)(2.109375, 36.140271368586205)(1.40625, 36.49114754233615)(2.109375, 36.140271368586205)(2.109375, 36.140271368586205)"
0,2004,5,32,2004-08-02,2004-08-04,3,36057,2502914.95,191.1,08-03,24.19,24.15,"(2.8125, 4.21875, 41.7542887927827, 43.1577926653356)","(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)"
0,2004,6,32,2004-08-02,2004-08-05,4,100709,6144852.54,571.55,08-04,20.23,20.69,"(6.328125, 11.953125, 49.4735568764181, 52.2805610111665)","(8.0859375, 50.8770590447875)(9.140625, 50.8770590447875)(9.4921875, 50.8770590447875)(11.25, 49.824432467625755)"
0,2004,7,33,2004-08-03,2004-08-06,4,70167,5715814.93,404.04,08-06,26.45,26.5,"(7.734375, 9.84375, 38.9472804370071, 41.0525367766618)","(8.4375, 39.64903258137227)(8.7890625, 39.64903258137227)(8.7890625, 39.99990863019465)(8.7890625, 39.99990863019465)"
0,2004,8,33,2004-08-03,2004-08-07,5,125628,8537416.59,740.82,08-04,19.58,19.58,"(10.546875, 14.765625, 50.1753080588334, 54.3858129450494)","(12.3046875, 53.3331871012266)(13.0078125, 52.63143623936477)(13.0078125, 52.63143623936477)(13.359375, 52.280560785003146)(13.7109375, 52.63143623936477)"
0,2004,9,34,2004-08-04,2004-08-07,4,103144,9761957.93,586.75,08-07,27.19,27.26,"(9.140625, 12.65625, 35.4385190210863, 37.5437759887994)","(10.546875, 36.491147523639505)(10.8984375, 36.491147523639505)(10.8984375, 36.491147523639505)(10.8984375, 36.491147523639505)"
0,2004,10,35,2004-08-05,2004-08-07,3,39640,1930406.21,191.06,08-06,19.56,19.49,"(12.65625, 14.765625, 48.7718056035057, 50.1753080588334)","(13.7109375, 49.4735568462524)(13.7109375, 49.4735568462524)(14.4140625, 49.4735568462524)"
0,2004,11,47,2004-08-17,2004-08-28,12,1559991,265163951.33,8693.26,08-23,20.74,21.01,"(-4.21875, 14.765625, 42.45604075651, 54.3858129450494)","(13.359375, 49.192855664366334)(9.84375, 47.719177884593435)(6.328125, 48.77180456069475)(7.03125, 48.77180456069475)(7.03125, 48.42092879379559)(5.2734375, 48.42092879379559)(5.2734375, 48.42092879379559)(5.625, 48.42092879379559)(5.625, 48.42092879379559)(5.9765625, 48.42092879379559)(6.328125, 48.42092879379559)(10.546875, 48.90338289029724)"
0,2004,12,50,2004-08-20,2004-08-29,10,192004,35786148.96,964.07,08-28,23.36,23.41,"(-9.84375, -4.21875, 36.1402713807781, 43.8595445166024)","(-9.140625, 37.192899846346805)(-7.734375, 39.53207363088668)(-7.734375, 40.350784470770606)(-7.734375, 40.350784470770606)(-8.4375, 39.99990846618743)(-8.4375, 39.99990846618743)(-8.0859375, 38.94728034960657)(-7.03125, 38.59640422850302)(-7.03125, 38.245528150194616)(-7.03125, 37.543775948850524)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,10,2005-07-11,2005-07-13,3,40958,2902869.24,249.63,07-13,26.51,26.61,"(-8.4375, -7.03125, 41.0525367766618, 42.45604075651)","(-7.734375, 41.754288775318166)(-7.734375, 41.754288775318166)(-7.734375, 41.754288775318166)"
