Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,0,2004-07-01,2004-07-09,9,1404933,107811505.04,5820.73,07-06,17.65,16.98,"(-9.140625, 14.765625, 41.7542887927827, 54.3858129450494)","(-4.21875, 52.280560785003146)(-4.21875, 50.175307385181746)(-2.8125, 48.44156839638785)(-0.703125, 48.0700530042686)(-0.3515625, 48.0700530042686)(1.7578125, 48.0700530042686)(4.5703125, 48.77180456069475)(9.140625, 49.473556023324846)(11.953125, 45.61392383139052)"
0,2004,1,16,2004-07-17,2004-07-20,4,80909,6800414.3,463.04,07-19,27.62,27.0,"(11.953125, 14.765625, 41.0525367766618, 43.8595445166024)","(13.359375, 42.45604073820943)(13.359375, 42.4560407015785)(13.359375, 42.4560407015785)(13.359375, 42.4560407015785)"
0,2004,2,20,2004-07-21,2004-07-27,7,106562,6488181.11,453.65,07-22,15.22,15.3,"(-9.84375, -5.625, 51.5788101317764, 54.3858129450494)","(-7.734375, 53.33318703966727)(-7.734375, 52.9823116580891)(-8.4375, 52.631436336349026)(-8.4375, 52.631436336349026)(-9.140625, 52.631436336349026)(-8.4375, 52.98231173787323)(-8.4375, 52.280560973551964)"
0,2004,3,21,2004-07-22,2004-07-24,3,61121,2269621.0,258.06,07-22,15.47,15.57,"(-5.625, -2.8125, 50.1753080588334, 52.2805610111665)","(-4.21875, 51.22793458687985)(-4.21875, 50.87705911211763)(-4.5703125, 50.87705911211763)"
0,2004,4,28,2004-07-29,2004-08-16,19,300119,44978207.53,1144.94,08-13,14.8,14.74,"(-9.84375, 2.109375, 50.1753080588334, 54.3858129450494)","(-8.0859375, 52.9823116580891)(-8.7890625, 52.9823116580891)(-8.4375, 52.9823116580891)(-7.734375, 52.9823116580891)(-6.6796875, 52.280560785003146)(-5.2734375, 52.280560785003146)(-4.921875, 52.280560785003146)(-5.625, 51.929685424995434)(-5.625, 51.929685424995434)(-6.328125, 52.280560785003146)(-7.3828125, 52.280560785003146)(-8.4375, 52.9823116580891)(-7.3828125, 52.63143623936477)(-6.6796875, 52.280560785003146)(-4.21875, 52.280560785003146)(-4.21875, 52.280560785003146)(-3.515625, 52.280560785003146)(-2.4609375, 52.63143623936477)(-5.625, 52.631436336349026)"
0,2004,5,41,2004-08-11,2004-08-14,4,191026,8903888.05,792.21,08-13,16.1,16.37,"(2.109375, 10.546875, 49.4735568764181, 53.6840624247402)","(5.625, 51.22793450027509)(5.625, 51.22793450027509)(7.03125, 51.929685424995434)(9.140625, 52.98231173787323)"
0,2004,6,47,2004-08-17,2004-08-26,10,241267,43959104.15,1485.2,08-20,28.32,28.78,"(0.0, 11.953125, 35.4385190210863, 37.5437759887994)","(2.8125, 36.140271368586205)(3.8671875, 36.140271368586205)(4.921875, 36.140271368586205)(5.2734375, 36.491147523639505)(5.2734375, 36.140271368586205)(8.0859375, 36.491147523639505)(7.03125, 36.140271368586205)(7.734375, 36.491147523639505)(8.0859375, 36.140271368586205)(8.7890625, 36.140271368586205)"
0,2004,7,56,2004-08-26,2004-08-25,3,67532,4943952.31,390.49,08-26,27.77,27.77,"(12.65625, 14.765625, 36.8420237038942, 38.9472804370071)","(13.7109375, 37.894652090868625)(13.7109375, 38.2455282198601)(13.7109375, 37.894652090868625)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
