Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2003,4,36,2003-08-06,2003-08-09,4,203096,18426819.0,1339.28,08-07,31.64,31.36,"(-6.328125, -2.109375, 36.1402713807781, 41.7542887927827)","(-4.5703125, 38.59640422850302)(-4.21875, 38.94728029120076)(-4.21875, 38.94728029120076)(-3.8671875, 38.596404278430704)"
0,2003,5,40,2003-08-10,2003-08-09,4,71539,7099196.68,477.39,08-10,32.39,32.38,"(-2.109375, 0.703125, 37.5437759887994, 39.649032596592)","(-0.703125, 38.59640431404308)(-0.703125, 38.59640431404308)(0.0, 38.94728042245763)(-1.40625, 38.59640431404308)"
0,2003,6,40,2003-08-10,2003-08-09,4,167207,8332275.36,799.23,08-12,18.95,19.32,"(10.546875, 14.765625, 44.5612963074929, 48.7718056035057)","(12.65625, 46.31567539582113)(12.65625, 46.66655113977607)(12.65625, 46.66655113977607)(11.25, 46.3156754915261)"
0,2003,7,48,2003-08-18,2003-08-20,3,43881,1877301.61,170.57,08-19,18.13,17.82,"(-1.40625, 0.0, 43.1577926653356, 45.263048035017)","(-0.703125, 43.859544496476964)(-0.703125, 44.21042038111197)(-0.703125, 44.210420412047654)"
0,2003,8,48,2003-08-18,2003-08-23,6,112426,7173816.99,491.88,08-20,19.41,19.04,"(-4.21875, 0.703125, 45.263048035017, 48.0700542447729)","(-2.109375, 45.96479967268973)(-2.4609375, 46.31567545566524)(-1.7578125, 46.66655121348678)(-1.7578125, 46.66655121348678)(-1.7578125, 46.3156754915261)(-2.109375, 46.3156754915261)"
0,2003,9,53,2003-08-23,2003-08-27,5,175223,14770850.79,834.18,08-24,21.41,21.82,"(-9.84375, -7.03125, 38.2455282337738, 43.8595445166024)","(-8.7890625, 40.70166062114758)(-8.4375, 41.05253660953145)(-8.4375, 41.05253660953145)(-8.4375, 41.05253660953145)(-8.4375, 42.4560407015785)"
0,2003,10,56,2003-08-26,2003-08-31,6,563270,39551815.89,2550.82,08-30,18.68,18.19,"(-6.328125, 7.734375, 41.7542887927827, 50.1753080588334)","(-2.8125, 46.31567545566524)(-2.4609375, 45.263047700878474)(-1.40625, 45.61392346550678)(0.0, 45.96479920345497)(1.0546875, 45.96479920345497)(3.8671875, 47.01742674302864)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,0,2004-07-01,2004-07-09,9,184778,22588173.41,1167.67,07-07,27.76,28.85,"(-7.734375, -2.109375, 35.4385190210863, 38.9472804370071)","(-4.5703125, 36.140271368586205)(-4.5703125, 36.140271368586205)(-4.21875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.5703125, 36.982374106313024)(-4.921875, 37.19289979422315)(-4.921875, 37.19289979422315)(-5.9765625, 36.84202366566636)(-5.625, 36.140271368586205)"
0,2004,1,0,2004-07-01,2004-07-03,3,43532,2189039.25,233.77,07-01,27.79,26.61,"(-3.515625, -2.109375, 36.8420237038942, 38.2455282337738)","(-2.8125, 37.54377597548913)(-2.8125, 37.54377597548913)(-3.515625, 36.8420237038942)"
0,2004,2,2,2004-07-03,2004-07-05,3,38741,2884711.37,216.22,07-04,27.15,27.07,"(-2.8125, -1.40625, 36.8420237038942, 38.2455282337738)","(-2.109375, 37.54377597548913)(-2.109375, 37.54377597548913)(-2.109375, 37.54377597548913)"
0,2004,3,2,2004-07-03,2004-07-11,9,471432,73901404.98,2491.29,07-10,23.93,24.04,"(1.40625, 14.765625, 38.9472804370071, 46.6665512870549)","(8.7890625, 45.61392383139052)(10.546875, 43.50866835439724)(10.546875, 43.15779247299083)(8.0859375, 43.50866835439724)(8.0859375, 43.15779247299083)(8.0859375, 42.45604048095604)(7.3828125, 42.806916381464276)(8.0859375, 42.806916381464276)(10.546875, 42.806916381464276)"
0,2004,4,5,2004-07-06,2004-07-08,3,54148,3825908.65,284.64,07-07,25.93,25.91,"(11.953125, 14.0625, 35.4385190210863, 36.8420237038942)","(13.359375, 36.140271368586205)(13.0078125, 36.140271368586205)(13.0078125, 36.140271368586205)"
0,2004,5,8,2004-07-09,2004-07-11,3,42700,2785911.87,223.85,07-11,24.4,24.47,"(-0.703125, 0.703125, 38.2455282337738, 39.649032596592)","(0.3515625, 38.94728042245763)(0.0, 38.94728042245763)(0.0, 38.94728042245763)"
0,2004,6,16,2004-07-17,2004-07-20,4,98263,8455969.79,559.02,07-17,27.34,27.28,"(-7.03125, -3.515625, 35.4385190210863, 37.5437759887994)","(-5.2734375, 36.491147523639505)(-5.2734375, 36.491147523639505)(-4.921875, 36.140271368586205)(-4.5703125, 36.140271368586205)"
0,2004,7,20,2004-07-21,2004-07-26,6,297750,25078484.02,1636.59,07-22,22.76,22.74,"(9.140625, 14.765625, 44.5612963074929, 52.2805610111665)","(11.25, 50.1753080269982)(11.953125, 48.42092943353084)(11.953125, 48.148026126870974)(12.3046875, 48.42092943353084)(12.3046875, 47.368302545964895)(13.359375, 47.368302545964895)"
0,2004,8,21,2004-07-22,2004-07-26,5,67106,6613276.34,396.95,07-25,25.94,25.96,"(11.953125, 14.765625, 41.7542887927827, 43.8595445166024)","(14.0625, 42.45604073820943)(13.359375, 42.806916682807675)(13.359375, 42.806916682807675)(13.359375, 42.806916682807675)(14.0625, 43.157792646149325)"
0,2004,9,32,2004-08-02,2004-08-01,12,132712,25826700.69,678.64,08-02,22.11,22.38,"(-9.84375, -7.734375, 36.8420237038942, 41.7542887927827)","(-8.7890625, 39.29815640500359)(-8.7890625, 37.54377597548913)(-9.140625, 38.94728034960657)(-8.7890625, 38.94728034960657)(-8.7890625, 38.94728034960657)(-8.7890625, 38.94728034960657)(-9.4921875, 37.894652090868625)(-9.140625, 38.596404278430704)(-8.7890625, 38.94728034960657)(-8.7890625, 39.29815640500359)(-8.7890625, 39.29815640500359)(-8.7890625, 39.29815640500359)"
0,2004,10,26,2004-07-27,2004-07-29,3,44014,2406641.73,257.34,07-28,21.94,21.89,"(11.953125, 14.765625, 52.2805610111665, 53.6840624247402)","(13.7109375, 52.98231173787323)(13.359375, 52.98231173787323)(13.359375, 53.3331871012266)"
0,2004,11,56,2004-08-26,2004-08-25,3,69016,4962046.25,397.32,08-26,27.97,27.92,"(5.625, 8.4375, 35.4385190210863, 36.8420237038942)","(7.03125, 36.140271368586205)(7.03125, 35.789395200932205)(7.03125, 36.140271368586205)"
0,2004,12,56,2004-08-26,2004-08-28,3,61121,2514109.45,265.75,08-27,15.8,16.05,"(3.515625, 7.03125, 50.1753080588334, 52.2805610111665)","(4.921875, 51.22793458687985)(5.625, 51.22793458687985)(5.625, 50.87705911211763)"
0,2004,13,57,2004-08-27,2004-08-29,3,41701,1475252.37,190.32,08-28,17.2,16.24,"(10.546875, 13.359375, 50.8770591457431, 52.2805610111665)","(11.6015625, 52.2805610111665)(11.953125, 51.578810096228665)(11.953125, 51.578810096228665)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,16,2005-07-17,2005-07-16,3,32516,1320318.87,133.76,07-15,14.68,14.64,"(5.625, 8.4375, 52.982311777713, 54.3858129450494)","(7.03125, 54.0349376848948)(7.03125, 53.68406238250086)(7.03125, 53.68406238250086)"
0,2005,1,32,2005-08-02,2005-08-01,11,883853,130746855.36,4214.65,08-01,19.59,19.46,"(-9.140625, 14.765625, 41.7542887927827, 54.3858129450494)","(3.8671875, 50.877058638573686)(7.03125, 52.280560785003146)(5.9765625, 48.77180456069475)(4.506392045454546, 48.77180456069475)(5.625, 48.42092879379559)(4.5703125, 48.0700530042686)(4.5703125, 48.0700530042686)(1.40625, 47.58422519388655)(-0.0703125, 49.122680304154684)(0.703125, 49.122680304154684)(1.0546875, 49.122680304154684)"
0,2005,2,34,2005-08-04,2005-08-08,5,155463,16111966.76,905.65,08-06,27.66,27.55,"(-7.03125, -1.40625, 39.649032596592, 43.1577926653356)","(-3.1640625, 42.45604073820943)(-4.21875, 41.40341271639997)(-4.21875, 41.40341271639997)(-4.921875, 41.05253672661284)(-5.2734375, 40.70166071913855)"
0,2005,3,37,2005-08-07,2005-08-09,3,62050,4819611.33,380.36,08-08,29.8,29.69,"(-8.4375, -6.328125, 37.5437759887994, 39.649032596592)","(-7.3828125, 38.59640431404308)(-7.3828125, 38.59640431404308)(-7.734375, 38.59640431404308)"
0,2005,4,43,2005-08-13,2005-08-18,6,358756,35793797.78,1820.23,08-15,21.91,22.64,"(-9.140625, -1.40625, 36.1402713807781, 43.8595445166024)","(-5.9765625, 39.29815640500359)(-6.328125, 39.29815633773168)(-5.2734375, 39.649032367513854)(-4.921875, 40.350784470770606)(-4.5703125, 40.28060924018149)(-4.21875, 42.806916682807675)"
0,2005,5,44,2005-08-14,2005-08-20,7,97815,10706396.14,467.13,08-18,24.82,24.53,"(-1.40625, 1.40625, 38.9472804370071, 41.7542887927827)","(0.0, 41.052536759987404)(0.3515625, 40.70166071913855)(0.3515625, 40.35078466271226)(0.3515625, 40.35078466271226)(0.0, 40.35078466271226)(0.3515625, 40.35078466271226)(0.703125, 39.64903258137227)"
0,2005,6,45,2005-08-15,2005-08-17,3,40507,2406038.63,214.84,08-15,23.21,23.29,"(2.8125, 4.21875, 41.7542887927827, 43.1577926653356)","(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)(3.515625, 42.8069167109228)"
0,2005,7,48,2005-08-18,2005-08-17,4,126686,5806961.99,488.36,08-18,16.17,16.12,"(-5.625, -0.703125, 45.9647996959973, 49.4735568764181)","(-3.1640625, 47.71917841872345)(-3.8671875, 47.36830272718452)(-2.4609375, 48.070054163268686)(-3.515625, 47.71917841872345)"
0,2005,8,53,2005-08-23,2005-08-25,3,51834,1775025.38,197.08,08-23,13.62,13.69,"(-9.84375, -7.734375, 51.5788101317764, 53.6840624247402)","(-8.7890625, 52.631436336349026)(-8.7890625, 52.631436336349026)(-9.140625, 52.631436336349026)"
0,2005,9,55,2005-08-25,2005-08-30,6,331133,21115588.47,1416.94,08-27,18.69,17.82,"(-2.109375, 7.734375, 42.45604075651, 48.7718056035057)","(2.4609375, 45.730882382367234)(2.109375, 45.61392359168805)(2.109375, 45.61392359168805)(3.515625, 45.2630478125972)(3.515625, 45.2630478125972)(5.9765625, 44.5612963074929)"
0,2005,10,57,2005-08-27,2005-08-30,4,69016,5826895.99,356.39,08-27,25.46,25.17,"(0.703125, 3.515625, 35.4385190210863, 36.8420237038942)","(2.109375, 36.140271368586205)(2.109375, 36.140271368586205)(2.109375, 36.140271368586205)(1.7578125, 36.140271368586205)"
0,2006,0,0,2006-07-01,2006-07-07,7,393454,40723260.44,2200.14,07-03,26.13,25.64,"(-8.4375, 0.0, 35.4385190210863, 43.1577926653356)","(-6.6796875, 39.298156255311554)(-4.921875, 39.298156255311554)(-4.21875, 39.298156255311554)(-3.1640625, 39.29815640500359)(-2.4609375, 39.29815640500359)(-1.0546875, 39.29815640500359)(-1.0546875, 38.2455281920133)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,1,18,2006-07-19,2006-07-21,3,70167,3783882.69,308.66,07-20,20.73,20.72,"(-9.84375, -7.734375, 38.9472804370071, 41.0525367766618)","(-8.7890625, 39.99990863019465)(-8.7890625, 39.99990863019465)(-8.7890625, 39.99990863019465)"
0,2006,2,32,2006-08-02,2006-08-01,6,265331,26787440.08,1634.72,08-04,29.05,29.43,"(-7.03125, 0.0, 35.4385190210863, 40.3507847105177)","(-3.515625, 37.894652009056074)(-3.8671875, 37.894652009056074)(-3.515625, 37.894652009056074)(-3.8671875, 37.894652009056074)(-4.921875, 36.140271368586205)(-4.5703125, 36.140271368586205)"
0,2006,3,33,2006-08-03,2006-08-05,3,36057,3259526.21,253.79,08-03,31.46,31.46,"(11.953125, 13.359375, 41.7542887927827, 43.1577926653356)","(12.65625, 42.45604073820943)(12.65625, 42.45604073820943)(12.65625, 42.45604073820943)"
0,2006,4,40,2006-08-10,2006-08-09,4,44339,4694022.23,305.72,08-10,31.87,31.75,"(-5.625, -4.21875, 35.4385190210863, 36.8420237038942)","(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)(-5.2734375, 36.140271368586205)"
0,2006,5,49,2006-08-19,2006-08-21,3,44339,3207560.78,238.45,08-20,27.18,27.16,"(9.140625, 10.546875, 35.4385190210863, 36.8420237038942)","(9.84375, 36.140271368586205)(9.84375, 36.140271368586205)(9.84375, 36.140271368586205)"
0,2007,-1 (NOISE), , , , , , , , , , , , 
0,2007,0,2,2007-07-03,2007-07-05,3,47910,3528913.39,257.08,07-04,25.42,25.41,"(11.953125, 14.0625, 37.5437759887994, 38.9472804370071)","(13.0078125, 38.2455282198601)(13.0078125, 38.2455282198601)(13.0078125, 38.2455282198601)"
0,2007,1,3,2007-07-04,2007-07-06,3,81910,5687850.71,502.0,07-05,27.73,27.75,"(12.65625, 14.765625, 40.3507847105177, 43.1577926653356)","(13.7109375, 41.75428874036156)(13.7109375, 41.75428874036156)(13.7109375, 41.75428874036156)"
0,2007,2,3,2007-07-04,2007-07-08,5,102608,7769999.74,587.58,07-05,22.69,22.97,"(11.953125, 14.765625, 43.1577926653356, 47.3683028045918)","(14.0625, 46.31567545566524)(13.359375, 45.26304790172741)(14.0625, 44.91217208458335)(13.7109375, 45.26304790172741)(13.7109375, 44.9121721387774)"
0,2007,3,6,2007-07-07,2007-07-13,7,160595,19129380.07,899.99,07-13,26.32,26.49,"(9.84375, 14.765625, 35.4385190210863, 38.9472804370071)","(12.65625, 37.894652090868625)(12.65625, 37.543775948850524)(12.65625, 37.19289979422315)(12.65625, 37.543775948850524)(12.3046875, 37.19289979422315)(12.3046875, 37.19289979422315)(12.3046875, 37.19289979422315)"
0,2007,4,17,2007-07-18,2007-07-27,10,90680,13140016.8,585.51,07-23,20.68,21.76,"(9.84375, 14.765625, 52.2805610111665, 54.3858129450494)","(13.7109375, 53.3331871012266)(13.0078125, 53.68406238250086)(12.65625, 53.68406238250086)(12.3046875, 53.68406238250086)(12.65625, 53.33318703966727)(12.3046875, 53.33318703966727)(12.3046875, 53.68406238250086)(12.3046875, 53.33318703966727)(12.65625, 53.33318703966727)(13.0078125, 54.3858129450494)"
0,2007,5,21,2007-07-22,2007-07-27,6,155230,11997427.73,825.98,07-26,20.76,21.37,"(11.25, 14.765625, 45.263048035017, 50.8770591457431)","(13.359375, 47.71917852468235)(13.7109375, 47.01742700810422)(13.359375, 46.66655121348678)(13.0078125, 48.07005397243713)(13.359375, 48.07005397243713)(13.359375, 48.07005397243713)"
0,2007,6,24,2007-07-25,2007-07-24,3,67054,4483201.61,405.67,07-26,26.34,26.39,"(12.65625, 14.765625, 41.7542887927827, 43.8595445166024)","(13.7109375, 42.806916682807675)(13.7109375, 42.806916682807675)(13.7109375, 42.806916682807675)"
0,2007,7,24,2007-07-25,2007-07-24,3,36068,1878971.72,196.96,07-26,21.02,20.9,"(6.328125, 9.140625, 52.982311777713, 54.3858129450494)","(7.3828125, 54.0349376848948)(7.734375, 53.68406238250086)(7.734375, 54.0349376848948)"
0,2007,8,40,2007-08-10,2007-08-15,6,277403,14753083.65,887.26,08-12,14.32,14.14,"(6.328125, 14.765625, 45.263048035017, 50.1753080588334)","(8.0859375, 46.6665512870549)(10.546875, 47.71917841872345)(10.8984375, 47.36830264962253)(11.25, 48.070054081596304)(11.25, 47.71917832577388)(13.0078125, 48.070054081596304)"
0,2008,-1 (NOISE), , , , , , , , , , , , 
0,2008,0,0,2008-07-01,2008-07-04,4,208550,12205673.9,951.48,07-02,21.72,20.57,"(-7.734375, -2.8125, 39.649032596592, 43.8595445166024)","(-5.2734375, 41.75428868785746)(-5.2734375, 41.75428868785746)(-4.921875, 41.75428868785746)(-5.2734375, 41.403412759118055)"
0,2008,1,0,2008-07-01,2008-07-08,8,931729,78116703.57,4045.34,07-04,17.27,16.24,"(-9.84375, 10.546875, 43.1577926653356, 54.3858129450494)","(2.109375, 47.719177884593435)(0.22600446428571427, 48.77180456069475)(0.0, 48.77180456069475)(0.703125, 49.473556023324846)(3.515625, 49.473556023324846)(3.1640625, 47.368302545964895)(-1.0546875, 45.61392383139052)(-2.109375, 45.61392386550715)"
0,2008,2,4,2008-07-05,2008-07-07,3,40958,2742519.35,240.57,07-06,26.02,26.23,"(-7.03125, -5.625, 41.0525367766618, 42.45604075651)","(-6.328125, 41.754288775318166)(-6.328125, 41.754288775318166)(-6.328125, 41.754288775318166)"
0,2008,3,5,2008-07-06,2008-07-11,6,332638,33039908.05,1964.99,07-09,27.06,27.38,"(-9.84375, -4.921875, 35.4385190210863, 43.8595445166024)","(-7.3828125, 39.53207363088668)(-7.03125, 39.649032275410846)(-7.3828125, 39.649032275410846)(-7.3828125, 39.649032275410846)(-7.734375, 40.350784470770606)(-7.3828125, 40.93557773732072)"
