Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2003,1,1,2003-07-02,2003-07-06,5,68559,6782009.3,394.99,07-06,26.23,26.0,"(12.65625, 14.765625, 40.3507847105177, 42.45604075651)","(14.0625, 41.052536759987404)(14.0625, 41.403412759118055)(13.7109375, 41.403412759118055)(13.7109375, 41.403412759118055)(13.7109375, 41.403412759118055)"
0,2003,2,15,2003-07-16,2003-07-21,6,157695,15846180.12,787.46,07-19,23.37,23.53,"(-9.140625, -4.921875, 38.2455282337738, 42.45604075651)","(-8.0859375, 40.70166071913855)(-7.734375, 40.350784614835014)(-7.734375, 40.350784614835014)(-7.03125, 40.350784614835014)(-6.6796875, 40.350784614835014)(-6.328125, 40.350784614835014)"
0,2003,3,38,2003-08-08,2003-08-12,5,112720,8056415.86,574.08,08-09,21.48,21.55,"(-7.734375, -2.8125, 41.0525367766618, 43.1577926653356)","(-6.328125, 42.10516474782253)(-5.2734375, 42.10516474782253)(-4.921875, 42.10516474782253)(-4.921875, 42.45604073820943)(-4.21875, 42.8069167109228)"
0,2003,4,39,2003-08-09,2003-08-14,6,799373,52662707.91,3623.21,08-12,16.43,16.69,"(-4.921875, 14.765625, 43.1577926653356, 54.3858129450494)","(-1.0546875, 49.473556023324846)(0.0, 48.77180456069475)(3.515625, 48.77180456069475)(5.2734375, 48.77180456069475)(5.9765625, 51.22793422197187)(9.09375, 51.57880977499397)"
0,2003,5,49,2003-08-19,2003-08-21,3,77022,4407469.12,358.62,08-20,22.46,22.3,"(-9.84375, -7.734375, 36.8420237038942, 38.9472804370071)","(-8.7890625, 37.54377597548913)(-8.7890625, 37.894652090868625)(-8.7890625, 37.894652090868625)"
0,2003,6,53,2003-08-23,2003-08-25,3,36189,997369.9,134.65,08-23,13.97,13.83,"(-9.84375, -7.03125, 52.982311777713, 54.3858129450494)","(-8.4375, 53.68406238250086)(-8.7890625, 53.68406238250086)(-7.734375, 54.0349376848948)"
0,2003,7,56,2003-08-26,2003-08-25,3,47746,1748124.72,215.05,08-26,16.36,16.39,"(-9.84375, -7.03125, 52.2805610111665, 53.6840624247402)","(-8.4375, 52.98231173787323)(-8.7890625, 52.631436394439746)(-8.7890625, 52.98231173787323)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,0,2004-07-01,2004-07-04,4,322222,15198117.37,1339.4,07-03,16.3,16.12,"(3.515625, 14.765625, 50.8770591457431, 54.3858129450494)","(9.140625, 52.63143623936477)(9.84375, 52.63143623936477)(9.4921875, 52.63143623936477)(9.897836538461538, 52.63143623936477)"
0,2004,1,47,2004-08-17,2004-08-21,5,98575,9575176.16,556.79,08-21,28.46,28.19,"(6.328125, 10.546875, 35.4385190210863, 36.8420237038942)","(9.84375, 36.140271368586205)(9.84375, 36.140271368586205)(8.4375, 36.140271368586205)(8.4375, 36.140271368586205)(8.4375, 36.140271368586205)"
0,2004,2,49,2004-08-19,2004-08-30,12,1309261,138438862.66,6845.46,08-26,25.75,23.91,"(-7.734375, 14.765625, 35.4385190210863, 53.6840624247402)","(-2.8125, 37.894652111286604)(-3.515625, 37.894652009056074)(-3.8671875, 37.894652009056074)(-4.5703125, 37.894652009056074)(-3.8671875, 38.94728021803664)(2.7371651785714284, 41.14025503303481)(3.22998046875, 41.75428799764568)(3.515625, 43.859542911308445)(4.921875, 45.263046263332)(8.561580882352942, 45.96479812567853)(10.546875, 44.21042016380464)(12.890625, 43.50866844329996)"
0,2004,3,49,2004-08-19,2004-08-21,3,38741,2860202.08,215.59,08-21,26.93,26.91,"(13.359375, 14.765625, 36.8420237038942, 38.2455282337738)","(14.0625, 37.894652111286604)(14.0625, 37.54377597548913)(14.0625, 37.54377597548913)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,8,2005-07-09,2005-07-11,3,43354,1978624.08,213.86,07-10,17.76,17.69,"(11.953125, 14.765625, 52.982311777713, 54.3858129450494)","(14.0625, 53.68406238250086)(13.7109375, 53.68406238250086)(13.359375, 53.68406238250086)"
0,2005,1,32,2005-08-02,2005-08-15,14,587466,133764469.72,3322.08,08-08,26.37,26.15,"(-9.84375, 1.40625, 36.1402713807781, 43.1577926653356)","(-7.734375, 37.89465205680744)(-6.6796875, 39.29815633773168)(-5.625, 39.29815633773168)(-5.2734375, 38.94728029120076)(-4.5703125, 39.29815633773168)(-4.5703125, 39.649032367513854)(-4.5703125, 39.649032367513854)(-4.5703125, 39.649032444059856)(-4.21875, 39.649032444059856)(-3.1640625, 39.99990853658056)(-2.8125, 39.29815633773168)(-2.8125, 38.94728029120076)(-2.4609375, 39.29815633773168)(-2.109375, 39.29815640500359)"
0,2005,2,40,2005-08-10,2005-08-09,4,233953,9260570.46,781.49,08-09,15.56,15.04,"(1.40625, 12.65625, 43.8595445166024, 47.3683028045918)","(8.329326923076923, 45.2630479684329)(8.0859375, 44.9121721387774)(6.328125, 45.61392377445938)(7.03125, 45.61392377445938)"
0,2005,3,43,2005-08-13,2005-08-15,3,55447,2258350.1,247.26,08-15,15.92,16.05,"(-4.921875, -1.40625, 51.5788101317764, 53.6840624247402)","(-3.1640625, 52.280560973551964)(-2.8125, 52.631436336349026)(-3.515625, 52.631436336349026)"
0,2005,4,43,2005-08-13,2005-08-16,4,94711,3985398.59,420.05,08-15,15.43,15.68,"(-9.84375, -5.625, 52.2805610111665, 54.3858129450494)","(-8.4375, 53.33318703966727)(-8.0859375, 53.33318703966727)(-7.734375, 53.33318703966727)(-8.7890625, 54.0349376848948)"
0,2005,5,59,2005-08-29,2005-08-31,3,258124,19450157.97,1462.11,08-30,27.51,27.41,"(-9.84375, -4.921875, 36.8420237038942, 43.1577926653356)","(-7.3828125, 39.99990846618743)(-7.3828125, 39.99990846618743)(-7.3828125, 39.99990846618743)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,0,2006-07-01,2006-07-07,7,1373837,120047765.95,6165.97,07-05,18.77,18.98,"(-9.84375, 14.765625, 38.2455282337738, 54.3858129450494)","(-2.109375, 47.48525994013964)(-1.7578125, 47.71917719288825)(-1.7578125, 47.0174255074943)(0.703125, 46.31567374315231)(3.1640625, 46.31567374315231)(4.921875, 46.31567374315231)(7.1484375, 46.97843877587218)"
0,2006,1,4,2006-07-05,2006-07-07,3,54013,4363025.46,326.19,07-05,27.77,27.8,"(-7.03125, -5.625, 35.4385190210863, 37.5437759887994)","(-6.328125, 36.491147523639505)(-6.328125, 36.491147523639505)(-6.328125, 36.491147523639505)"
0,2006,2,4,2006-07-05,2006-07-07,3,46826,1798539.9,196.18,07-06,17.19,17.08,"(11.25, 14.765625, 49.4735568764181, 50.8770591457431)","(12.3046875, 50.1753080269982)(12.65625, 50.1753080269982)(13.7109375, 50.1753080269982)"
0,2006,3,8,2006-07-09,2006-07-28,20,1382093,228066147.89,7409.17,07-24,22.04,21.59,"(-9.84375, 14.0625, 35.4385190210863, 54.3858129450494)","(-7.3828125, 40.70166062114758)(-6.6796875, 40.350784470770606)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-7.3828125, 39.298156255311554)(-7.3828125, 38.94728021803664)(-7.3828125, 38.94728021803664)(-7.03125, 38.94728021803664)(-7.03125, 39.298156255311554)(-7.03125, 39.298156255311554)(-7.3828125, 39.298156255311554)(-7.3828125, 39.9999083799379)(-5.300480769230769, 40.70166045716413)(-4.21875, 44.46560132833219)(-1.987092391304348, 45.263046263332)(-0.3515625, 44.91217058993999)(1.7578125, 45.61392190493651)(2.109375, 48.0700530042686)(6.328125, 48.77180499846793)(11.953125, 49.12268119588252)"
0,2006,4,9,2006-07-10,2006-07-13,4,36852,3464812.62,215.41,07-12,26.98,26.88,"(0.0, 1.40625, 40.3507847105177, 41.7542887927827)","(1.0546875, 41.052536759987404)(0.703125, 41.052536759987404)(0.703125, 41.052536759987404)(0.703125, 41.052536759987404)"
0,2006,5,9,2006-07-10,2006-07-12,3,80404,4765070.35,470.98,07-11,23.23,23.69,"(-2.109375, 0.703125, 41.7542887927827, 43.8595445166024)","(-0.703125, 42.806916682807675)(-0.703125, 42.806916682807675)(-0.703125, 42.806916682807675)"
0,2006,6,24,2006-07-25,2006-07-28,4,62349,5697449.48,341.1,07-28,26.12,26.0,"(7.03125, 9.140625, 41.0525367766618, 44.5612963074929)","(8.4375, 42.10516474782253)(8.0859375, 42.806916682807675)(8.0859375, 42.806916682807675)(8.0859375, 43.157792607744724)"
0,2006,7,25,2006-07-26,2006-07-28,3,41841,2843262.7,228.08,07-28,25.49,25.5,"(7.734375, 9.140625, 39.649032596592, 41.0525367766618)","(8.4375, 40.35078469459051)(8.4375, 40.35078469459051)(8.4375, 40.35078469459051)"
0,2006,8,32,2006-08-02,2006-08-01,4,39012,3577876.28,203.38,08-03,25.31,25.32,"(8.4375, 9.84375, 36.1402713807781, 37.5437759887994)","(9.140625, 36.84202369115724)(9.140625, 36.84202369115724)(9.140625, 36.84202369115724)(9.140625, 36.84202369115724)"
0,2006,9,32,2006-08-02,2006-08-09,8,882423,98652359.06,4400.97,08-05,21.98,21.81,"(-4.921875, 13.359375, 38.2455282337738, 49.4735568764181)","(8.4375, 41.05253672661284)(3.1640625, 43.50866811620972)(3.8671875, 44.210419756678746)(4.21875, 44.210419756678746)(7.03125, 43.157792260166396)(5.625, 42.45604037010347)(4.21875, 42.45604037010347)(3.515625, 42.45604037010347)"
0,2006,10,34,2006-08-04,2006-08-09,6,165429,17345647.34,911.47,08-07,25.83,26.03,"(10.546875, 14.765625, 35.4385190210863, 38.9472804370071)","(13.359375, 37.54377597548913)(13.359375, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(13.0078125, 37.19289979422315)(12.65625, 36.491147523639505)"
0,2006,11,37,2006-08-07,2006-08-12,6,48518,3187131.82,229.98,08-09,17.22,17.4,"(-9.84375, -7.03125, 51.5788101317764, 52.982311777713)","(-9.4921875, 52.280560973551964)(-8.4375, 52.280560973551964)(-8.4375, 52.280560973551964)(-8.4375, 51.92968557147145)(-8.4375, 52.280560973551964)(-8.0859375, 51.92968557147145)"
0,2006,12,38,2006-08-08,2006-08-12,5,64001,6589929.48,370.29,08-10,27.67,27.88,"(-6.328125, -3.515625, 35.4385190210863, 36.8420237038942)","(-4.21875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.5703125, 36.14027136249025)"
0,2006,13,42,2006-08-12,2006-08-15,4,63733,6427888.14,373.84,08-15,28.46,28.5,"(-7.734375, -5.625, 35.4385190210863, 37.5437759887994)","(-6.328125, 36.140271368586205)(-6.6796875, 36.491147523639505)(-6.6796875, 36.491147523639505)(-6.6796875, 36.491147523639505)"
0,2006,14,42,2006-08-12,2006-08-14,3,46050,2147086.19,245.71,08-14,20.92,21.34,"(-3.515625, -0.703125, 45.9647996959973, 47.3683028045918)","(-2.8125, 46.3156754915261)(-2.4609375, 46.666551262548005)(-2.109375, 46.666551262548005)"
0,2006,15,42,2006-08-12,2006-08-14,3,109163,3741522.46,485.47,08-14,15.46,15.58,"(-9.84375, -4.21875, 52.2805610111665, 54.3858129450494)","(-7.734375, 53.33318703966727)(-7.3828125, 53.33318703966727)(-7.03125, 53.33318703966727)"
0,2006,16,43,2006-08-13,2006-08-15,3,60113,2786762.34,296.06,08-14,22.82,22.37,"(0.0, 3.515625, 44.5612963074929, 45.9647996959973)","(0.703125, 44.91217217125495)(1.7578125, 45.26304801283573)(2.109375, 45.26304801283573)"
0,2006,17,47,2006-08-17,2006-08-31,15,837484,179655108.85,4798.66,08-27,25.13,25.51,"(-9.84375, 4.21875, 35.4385190210863, 43.8595445166024)","(-8.7890625, 37.894652090868625)(-7.734375, 39.298156255311554)(-7.03125, 39.298156255311554)(-6.6796875, 38.94728021803664)(-6.328125, 39.298156255311554)(-6.328125, 39.298156255311554)(-5.9765625, 39.298156255311554)(-3.1640625, 39.649032275410846)(-2.8125, 39.649032275410846)(-2.8125, 39.649032275410846)(-2.8125, 39.649032275410846)(-3.515625, 39.649032275410846)(-3.515625, 39.298156255311554)(-5.1923076923076925, 39.649032367513854)(-6.328125, 39.649032367513854)"
0,2006,18,47,2006-08-17,2006-08-21,5,134454,12626294.06,783.13,08-19,25.66,25.86,"(7.03125, 11.953125, 41.0525367766618, 44.5612963074929)","(8.0859375, 43.50866856148522)(9.4921875, 42.80691663589757)(9.4921875, 42.80691663589757)(9.4921875, 42.4560407015785)(9.4921875, 42.4560407015785)"
0,2007,-1 (NOISE), , , , , , , , , , , , 
0,2007,0,1,2007-07-02,2007-07-06,5,183278,19534277.16,1065.11,07-03,26.92,27.15,"(-3.515625, 1.40625, 36.8420237038942, 41.7542887927827)","(-0.3515625, 40.70166071913855)(-1.0546875, 39.29815640500359)(-1.0546875, 39.29815640500359)(-1.7578125, 39.29815640500359)(-1.40625, 39.29815640500359)"
0,2007,1,3,2007-07-04,2007-07-06,3,54236,4316919.03,333.77,07-06,30.13,30.19,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2007,2,8,2007-07-09,2007-07-12,4,42274,2812784.67,183.81,07-10,19.23,19.32,"(-9.84375, -8.4375, 38.9472804370071, 40.3507847105177)","(-9.4921875, 39.64903258137227)(-9.140625, 39.64903258137227)(-9.140625, 39.64903258137227)(-9.140625, 39.64903258137227)"
0,2007,3,34,2007-08-04,2007-08-07,4,44427,4468988.78,265.12,08-06,28.07,28.29,"(-5.625, -3.515625, 35.4385190210863, 36.8420237038942)","(-4.921875, 36.140271368586205)(-4.5703125, 36.140271368586205)(-4.5703125, 36.140271368586205)(-4.5703125, 36.140271368586205)"
0,2007,4,35,2007-08-05,2007-08-07,3,38741,3213595.09,232.0,08-07,30.24,30.19,"(-3.515625, -2.109375, 36.8420237038942, 38.2455282337738)","(-2.8125, 37.54377597548913)(-2.8125, 37.54377597548913)(-2.8125, 37.54377597548913)"
0,2007,5,36,2007-08-06,2007-08-08,3,36057,2386275.11,185.01,08-07,23.16,23.05,"(12.65625, 14.0625, 41.7542887927827, 43.1577926653356)","(13.359375, 42.45604073820943)(13.359375, 42.45604073820943)(13.359375, 42.45604073820943)"
0,2007,6,48,2007-08-18,2007-08-21,4,171200,13648313.19,1021.44,08-19,27.54,27.58,"(-8.4375, -4.21875, 36.8420237038942, 40.3507847105177)","(-5.9765625, 39.29815649447265)(-6.328125, 38.596404278430704)(-6.328125, 38.596404278430704)(-6.328125, 38.2455281920133)"
0,2007,7,53,2007-08-23,2007-08-25,3,33654,1837120.61,159.63,08-24,18.26,18.26,"(11.953125, 14.765625, 45.9647996959973, 47.3683028045918)","(13.359375, 47.017427045823354)(13.359375, 46.3156754915261)(13.0078125, 46.666551262548005)"
0,2008,-1 (NOISE), , , , , , , , , , , , 
0,2008,0,1,2008-07-02,2008-07-04,3,97855,7000951.25,515.81,07-03,26.01,26.03,"(10.546875, 13.359375, 35.4385190210863, 38.2455282337738)","(11.953125, 36.84202366566636)(11.953125, 36.84202366566636)(11.953125, 36.84202366566636)"
0,2008,1,10,2008-07-11,2008-07-18,8,825561,76706480.83,3734.18,07-14,18.77,17.69,"(-9.84375, 12.65625, 43.1577926653356, 54.3858129450494)","(0.5022321428571429, 45.7308823478229)(1.9140625, 47.91967815022769)(3.8671875, 48.77180456069475)(4.5703125, 49.473556023324846)(3.203125, 49.473556023324846)(-0.703125, 49.473556023324846)(-3.515625, 49.824431717312834)(-3.515625, 50.621876312267936)"
0,2008,2,19,2008-07-20,2008-07-26,7,447851,45073784.03,2780.03,07-25,26.8,27.51,"(4.921875, 14.765625, 41.0525367766618, 47.3683028045918)","(10.546875, 45.61392386550715)(11.25, 43.85954439567685)(11.6015625, 43.85954439567685)(10.1953125, 43.85954439567685)(9.84375, 44.21042016380464)(9.84375, 44.21042016380464)(10.546875, 43.85954431482829)"
0,2008,3,24,2008-07-25,2008-07-24,4,112235,10638696.55,653.0,07-26,28.41,28.34,"(11.25, 14.765625, 35.4385190210863, 38.2455282337738)","(13.0078125, 36.84202366566636)(13.0078125, 36.84202366566636)(13.0078125, 36.84202366566636)(13.7109375, 36.84202369115724)"
0,2008,4,36,2008-08-06,2008-08-09,4,166674,13565568.82,948.12,08-08,26.32,26.58,"(-9.84375, -6.328125, 36.8420237038942, 41.0525367766618)","(-8.7890625, 37.894652090868625)(-8.0859375, 38.596404278430704)(-8.0859375, 38.94728034960657)(-8.0859375, 38.94728034960657)"
0,2008,5,48,2008-08-18,2008-08-17,3,44339,3022543.75,260.08,08-18,27.65,27.85,"(9.84375, 11.25, 35.4385190210863, 36.8420237038942)","(10.546875, 36.140271368586205)(10.546875, 35.789395200932205)(10.546875, 36.140271368586205)"
0,2009,-1 (NOISE), , , , , , , , , , , , 
0,2009,0,0,2009-07-01,2009-07-15,15,263692,67312441.77,1588.73,07-11,27.89,28.33,"(6.328125, 14.765625, 35.4385190210863, 38.9472804370071)","(13.7109375, 38.2455282198601)(13.7109375, 37.543775948850524)(13.7109375, 37.543775948850524)(13.7109375, 36.84202369115724)(13.7109375, 36.84202366566636)(11.953125, 36.84202366566636)(11.25, 37.19289979422315)(10.8984375, 37.19289979422315)(10.546875, 37.19289979422315)(10.546875, 37.19289979422315)(10.546875, 37.19289979422315)(10.8984375, 37.19289979422315)(10.866477272727273, 37.19289979422315)(10.8984375, 37.19289979422315)(13.359375, 37.1227245553079)"
0,2009,1,0,2009-07-01,2009-07-04,4,90307,7190748.38,564.55,07-02,26.35,26.96,"(12.65625, 14.765625, 40.3507847105177, 43.8595445166024)","(13.7109375, 42.10516470306837)(13.7109375, 42.10516470306837)(13.7109375, 42.10516470306837)(14.0625, 42.45604073820943)"
0,2009,2,0,2009-07-01,2009-07-03,3,93388,4159335.41,447.85,07-02,21.51,21.3,"(11.953125, 14.765625, 44.5612963074929, 47.3683028045918)","(13.359375, 46.31567545566524)(13.359375, 45.964799626030775)(13.359375, 45.26304801283573)"
0,2009,3,11,2009-07-12,2009-07-14,3,64058,4645025.53,372.64,07-14,28.4,28.18,"(12.65625, 14.765625, 40.3507847105177, 42.45604075651)","(13.7109375, 41.403412759118055)(13.7109375, 41.403412759118055)(13.7109375, 41.403412759118055)"
0,2009,4,26,2009-07-27,2009-07-30,4,218622,15530906.32,1211.16,07-29,25.29,25.74,"(-9.84375, -4.921875, 36.8420237038942, 41.0525367766618)","(-7.734375, 39.29815649447265)(-7.3828125, 38.94728034960657)(-7.3828125, 38.94728034960657)(-6.6796875, 38.94728034960657)"
0,2009,5,34,2009-08-04,2009-08-08,5,73392,4114396.15,333.53,08-07,15.93,15.84,"(-9.84375, -6.328125, 51.5788101317764, 54.3858129450494)","(-8.0859375, 53.33318703966727)(-8.0859375, 53.33318703966727)(-7.734375, 53.33318703966727)(-8.0859375, 52.9823116580891)(-8.4375, 52.280560973551964)"
0,2009,6,43,2009-08-13,2009-08-15,3,49459,3068045.69,248.67,08-14,22.76,22.72,"(11.953125, 14.0625, 41.7542887927827, 43.1577926653356)","(13.0078125, 42.45604073820943)(13.0078125, 42.45604073820943)(13.0078125, 42.45604073820943)"
0,2009,7,43,2009-08-13,2009-08-20,8,165020,12356270.54,755.72,08-17,19.51,19.48,"(4.921875, 11.953125, 43.8595445166024, 48.0700542447729)","(7.734375, 45.61392386550715)(7.734375, 44.9121721387774)(7.3828125, 44.9121721387774)(7.3828125, 45.2630479684329)(8.4375, 45.96479955593274)(9.140625, 46.31567539582113)(9.4921875, 45.26304801283573)(9.140625, 45.61392383139052)"
0,2009,8,44,2009-08-14,2009-08-17,4,83795,7610330.7,494.6,08-15,29.83,29.67,"(0.0, 3.515625, 35.4385190210863, 36.8420237038942)","(1.7578125, 35.789395200932205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2009,9,44,2009-08-14,2009-08-16,3,128924,9743365.74,827.08,08-16,29.32,29.56,"(-3.515625, 0.0, 36.8420237038942, 40.3507847105177)","(-1.7578125, 38.596404278430704)(-1.7578125, 38.596404278430704)(-1.7578125, 38.596404278430704)"
