Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2001,8,56,2001-08-26,2001-08-28,3,74524,2794935.26,306.15,08-27,15.47,15.35,"(2.8125, 7.734375, 51.5788101317764, 53.6840624247402)","(4.5703125, 52.631436336349026)(5.2734375, 52.631436336349026)(5.2734375, 52.631436336349026)"
0,2001,9,56,2001-08-26,2001-08-28,3,83096,2754475.86,338.78,08-28,14.7,14.68,"(6.328125, 11.953125, 52.982311777713, 54.3858129450494)","(9.4921875, 54.0349376848948)(9.140625, 53.68406238250086)(9.140625, 53.68406238250086)"
0,2002,-1 (NOISE), , , , , , , , , , , , 
0,2002,0,2,2002-07-03,2002-07-09,7,726462,51662789.4,4239.44,07-07,18.88,20.36,"(1.40625, 14.765625, 45.9647996959973, 54.3858129450494)","(10.546875, 52.9823116580891)(11.6015625, 53.33318703966727)(7.734375, 52.280560785003146)(8.0859375, 50.175307385181746)(8.0859375, 50.175307385181746)(9.84375, 50.52618302594712)(13.359375, 52.280560785003146)"
0,2002,1,17,2002-07-18,2002-07-29,12,971681,87510580.0,4689.71,07-27,16.74,17.74,"(-9.84375, 14.765625, 45.9647996959973, 54.3858129450494)","(-8.0859375, 52.9823116580891)(-8.0859375, 52.9823116580891)(-8.0859375, 52.9823116580891)(-7.03125, 52.9823116580891)(-6.328125, 52.63143623936477)(-3.598345588235294, 51.57880977499397)(-1.0546875, 50.175307385181746)(2.4609375, 50.175307385181746)(2.4609375, 50.175307385181746)(2.4609375, 50.52618302594712)(4.078125, 50.52618302594712)(7.65625, 52.9823116580891)"
0,2002,2,32,2002-08-02,2002-08-01,7,380415,32393638.04,1712.89,08-04,17.41,17.19,"(-9.84375, 4.921875, 48.7718056035057, 54.3858129450494)","(-3.8671875, 51.92968529643001)(-3.4416118421052633, 51.57880977499397)(-1.40625, 51.57880977499397)(0.15066964285714285, 50.17530796325534)(-4.975961538461538, 52.280560785003146)(-3.515625, 52.280560785003146)(-3.515625, 52.280560785003146)"
0,2002,3,32,2002-08-02,2002-08-05,4,73761,3216928.96,338.95,08-04,18.64,18.69,"(-5.625, -1.40625, 46.6665512870549, 49.4735568764181)","(-4.21875, 47.71917848498133)(-3.8671875, 47.71917848498133)(-3.515625, 47.71917848498133)(-3.515625, 49.4735568764181)"
0,2002,4,33,2002-08-03,2002-08-05,3,156158,6320069.21,746.46,08-05,19.12,19.23,"(2.109375, 7.734375, 45.9647996959973, 49.4735568764181)","(5.2734375, 47.36830277880653)(4.921875, 47.71917841872345)(4.921875, 47.71917841872345)"
0,2002,5,43,2002-08-13,2002-08-17,5,109759,8748648.83,555.94,08-15,23.35,23.7,"(-9.84375, -7.734375, 36.8420237038942, 40.3507847105177)","(-8.7890625, 37.192899846346805)(-8.7890625, 38.596404278430704)(-8.7890625, 38.596404278430704)(-8.7890625, 38.596404278430704)(-9.140625, 37.54377597548913)"
0,2002,6,48,2002-08-18,2002-08-17,4,341378,14932122.63,1588.24,08-17,18.51,18.55,"(-3.515625, 9.140625, 44.5612963074929, 48.7718056035057)","(2.4609375, 46.31567539582113)(-2.8125, 46.666551250294546)(2.8125, 46.66655113977607)(2.8125, 46.66655113977607)"
0,2002,7,52,2002-08-22,2002-08-24,3,123104,4326003.26,463.25,08-23,14.21,14.28,"(6.328125, 12.65625, 48.0700542447729, 50.8770591457431)","(9.140625, 49.12268119588252)(9.4921875, 49.47355678585463)(9.84375, 49.47355678585463)"
0,2002,8,56,2002-08-26,2002-08-25,4,146496,10227566.87,802.58,08-24,25.99,26.15,"(-7.03125, -2.109375, 35.4385190210863, 38.2455282337738)","(-3.8671875, 36.84202366566636)(-5.9765625, 36.140271368586205)(-4.5703125, 36.84202366566636)(-4.5703125, 36.84202366566636)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,6,2003-07-07,2003-07-12,6,962809,65214938.24,3875.52,07-10,18.03,17.42,"(-4.921875, 14.765625, 44.5612963074929, 54.3858129450494)","(4.21875, 50.52618302594712)(6.328125, 50.52618302594712)(5.2734375, 49.824431717312834)(4.921875, 49.473556023324846)(5.625, 49.473556023324846)(5.625, 49.824431717312834)"
0,2003,1,8,2003-07-09,2003-07-14,6,91607,9176534.14,462.75,07-12,23.98,23.6,"(-9.140625, -4.921875, 40.3507847105177, 43.1577926653356)","(-5.9765625, 41.052536759987404)(-5.9765625, 41.052536759987404)(-6.6796875, 41.052536759987404)(-7.03125, 41.75428874036156)(-8.0859375, 41.75428874036156)(-8.0859375, 41.75428874036156)"
0,2003,2,16,2003-07-17,2003-07-16,4,421514,23015900.62,2144.81,07-17,19.91,19.92,"(-3.515625, 10.546875, 44.5612963074929, 50.8770591457431)","(4.21875, 47.71917820594272)(5.2734375, 47.71917820594272)(0.0, 48.070054081596304)(2.8125, 47.71917820594272)"
0,2003,3,16,2003-07-17,2003-07-16,3,60656,2259959.23,257.64,07-15,17.91,17.51,"(-2.109375, 1.40625, 50.8770591457431, 52.2805610111665)","(0.3515625, 51.578810096228665)(-0.3515625, 51.578810096228665)(-0.3515625, 51.578810096228665)"
0,2003,4,32,2003-08-02,2003-08-01,13,1196293,189127816.35,6549.45,07-28,19.98,20.08,"(-4.921875, 14.765625, 43.1577926653356, 54.3858129450494)","(8.326480263157896, 51.22793422197187)(8.7890625, 51.22793422197187)(8.0859375, 51.22793422197187)(7.03125, 50.175307385181746)(6.328125, 49.473556023324846)(5.625, 48.77180456069475)(4.921875, 48.77180456069475)(4.921875, 48.77180456069475)(4.921875, 49.473556023324846)(5.2734375, 50.175307385181746)(5.9765625, 51.22793422197187)(7.3828125, 51.22793422197187)(8.0859375, 51.22793422197187)"
0,2003,5,32,2003-08-02,2003-08-01,9,69016,13083983.91,399.9,08-05,28.71,28.58,"(0.0, 2.8125, 35.4385190210863, 36.8420237038942)","(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.7578125, 36.140271368586205)(2.109375, 36.49114754233615)(1.40625, 36.49114754233615)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2003,6,32,2003-08-02,2003-08-01,5,65178,6664763.46,391.3,08-02,26.98,27.08,"(7.734375, 9.140625, 38.9472804370071, 41.7542887927827)","(8.4375, 40.35078466271226)(8.4375, 40.35078469459051)(8.4375, 40.70166071913855)(8.4375, 40.35078466271226)(8.4375, 40.35078466271226)"
0,2003,7,32,2003-08-02,2003-08-01,16,1881086,367101513.68,9123.24,08-07,22.83,21.97,"(-9.84375, 14.765625, 35.4385190210863, 54.3858129450494)","(2.4609375, 39.59055290581862)(2.2098214285714284, 42.373479878109436)(3.1640625, 44.31720626493184)(4.5703125, 44.76922053061881)(4.921875, 44.91216999750763)(4.5703125, 44.91216999750763)(4.21875, 43.999893054501214)(3.1640625, 43.1577913756421)(2.4609375, 43.859542911308445)(0.8845766129032258, 44.21041863693939)(1.40625, 44.21041863693939)(3.8671875, 45.20690607901115)(7.3828125, 46.399215826159036)(10.8984375, 49.22293021162561)(3.2142857142857144, 39.649032007367765)(1.40625, 39.18119741153188)"
0,2003,8,36,2003-08-06,2003-08-13,8,155893,21910956.32,877.38,08-10,27.41,27.6,"(10.546875, 14.765625, 35.4385190210863, 38.9472804370071)","(12.3046875, 37.19289982681138)(13.0078125, 37.543775948850524)(13.0078125, 37.19289979422315)(12.65625, 37.19289979422315)(12.65625, 37.19289979422315)(13.0078125, 37.19289979422315)(12.65625, 36.84202366566636)(12.3046875, 36.49114754233615)"
0,2003,9,56,2003-08-26,2003-08-29,4,329934,11112908.76,1015.26,08-28,12.62,12.46,"(2.8125, 14.765625, 45.263048035017, 49.4735568764181)","(6.583806818181818, 47.36830272718452)(8.7890625, 47.36830264962253)(9.84375, 47.36830264962253)(11.953125, 47.36830272718452)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,1,2004-07-02,2004-08-01,31,1419313,322807959.72,7318.92,07-17,17.6,17.73,"(-9.84375, 14.765625, 36.1402713807781, 54.3858129450494)","(-3.955078125, 52.63143623936477)(-3.515625, 52.280560785003146)(-2.4609375, 51.22793422197187)(-1.7578125, 50.877058638573686)(-0.3515625, 50.877058638573686)(3.515625, 50.877058638573686)(4.5703125, 50.877058638573686)(4.921875, 51.57880977499397)(5.625, 51.57880977499397)(5.2734375, 51.57880977499397)(5.2734375, 50.40922443356425)(5.2734375, 49.122680304154684)(2.8125, 45.263045959597314)(2.4609375, 45.263045959597314)(2.4609375, 45.263045959597314)(2.4609375, 45.61392190493651)(2.4609375, 45.61392190493651)(0.9735576923076923, 47.71917719288825)(4.21875, 49.824431717312834)(4.5703125, 49.824431717312834)(5.2734375, 49.824431717312834)(6.328125, 50.175307385181746)(10.8984375, 51.22793422197187)(12.3046875, 51.22793422197187)(13.0078125, 50.175307213519055)(9.84375, 49.122680304154684)(9.4921875, 49.122680304154684)(9.4921875, 49.122680304154684)(9.573317307692308, 49.52753665615811)(13.0078125, 52.280560785003146)(13.359375, 54.3858129450494)"
0,2004,1,24,2004-07-25,2004-07-27,3,36128,1613691.03,175.93,07-26,17.75,17.9,"(-1.40625, 0.703125, 52.982311777713, 54.3858129450494)","(0.0, 54.0349376848948)(-0.3515625, 53.68406238250086)(0.0, 53.68406238250086)"
0,2004,2,32,2004-08-02,2004-08-01,8,515377,53497877.01,2553.4,07-31,19.77,20.01,"(-5.625, 8.4375, 43.8595445166024, 54.3858129450494)","(1.7578125, 49.824431717312834)(2.4609375, 50.35074514688248)(5.9765625, 53.6840624247402)(-0.3515625, 49.263030882431146)(-1.0546875, 49.122680304154684)(-0.3515625, 49.122680304154684)(-0.3515625, 49.122680304154684)(1.0546875, 49.473556023324846)"
0,2004,3,32,2004-08-02,2004-08-01,3,85609,4195931.71,360.01,08-01,19.04,19.01,"(-9.140625, -7.03125, 41.0525367766618, 43.8595445166024)","(-8.0859375, 42.4560407015785)(-8.0859375, 42.4560407015785)(-8.0859375, 42.4560407015785)"
0,2004,4,36,2004-08-06,2004-08-10,5,317020,19895523.47,1828.71,08-08,20.01,20.26,"(-0.703125, 14.765625, 50.8770591457431, 54.3858129450494)","(6.177455357142857, 52.63143623936477)(7.03125, 52.63143623936477)(7.734375, 52.63143623936477)(9.4921875, 52.63143623936477)(11.484375, 54.0349376848948)"
0,2004,5,49,2004-08-19,2004-08-22,4,148820,5926662.52,417.63,08-21,14.74,14.6,"(-5.625, -0.703125, 41.0525367766618, 43.8595445166024)","(-4.5703125, 41.754288775318166)(-3.1640625, 42.4560407015785)(-3.1640625, 42.4560407015785)(-2.4609375, 42.4560407015785)"
0,2004,6,59,2004-08-29,2004-08-31,3,48324,3173643.79,242.92,08-30,24.33,24.33,"(11.25, 13.359375, 36.8420237038942, 38.2455282337738)","(12.3046875, 37.54377597548913)(12.3046875, 37.54377597548913)(12.3046875, 37.54377597548913)"
0,2004,7,59,2004-08-29,2004-08-31,3,379708,13320505.06,1516.03,08-30,14.64,14.62,"(4.21875, 14.765625, 48.7718056035057, 54.3858129450494)","(8.7890625, 51.57880977499397)(9.4921875, 51.57880977499397)(10.1953125, 51.57880977499397)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,9,2005-07-10,2005-07-12,3,55125,2507854.32,248.09,07-11,19.74,19.71,"(11.953125, 14.765625, 45.263048035017, 46.6665512870549)","(13.7109375, 45.96479967268973)(13.359375, 45.96479967268973)(13.7109375, 45.96479967268973)"
0,2005,1,10,2005-07-11,2005-07-15,5,103411,10616363.49,621.72,07-12,26.06,26.23,"(10.546875, 14.765625, 41.0525367766618, 43.8595445166024)","(11.953125, 42.806916682807675)(12.65625, 42.4560407015785)(12.65625, 42.4560407015785)(13.0078125, 42.4560407015785)(13.7109375, 42.10516474782253)"
0,2005,2,12,2005-07-13,2005-07-16,4,117971,11546373.93,703.78,07-14,28.98,29.0,"(9.84375, 14.765625, 35.4385190210863, 37.5437759887994)","(12.3046875, 36.491147523639505)(12.3046875, 36.491147523639505)(12.3046875, 36.491147523639505)(11.6015625, 36.140271368586205)"
0,2005,3,57,2005-08-27,2005-08-31,5,353452,31461422.22,1896.95,08-30,24.88,25.37,"(-7.734375, 0.0, 36.1402713807781, 41.7542887927827)","(-1.0546875, 38.59640431404308)(-3.8671875, 38.245528150194616)(-3.8671875, 38.59640422850302)(-3.8671875, 38.94728029120076)(-3.515625, 38.94728029120076)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,5,2006-07-06,2006-07-12,7,882814,78820394.45,4716.71,07-09,24.22,23.72,"(-7.03125, 9.84375, 37.5437759887994, 49.4735568764181)","(-2.109375, 44.38585812681385)(0.10044642857142858, 44.21041991381677)(1.0546875, 43.85954378474315)(1.40625, 43.50866779607962)(1.7578125, 42.456040240315765)(-0.703125, 40.701660547458246)(-1.0546875, 40.350784614835014)"
0,2006,1,5,2006-07-06,2006-07-10,5,202632,9236009.05,838.55,07-08,14.86,15.17,"(-9.84375, -2.8125, 50.8770591457431, 54.3858129450494)","(-8.4375, 52.9823116580891)(-6.6796875, 52.63143623936477)(-6.328125, 52.63143623936477)(-6.6796875, 52.63143623936477)(-8.7890625, 51.92968557147145)"
0,2006,2,16,2006-07-17,2006-07-19,3,59118,4409187.32,367.81,07-17,29.8,29.85,"(7.734375, 9.84375, 35.4385190210863, 36.8420237038942)","(8.7890625, 36.140271368586205)(8.7890625, 36.140271368586205)(8.7890625, 36.49114754233615)"
0,2006,3,17,2006-07-18,2006-07-20,3,80909,6046800.91,486.38,07-19,26.37,26.39,"(11.953125, 14.765625, 41.0525367766618, 43.8595445166024)","(13.359375, 42.4560407015785)(13.359375, 42.4560407015785)(13.7109375, 42.4560407015785)"
0,2006,4,18,2006-07-19,2006-07-21,3,43939,3235514.17,257.82,07-20,28.83,28.81,"(13.359375, 14.765625, 36.1402713807781, 37.5437759887994)","(14.0625, 36.84202369115724)(14.0625, 36.84202369115724)(14.0625, 36.84202369115724)"
0,2006,5,28,2006-07-29,2006-08-01,4,102829,4482483.98,447.6,07-31,15.8,15.69,"(-9.84375, -6.328125, 51.5788101317764, 54.3858129450494)","(-9.140625, 53.68406238250086)(-8.7890625, 52.9823116580891)(-8.0859375, 52.9823116580891)(-8.0859375, 52.9823116580891)"
0,2006,6,32,2006-08-02,2006-08-01,3,45550,1894707.59,195.71,08-01,16.82,16.63,"(-5.625, -2.109375, 50.8770591457431, 52.2805610111665)","(-3.515625, 51.578810096228665)(-3.8671875, 51.22793463875975)(-4.21875, 51.578810096228665)"
0,2006,7,43,2006-08-13,2006-08-18,6,684756,39772694.09,3021.33,08-16,19.42,17.9,"(-0.703125, 14.0625, 42.45604075651, 51.5788101317764)","(1.0546875, 45.964799626030775)(6.328125, 47.368302259472436)(7.03125, 47.01742643783226)(7.03125, 46.31567507101101)(8.0859375, 46.34757283237588)(8.7890625, 43.50866856148522)"
0,2006,8,45,2006-08-15,2006-08-20,6,124922,11727220.36,740.98,08-16,24.14,25.72,"(-8.4375, -4.921875, 36.1402713807781, 39.649032596592)","(-6.6796875, 37.89465205680744)(-6.6796875, 37.89465205680744)(-6.6796875, 37.89465205680744)(-5.625, 37.894652090868625)(-5.625, 38.59640431404308)(-5.625, 38.94728042245763)"
0,2006,9,49,2006-08-19,2006-08-21,3,37576,1979853.02,159.25,08-21,18.29,18.34,"(-4.21875, -2.8125, 38.9472804370071, 40.3507847105177)","(-3.515625, 39.64903258137227)(-3.515625, 39.64903258137227)(-3.515625, 39.64903258137227)"
0,2006,10,49,2006-08-19,2006-08-21,3,36728,1195953.06,139.5,08-21,12.89,12.99,"(-9.84375, -7.03125, 52.2805610111665, 53.6840624247402)","(-8.0859375, 52.631436394439746)(-8.7890625, 52.98231173787323)(-8.7890625, 52.98231173787323)"
0,2006,11,50,2006-08-20,2006-08-22,3,91010,3610284.6,276.52,08-21,15.99,15.56,"(-2.109375, 0.0, 40.3507847105177, 43.1577926653356)","(-1.0546875, 41.75428874036156)(-1.0546875, 41.75428874036156)(-1.0546875, 41.75428874036156)"
0,2006,12,50,2006-08-20,2006-08-25,6,617996,34118055.81,2291.35,08-23,14.46,14.41,"(-4.921875, 14.765625, 43.8595445166024, 52.982311777713)","(-1.7578125, 46.31567531187936)(1.0546875, 46.31567531187936)(3.1640625, 47.71917805898383)(7.3828125, 48.77180499846793)(8.0859375, 48.77180499846793)(8.0859375, 48.28057924952062)"
0,2006,13,53,2006-08-23,2006-08-31,9,1083665,110116274.0,5164.67,08-30,22.07,21.65,"(-8.4375, 11.953125, 35.4385190210863, 50.1753080588334)","(8.7890625, 43.50866856148522)(9.140625, 42.80691663589757)(1.828125, 39.999908277702424)(1.147203947368421, 39.999908277702424)(1.147203947368421, 39.649032275410846)(1.715625, 40.70166022617802)(1.40625, 42.80691556791024)(1.40625, 43.15779159394946)(1.40625, 43.50866760460803)"
0,2006,14,58,2006-08-28,2006-08-30,3,122230,4813318.52,549.73,08-29,18.49,18.47,"(-4.921875, 0.703125, 46.6665512870549, 49.4735568764181)","(-2.8125, 47.71917848498133)(-2.109375, 48.070054163268686)(-1.7578125, 48.42092988232212)"
0,2006,15,58,2006-08-28,2006-08-30,3,87361,3097194.63,367.93,08-30,15.56,15.69,"(-2.109375, 2.109375, 50.1753080588334, 52.982311777713)","(0.3515625, 51.92968551659975)(0.0, 51.22793458687985)(0.3515625, 51.57881002504648)"
0,2007,-1 (NOISE), , , , , , , , , , , , 
0,2007,0,8,2007-07-09,2007-07-08,3,70167,5195779.64,432.46,07-09,28.49,28.52,"(-4.21875, -2.109375, 38.9472804370071, 41.0525367766618)","(-3.1640625, 39.99990863019465)(-2.8125, 39.99990863019465)(-3.1640625, 39.99990863019465)"
0,2007,1,10,2007-07-11,2007-07-28,18,2009661,391011011.61,11169.39,07-18,20.91,20.68,"(-9.140625, 14.765625, 35.4385190210863, 54.3858129450494)","(8.0859375, 44.91217217125495)(0.625, 41.57885041637394)(2.4609375, 43.15779159394946)(3.515625, 43.15779159394946)(3.1640625, 43.50866715714769)(2.8125, 44.91216999750763)(2.8125, 44.91216999750763)(2.8125, 45.263045959597314)(3.1640625, 44.831198884475576)(2.6953125, 41.75428799764568)(1.4564732142857142, 41.403412095027505)(-1.5021306818181819, 40.70166022617802)(-3.515625, 42.16056530432168)(1.0546875, 45.18207439849112)(4.5703125, 45.18207439849112)(6.328125, 48.42092879379559)(7.734375, 48.42092879379559)(10.546875, 50.877058638573686)"
0,2007,2,18,2007-07-19,2007-07-21,3,44339,3028512.57,252.98,07-20,28.0,27.94,"(11.953125, 13.359375, 35.4385190210863, 36.8420237038942)","(12.65625, 36.140271368586205)(12.65625, 36.140271368586205)(12.65625, 36.140271368586205)"
0,2007,3,21,2007-07-22,2007-07-26,5,94951,5614578.21,425.71,07-26,15.6,15.83,"(-9.84375, -4.921875, 51.5788101317764, 54.3858129450494)","(-8.7890625, 52.98231173787323)(-8.4375, 53.33318703966727)(-8.4375, 53.33318703966727)(-7.3828125, 53.33318703966727)(-7.3828125, 52.9823116580891)"
0,2007,4,23,2007-07-24,2007-07-28,5,187395,13186983.33,1002.28,07-26,23.61,24.66,"(-2.8125, 1.40625, 36.8420237038942, 42.45604075651)","(-1.7578125, 41.403412759118055)(-1.7578125, 40.70166067834521)(-0.703125, 39.649032444059856)(-0.3515625, 38.94728034960657)(-0.3515625, 38.596404278430704)"
0,2007,5,24,2007-07-25,2007-07-24,4,101767,4843739.68,488.84,07-26,18.1,18.29,"(-4.921875, 0.703125, 50.8770591457431, 52.982311777713)","(-2.4609375, 51.92968551659975)(-2.4609375, 51.92968551659975)(-2.109375, 51.578810096228665)(-3.515625, 50.8770591457431)"
0,2007,6,27,2007-07-28,2007-08-01,5,74768,8198241.68,431.29,07-31,26.52,26.57,"(7.734375, 9.84375, 38.9472804370071, 41.0525367766618)","(8.4375, 39.99990863019465)(8.7890625, 39.99990863019465)(8.7890625, 39.99990863019465)(8.7890625, 39.99990863019465)(8.7890625, 39.99990863019465)"
0,2007,7,27,2007-07-28,2007-07-30,3,51419,3250462.14,309.77,07-29,27.52,27.0,"(9.140625, 12.65625, 44.5612963074929, 45.9647996959973)","(10.546875, 45.26304801283573)(10.8984375, 45.26304801283573)(10.8984375, 44.91217217125495)"
0,2007,8,28,2007-07-29,2007-08-01,4,49265,4905404.12,286.17,07-31,29.33,29.29,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(0.703125, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2007,9,32,2007-08-02,2007-08-01,4,264328,16052569.81,1254.22,08-03,23.18,22.27,"(-8.4375, -1.40625, 38.2455282337738, 43.8595445166024)","(-4.921875, 41.05253660953145)(-4.921875, 41.05253660953145)(-4.921875, 40.70166062114758)(-3.515625, 40.70166071913855)"
0,2007,10,32,2007-08-02,2007-08-05,4,54236,5192686.83,314.26,08-05,28.47,28.47,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(0.703125, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2007,11,32,2007-08-02,2007-08-04,3,43532,3241931.0,282.84,08-03,30.44,30.49,"(-5.625, -4.21875, 36.8420237038942, 38.2455282337738)","(-4.921875, 37.54377597548913)(-4.921875, 37.54377597548913)(-4.921875, 37.543775968834)"
0,2007,12,33,2007-08-03,2007-08-05,3,33859,2412592.51,181.79,08-05,26.25,26.24,"(-2.109375, -0.703125, 36.8420237038942, 38.2455282337738)","(-1.40625, 37.54377597548913)(-1.40625, 37.54377597548913)(-1.40625, 37.54377597548913)"
0,2007,13,33,2007-08-03,2007-08-05,3,66042,4678394.59,359.28,08-03,25.39,25.41,"(-0.703125, 1.40625, 38.2455282337738, 40.3507847105177)","(0.3515625, 39.29815649447265)(0.3515625, 39.29815649447265)(0.3515625, 39.29815649447265)"
0,2007,14,40,2007-08-10,2007-08-13,4,211897,17172215.93,1280.84,08-11,27.92,28.0,"(-6.328125, -0.703125, 35.4385190210863, 40.3507847105177)","(-3.8671875, 37.894652009056074)(-3.515625, 37.894652009056074)(-3.515625, 37.894652009056074)(-3.515625, 37.19289979422315)"
0,2007,15,40,2007-08-10,2007-08-12,3,166600,6191979.86,761.05,08-11,18.36,17.56,"(4.21875, 11.25, 48.7718056035057, 52.2805610111665)","(6.6796875, 50.1753080269982)(7.734375, 50.52618347124053)(8.7890625, 50.52618347124053)"
0,2007,16,48,2007-08-18,2007-08-17,4,249171,11526255.92,1102.15,08-18,16.07,16.11,"(1.40625, 11.25, 46.6665512870549, 51.5788101317764)","(6.6796875, 49.12268101908704)(6.6796875, 48.77180543155999)(7.734375, 49.824432421125074)(3.8671875, 48.77180543155999)"
0,2007,17,56,2007-08-26,2007-08-25,3,38002,2404545.65,220.66,08-24,26.6,26.73,"(-5.625, -4.21875, 38.2455282337738, 39.649032596592)","(-4.921875, 39.29815651679955)(-4.921875, 38.94728042245763)(-4.921875, 39.29815651679955)"
0,2007,18,56,2007-08-26,2007-08-25,4,252987,9462874.27,933.26,08-27,13.69,13.74,"(2.109375, 11.953125, 46.6665512870549, 52.2805610111665)","(6.6796875, 49.82443223460099)(7.03125, 49.47355657376253)(5.9765625, 48.7718056035057)(6.328125, 48.77180543155999)"
