Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2001,2,8,2001-07-09,2001-07-08,3,103285,4636009.61,552.15,07-09,19.86,20.47,"(7.03125, 11.25, 48.0700542447729, 50.8770591457431)","(9.140625, 49.47355678585463)(9.84375, 49.47355678585463)(8.4375, 49.4735568462524)"
0,2001,3,32,2001-08-02,2001-08-01,11,989989,116797456.65,4886.6,08-06,17.76,17.74,"(-5.625, 14.765625, 45.9647996959973, 54.3858129450494)","(5.9765625, 51.57880977499397)(4.973958333333333, 51.22793422197187)(5.2734375, 50.52618302594712)(4.5703125, 50.175307385181746)(4.5703125, 50.175307385181746)(4.5703125, 50.52618302594712)(2.4609375, 48.42092981252947)(-1.7578125, 49.4735568462524)(5.7375, 51.22793422197187)(5.625, 51.22793422197187)(6.6796875, 51.22793422197187)"
0,2001,4,32,2001-08-02,2001-08-04,3,44339,3157098.42,251.91,08-03,27.85,27.85,"(-5.625, -4.21875, 35.4385190210863, 36.8420237038942)","(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)(-4.921875, 36.140271368586205)"
0,2001,5,39,2001-08-09,2001-08-16,8,1099568,87363475.3,5529.85,08-12,23.19,21.58,"(0.703125, 14.765625, 38.9472804370071, 53.6840624247402)","(8.4375, 40.70166071913855)(7.734375, 45.61392272271897)(7.734375, 46.31567402985603)(8.0859375, 46.31567402985603)(11.25, 45.48465254569192)(11.25, 42.806916381464276)(11.6015625, 42.45604048095604)(14.0625, 40.701660743589755)"
0,2001,6,41,2001-08-11,2001-08-16,6,145679,17034440.66,791.08,08-13,26.45,26.43,"(11.25, 14.765625, 35.4385190210863, 38.9472804370071)","(13.359375, 37.894652090868625)(13.0078125, 37.19289979422315)(13.0078125, 37.19289979422315)(13.0078125, 37.19289979422315)(13.0078125, 37.543775948850524)(12.65625, 37.19289979422315)"
0,2002,-1 (NOISE), , , , , , , , , , , , 
0,2002,0,5,2002-07-06,2002-07-18,13,1484017,206204358.97,6247.56,07-12,19.39,18.41,"(-4.921875, 14.765625, 40.3507847105177, 54.3858129450494)","(1.40625, 48.070054081596304)(4.5703125, 49.47355642159755)(5.625, 50.175307385181746)(5.9765625, 48.42092879379559)(5.9765625, 48.0700530042686)(5.9765625, 48.0700530042686)(5.625, 47.71917719288825)(5.625, 47.36830136039442)(4.921875, 45.26304740880629)(3.515625, 44.912171648090066)(5.625, 44.912171648090066)(6.328125, 44.5612958612956)(9.140625, 44.2104202570991)"
0,2002,1,17,2002-07-18,2002-07-20,3,73540,4973643.37,381.12,07-19,26.01,26.01,"(-7.03125, -4.921875, 35.4385190210863, 37.5437759887994)","(-5.9765625, 36.491147523639505)(-5.9765625, 36.491147523639505)(-5.9765625, 36.491147523639505)"
0,2002,2,24,2002-07-25,2002-08-23,30,1276939,331877991.78,6236.13,07-27,20.67,19.1,"(-5.625, 14.765625, 38.9472804370071, 54.3858129450494)","(8.4375, 48.70800956066846)(5.625, 48.07005325548654)(4.921875, 48.42092879379559)(4.5703125, 48.42092879379559)(4.5703125, 47.71917768240819)(4.5703125, 47.71917768240819)(4.921875, 48.77180456069475)(4.921875, 48.77180456069475)(4.5703125, 48.77180456069475)(5.2734375, 48.77180456069475)(6.328125, 49.824431717312834)(8.7890625, 49.473556023324846)(12.3046875, 48.947242658553876)(11.6015625, 45.61392383139052)(11.6015625, 44.21042016380464)(11.6015625, 42.806916381464276)(11.6015625, 42.45604048095604)(11.6015625, 42.45604048095604)(11.25, 42.45604048095604)(10.8984375, 45.9647983920044)(10.8984375, 45.9647983920044)(11.25, 45.61392272271897)(11.25, 42.45604048095604)(11.25, 42.10516455945192)(11.1796875, 41.754288617722466)(11.25, 41.754288617722466)(11.25, 41.40341265650116)(11.25, 42.10516455945192)(11.25, 42.10516455945192)(14.0625, 43.85954445619158)"
0,2002,3,26,2002-07-27,2002-08-01,6,152309,13060347.98,854.27,07-29,24.93,24.67,"(8.4375, 14.765625, 41.7542887927827, 46.6665512870549)","(11.53125, 44.9121721387774)(11.6015625, 44.561296180572874)(11.6015625, 44.2104202570991)(11.6015625, 43.85954439567685)(11.25, 42.45604073820943)(11.25, 42.45604073820943)"
0,2002,4,32,2002-08-02,2002-08-01,3,35956,2209483.5,173.69,08-03,21.39,21.37,"(2.8125, 4.21875, 41.7542887927827, 43.1577926653356)","(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)"
0,2002,5,32,2002-08-02,2002-08-05,4,66544,5327621.63,362.78,08-04,23.89,24.0,"(7.734375, 10.546875, 42.45604075651, 44.5612963074929)","(9.84375, 43.157792646149325)(9.140625, 43.157792646149325)(9.140625, 43.50866856148522)(9.140625, 43.50866856148522)"
0,2002,6,40,2002-08-10,2002-08-12,3,35241,2583885.01,206.91,08-11,25.51,25.5,"(7.734375, 9.140625, 43.1577926653356, 44.5612963074929)","(8.4375, 43.859544496476964)(8.4375, 43.859544496476964)(8.4375, 43.859544496476964)"
0,2002,7,42,2002-08-12,2002-08-23,12,234270,51035403.32,1235.37,08-20,26.17,26.11,"(7.734375, 14.765625, 35.4385190210863, 38.9472804370071)","(12.65625, 36.84202366566636)(13.0078125, 36.84202366566636)(13.0078125, 37.19289979422315)(13.0078125, 37.19289979422315)(12.65625, 37.19289979422315)(11.953125, 37.19289979422315)(11.6015625, 37.19289979422315)(11.25, 37.19289979422315)(11.25, 37.19289979422315)(11.25, 37.19289979422315)(11.953125, 37.19289979422315)(13.0078125, 36.84202366566636)"
0,2002,8,48,2002-08-18,2002-08-21,4,54148,4576126.84,293.53,08-20,25.74,25.87,"(4.921875, 7.734375, 35.4385190210863, 36.8420237038942)","(6.6796875, 36.49114754233615)(5.9765625, 36.140271368586205)(5.9765625, 36.140271368586205)(5.9765625, 36.49114754233615)"
0,2002,9,55,2002-08-25,2002-08-29,5,73765,7226773.29,377.94,08-27,25.53,25.34,"(11.25, 14.0625, 35.4385190210863, 37.5437759887994)","(13.359375, 36.140271368586205)(13.0078125, 36.491147523639505)(12.65625, 36.491147523639505)(12.65625, 36.491147523639505)(12.3046875, 36.140271368586205)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,1,2003-07-02,2003-07-08,7,1140842,76086710.54,6315.99,07-05,22.0,22.02,"(-3.515625, 14.765625, 41.7542887927827, 54.3858129450494)","(14.0625, 52.631436394439746)(7.734375, 50.877058638573686)(5.9765625, 48.0700530042686)(5.625, 48.0700530042686)(4.118303571428571, 47.14900453534816)(0.0, 45.26304790172741)(-0.52734375, 45.96479967268973)"
0,2003,1,3,2003-07-04,2003-07-20,17,642585,85661627.4,2718.53,07-16,17.25,17.28,"(-9.84375, 14.765625, 36.8420237038942, 53.6840624247402)","(-3.8671875, 39.99990846618743)(-4.5703125, 39.99990846618743)(-4.5703125, 40.350784470770606)(-5.516826923076923, 40.350784470770606)(-6.328125, 40.350784470770606)(-7.3828125, 40.350784470770606)(-8.4375, 40.35078455088668)(-8.7890625, 41.052536676486696)(-8.7890625, 41.75428874036156)(-7.03125, 42.10516474782253)(-4.21875, 42.80691663589757)(-2.4609375, 45.61392331582689)(4.921875, 48.07005325548654)(8.4375, 49.47355642159755)(10.8984375, 49.824431921859436)(12.65625, 50.87705894359374)(14.4140625, 50.175307887480926)"
0,2003,2,5,2003-07-06,2003-07-08,3,53704,3252835.39,276.49,07-08,24.33,24.21,"(2.8125, 4.21875, 41.7542887927827, 43.8595445166024)","(3.515625, 42.45604073820943)(3.515625, 42.806916682807675)(3.515625, 42.806916682807675)"
0,2003,3,8,2003-07-09,2003-07-08,3,37144,2403574.28,185.84,07-09,22.48,22.5,"(0.0, 1.40625, 39.649032596592, 41.0525367766618)","(0.703125, 40.35078469459051)(0.703125, 40.35078469459051)(0.703125, 40.35078469459051)"
0,2003,4,13,2003-07-14,2003-07-16,3,40936,1854123.41,186.77,07-16,16.55,16.58,"(0.703125, 3.515625, 51.5788101317764, 52.982311777713)","(1.40625, 52.280560973551964)(1.7578125, 52.280560973551964)(2.109375, 52.280560973551964)"
0,2003,5,21,2003-07-22,2003-07-30,9,423276,49515893.3,2152.31,07-25,23.69,23.86,"(-9.84375, -2.109375, 35.4385190210863, 43.8595445166024)","(-8.7890625, 39.2981564572253)(-7.3828125, 40.350784470770606)(-5.9765625, 39.9999083799379)(-5.9765625, 39.9999083799379)(-5.9765625, 38.94728021803664)(-7.3828125, 37.894652009056074)(-7.3828125, 37.894652009056074)(-8.0859375, 37.894652009056074)(-8.4375, 38.596404278430704)"
0,2003,6,24,2003-07-25,2003-08-01,8,99816,12251042.23,480.58,07-25,21.74,21.68,"(-4.21875, 1.40625, 45.263048035017, 48.0700542447729)","(-1.40625, 46.31567545566524)(-1.40625, 46.31567545566524)(-1.40625, 46.666551262548005)(-1.40625, 46.666551262548005)(-1.40625, 46.666551262548005)(-1.40625, 46.666551262548005)(-1.40625, 47.01742700810422)(-3.1640625, 46.666551262548005)"
0,2003,7,28,2003-07-29,2003-08-01,4,87302,4679517.64,398.92,07-31,18.03,17.78,"(-7.03125, -2.8125, 50.1753080588334, 52.982311777713)","(-4.5703125, 50.52618360228825)(-4.921875, 51.57881002504648)(-4.921875, 51.57881002504648)(-4.921875, 51.22793458687985)"
0,2003,8,29,2003-07-30,2003-08-01,3,36128,1406850.53,157.85,07-30,15.46,15.54,"(-2.8125, -0.703125, 52.982311777713, 54.3858129450494)","(-1.7578125, 53.68406238250086)(-1.7578125, 53.68406238250086)(-1.7578125, 53.3331871012266)"
0,2003,9,34,2003-08-04,2003-08-07,4,49265,5405257.35,299.0,08-06,28.93,28.88,"(0.0, 2.109375, 35.4385190210863, 36.8420237038942)","(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.0546875, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2003,10,34,2003-08-04,2003-08-08,5,257424,19653510.92,1286.18,08-05,23.79,22.91,"(-4.921875, 2.109375, 40.3507847105177, 45.9647996959973)","(-1.7578125, 44.210420329492536)(-1.40625, 43.15779247299083)(-1.40625, 43.15779247299083)(-1.0546875, 43.15779247299083)(1.40625, 41.052536759987404)"
0,2003,11,35,2003-08-05,2003-08-15,11,238926,39497918.96,1344.81,08-07,26.82,27.0,"(7.734375, 14.765625, 35.4385190210863, 38.9472804370071)","(9.140625, 36.84202369115724)(11.25, 37.19289979422315)(11.25, 37.19289979422315)(11.6015625, 37.19289979422315)(11.6015625, 37.19289979422315)(13.0078125, 37.19289979422315)(13.359375, 36.491147523639505)(13.0078125, 36.84202366566636)(13.0078125, 36.84202366566636)(13.0078125, 36.84202366566636)(12.65625, 37.19289982681138)"
0,2003,12,35,2003-08-05,2003-08-09,5,160666,15832469.04,920.66,08-08,25.72,25.85,"(7.734375, 10.546875, 38.9472804370071, 43.8595445166024)","(8.7890625, 40.35078466271226)(9.140625, 41.40341265650116)(9.140625, 41.40341265650116)(9.140625, 41.40341265650116)(9.140625, 41.40341265650116)"
0,2003,13,36,2003-08-06,2003-08-08,3,40507,2486348.8,211.61,08-07,24.05,24.01,"(2.8125, 4.21875, 41.7542887927827, 43.1577926653356)","(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)(3.515625, 42.45604073820943)"
0,2003,14,42,2003-08-12,2003-08-14,3,44339,2913021.12,242.56,08-13,26.81,26.89,"(6.328125, 7.734375, 35.4385190210863, 36.8420237038942)","(7.03125, 36.49114754233615)(7.03125, 36.140271368586205)(7.03125, 36.140271368586205)"
0,2003,15,47,2003-08-17,2003-08-21,5,63822,6684661.97,339.05,08-19,26.2,26.19,"(11.953125, 14.0625, 35.4385190210863, 37.5437759887994)","(13.0078125, 36.491147523639505)(13.0078125, 36.491147523639505)(13.0078125, 36.491147523639505)(13.0078125, 36.491147523639505)(13.0078125, 36.140271368586205)"
0,2003,16,47,2003-08-17,2003-08-31,15,996035,180536742.1,4373.46,08-24,19.53,19.27,"(-9.84375, 14.765625, 35.4385190210863, 52.982311777713)","(-2.4609375, 43.157792607744724)(-1.7578125, 41.05253630651747)(0.0, 41.05253630651747)(0.0, 41.40341224280105)(1.0546875, 41.754288300269245)(1.0546875, 41.052536424691276)(-1.0044642857142858, 41.05253617093548)(-2.8125, 41.05253617093548)(-2.8125, 41.75428799764568)(-4.5703125, 42.105163877938686)(2.109375, 44.21041863693939)(2.752232142857143, 46.31567389380491)(4.5703125, 47.719177884593435)(4.997209821428571, 47.71917805898383)(9.4921875, 49.12268088598601)"
0,2003,17,48,2003-08-18,2003-08-21,4,54236,5443494.94,300.68,08-19,27.72,27.65,"(0.703125, 2.8125, 35.4385190210863, 36.8420237038942)","(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)"
0,2003,18,52,2003-08-22,2003-08-30,9,284895,24352576.29,1299.89,08-28,16.74,16.72,"(-9.84375, -0.703125, 50.1753080588334, 54.3858129450494)","(-7.3828125, 52.280560973551964)(-7.734375, 52.74839469599743)(-6.6796875, 52.9823116580891)(-5.625, 52.63143623936477)(-5.625, 52.280560785003146)(-5.625, 52.280560785003146)(-5.2734375, 52.280560785003146)(-5.9765625, 52.280560785003146)(-7.119140625, 52.280560785003146)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,0,2004-07-01,2004-07-04,4,227872,12743946.87,1041.15,07-02,20.16,20.2,"(-5.625, -0.703125, 36.8420237038942, 41.0525367766618)","(-3.1640625, 39.2981564572253)(-3.1640625, 38.94728034960657)(-3.1640625, 38.94728034960657)(-2.4609375, 38.94728034960657)"
0,2004,1,14,2004-07-15,2004-08-08,25,1158133,236510231.95,5442.7,08-04,19.36,18.89,"(-9.84375, 14.765625, 36.1402713807781, 54.3858129450494)","(-7.3828125, 39.57885713321347)(-7.734375, 39.649032367513854)(-6.5625, 43.298140280088106)(-5.625, 44.73673138112893)(-5.2734375, 44.32737619682132)(-4.921875, 45.15224265444645)(-4.921875, 43.78157061211079)(-4.5703125, 46.02327706320676)(-3.8671875, 47.0174255074943)(-4.21875, 47.36830136039442)(-4.21875, 48.0700530042686)(-4.21875, 47.60221849310687)(-4.5703125, 48.5963665690256)(-4.5703125, 48.5963665690256)(-5.2734375, 49.94139013020466)(-5.2734375, 49.473555962389604)(-3.8671875, 49.122680304154684)(-2.8125, 49.122680304154684)(0.703125, 49.122680304154684)(2.4609375, 50.52618302594712)(2.4609375, 50.877058638573686)(2.4609375, 51.22793422197187)(6.328125, 51.22793422197187)(10.8984375, 51.22793422197187)(13.359375, 52.63143623936477)"
0,2004,2,32,2004-08-02,2004-08-01,4,35956,2769968.26,166.49,08-01,20.54,20.55,"(-9.84375, -8.4375, 41.7542887927827, 43.1577926653356)","(-9.140625, 42.45604073820943)(-9.140625, 42.45604073820943)(-9.140625, 42.45604073820943)(-9.140625, 42.45604073820943)"
0,2004,3,41,2004-08-11,2004-08-13,3,42700,3327652.56,258.12,08-12,28.03,28.06,"(-9.84375, -8.4375, 38.2455282337738, 39.649032596592)","(-9.140625, 38.94728042245763)(-9.140625, 38.94728042245763)(-9.140625, 38.94728042245763)"
0,2004,4,48,2004-08-18,2004-08-20,3,84397,5290977.85,460.4,08-19,25.56,25.65,"(-9.140625, -7.03125, 38.2455282337738, 41.0525367766618)","(-8.4375, 39.99990863019465)(-8.0859375, 39.64903255091048)(-8.0859375, 39.64903255091048)"
0,2004,5,52,2004-08-22,2004-08-25,4,53022,4174558.91,241.15,08-23,22.19,22.22,"(-9.84375, -8.4375, 36.8420237038942, 38.9472804370071)","(-9.140625, 37.894652090868625)(-9.140625, 37.894652090868625)(-9.140625, 37.894652090868625)(-9.140625, 37.894652090868625)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,0,2005-07-01,2005-07-16,16,1311121,254210746.92,5500.85,07-04,19.47,19.46,"(-9.84375, 14.765625, 35.4385190210863, 53.6840624247402)","(-3.8671875, 41.40341265650116)(0.9375, 43.859544091533)(0.703125, 43.85954394869612)(1.0546875, 42.105163877938686)(1.0546875, 40.70166022617802)(1.0546875, 41.403412095027505)(1.7578125, 42.10516420678941)(2.109375, 42.10516434286747)(1.40625, 42.10516446035752)(1.2806919642857142, 41.754288529844814)(1.7578125, 43.672409664550315)(3.8671875, 45.263046794673954)(6.328125, 46.31567402985603)(9.140625, 46.31567402985603)(10.8984375, 46.31567402985603)(10.8984375, 43.859544213505835)"
0,2005,1,3,2005-07-04,2005-07-17,14,112414,30982692.91,635.55,07-16,26.25,26.48,"(10.546875, 14.0625, 35.4385190210863, 38.2455282337738)","(12.65625, 36.49114754233615)(12.3046875, 36.491147523639505)(12.3046875, 36.491147523639505)(11.953125, 36.84202366566636)(11.953125, 36.84202366566636)(12.3046875, 36.84202366566636)(12.65625, 36.84202366566636)(12.65625, 36.84202366566636)(12.65625, 36.84202366566636)(12.65625, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.65625, 36.84202366566636)"
0,2005,2,20,2005-07-21,2005-07-27,7,289190,29279139.46,1568.01,07-23,25.96,26.0,"(-7.734375, 0.703125, 35.4385190210863, 40.3507847105177)","(-4.21875, 37.19289979422315)(-4.21875, 37.894652009056074)(-3.515625, 37.894652009056074)(-3.515625, 37.54377590884727)(-2.4609375, 37.54377590884727)(-0.3515625, 38.59640431404308)(-0.3515625, 38.59640431404308)"
0,2005,3,20,2005-07-21,2005-07-24,4,64045,6135135.02,358.48,07-23,27.63,27.67,"(0.0, 2.8125, 35.4385190210863, 36.8420237038942)","(1.0546875, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)(1.40625, 36.140271368586205)"
0,2005,4,32,2005-08-02,2005-08-01,14,909348,121030800.23,4708.05,07-30,23.34,23.72,"(-3.515625, 14.765625, 36.8420237038942, 46.6665512870549)","(3.1640625, 39.2981564572253)(5.203125, 39.64903255091048)(10.546875, 45.26304801283573)(10.546875, 42.456040297104)(11.25, 42.806916381464276)(11.25, 42.45604048095604)(11.25, 42.45604048095604)(11.25, 42.45604048095604)(11.25, 42.806916381464276)(8.0859375, 42.806916381464276)(5.625, 42.10516446035752)(5.625, 41.754288300269245)(5.652043269230769, 41.403412372641704)(3.3984375, 39.29815640500359)"
0,2005,5,32,2005-08-02,2005-08-01,10,317795,55031455.96,1755.45,07-29,26.73,26.88,"(4.21875, 14.765625, 35.4385190210863, 38.9472804370071)","(12.65625, 36.84202366566636)(12.3046875, 37.19289979422315)(11.6015625, 37.19289979422315)(11.25, 37.19289979422315)(11.25, 37.19289979422315)(9.84375, 37.19289979422315)(9.4921875, 37.19289979422315)(9.4921875, 37.19289979422315)(9.4921875, 37.19289979422315)(11.953125, 37.19289979422315)"
0,2005,6,27,2005-07-28,2005-07-31,4,54148,4785236.37,282.92,07-29,26.33,26.3,"(0.703125, 2.8125, 35.4385190210863, 36.8420237038942)","(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.40625, 36.49114754233615)"
0,2005,7,51,2005-08-21,2005-08-23,3,135665,6083795.41,628.86,08-22,19.63,19.62,"(-1.40625, 3.515625, 43.8595445166024, 48.0700542447729)","(0.3515625, 45.61392377445938)(1.0546875, 45.96479955593274)(1.40625, 45.61392377445938)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,0,2006-07-01,2006-07-03,3,349587,15696230.11,1439.26,07-02,18.13,18.32,"(-9.140625, -1.40625, 36.8420237038942, 43.8595445166024)","(-5.2734375, 40.350784470770606)(-5.2734375, 40.350784470770606)(-5.2734375, 39.99990846618743)"
0,2006,1,1,2006-07-02,2006-07-04,3,42274,1717125.37,194.5,07-02,22.01,21.52,"(-0.703125, 0.703125, 38.9472804370071, 40.3507847105177)","(0.0, 39.64903258137227)(0.0, 39.64903258137227)(0.703125, 40.3507847105177)"
0,2006,2,2,2006-07-03,2006-07-09,7,107622,13707650.75,552.14,07-07,25.02,24.96,"(10.546875, 14.0625, 35.4385190210863, 38.2455282337738)","(11.953125, 36.491147523639505)(11.953125, 36.491147523639505)(11.953125, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.3046875, 36.84202366566636)(12.65625, 35.789395200932205)"
0,2006,3,3,2006-07-04,2006-07-16,13,749675,110329835.33,3187.7,07-07,21.25,20.59,"(-7.734375, 5.625, 35.4385190210863, 44.5612963074929)","(0.0, 38.94728042245763)(-0.703125, 40.350784470770606)(-1.0546875, 39.999908277702424)(-1.40625, 39.999908277702424)(-1.40625, 39.649032275410846)(-1.40625, 39.999908277702424)(-1.6015625, 39.999908277702424)(-1.7578125, 39.999908277702424)(0.0, 39.999908277702424)(0.3515625, 39.999908277702424)(0.3515625, 39.999908277702424)(0.703125, 40.350784470770606)(2.109375, 40.65153545607412)"
0,2006,4,4,2006-07-05,2006-07-09,5,83795,7667742.9,413.48,07-06,23.11,23.24,"(0.0, 3.515625, 35.4385190210863, 36.8420237038942)","(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.7578125, 36.140271368586205)(1.0546875, 36.140271368586205)"
0,2006,5,4,2006-07-05,2006-07-08,4,79609,7865194.33,436.82,07-06,25.84,25.83,"(7.734375, 10.546875, 38.9472804370071, 41.0525367766618)","(9.140625, 39.99990863019465)(9.140625, 39.99990863019465)(9.140625, 39.99990863019465)(9.140625, 39.99990863019465)"
0,2006,6,5,2006-07-06,2006-07-08,3,76468,3818015.95,468.46,07-07,21.85,21.9,"(-9.140625, -4.921875, 52.2805610111665, 54.3858129450494)","(-7.734375, 53.33318703966727)(-7.03125, 53.33318703966727)(-6.6796875, 53.68406238250086)"
0,2006,7,9,2006-07-10,2006-07-12,3,39456,2608613.46,199.56,07-12,24.02,24.06,"(0.0, 1.40625, 35.4385190210863, 36.8420237038942)","(0.703125, 36.140271368586205)(0.703125, 36.140271368586205)(0.703125, 36.140271368586205)"
0,2006,8,10,2006-07-11,2006-07-13,3,133837,5323428.46,568.36,07-12,16.31,16.41,"(0.0, 5.625, 49.4735568764181, 52.982311777713)","(2.109375, 51.22793450027509)(2.8125, 51.22793450027509)(2.8125, 51.57881002504648)"
0,2006,9,12,2006-07-13,2006-07-16,4,97624,8042637.02,551.76,07-15,25.71,25.8,"(7.734375, 10.546875, 38.9472804370071, 41.7542887927827)","(8.7890625, 40.35078466271226)(9.140625, 40.35078466271226)(9.140625, 40.35078466271226)(9.140625, 39.99990863019465)"
0,2006,10,15,2006-07-16,2006-07-23,8,1091257,83010415.15,4526.82,07-19,17.42,16.54,"(-5.625, 14.765625, 44.5612963074929, 54.3858129450494)","(0.703125, 52.9823116580891)(1.0546875, 49.473556023324846)(2.8125, 49.473556023324846)(4.921875, 49.473556023324846)(5.2734375, 49.473556023324846)(6.328125, 49.473556023324846)(9.84375, 49.473556023324846)(9.4921875, 44.91217217125495)"
0,2006,11,22,2006-07-23,2006-07-29,7,481402,50208247.29,2442.4,07-27,24.18,24.14,"(-9.84375, -3.515625, 35.4385190210863, 43.8595445166024)","(-8.0859375, 40.70166062114758)(-7.734375, 40.70166062114758)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-6.6796875, 39.649032275410846)(-5.9765625, 38.94728021803664)"
