Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2002,8,39,2002-08-09,2002-08-17,9,1061233,117254270.0,5926.4,08-12,22.69,22.37,"(-2.8125, 14.765625, 39.649032596592, 54.3858129450494)","(-1.40625, 41.403412759118055)(4.21875, 45.96479863249327)(5.2734375, 47.0174255074943)(6.6796875, 47.36830136039442)(8.7890625, 48.0700530042686)(8.7890625, 48.0700530042686)(9.140625, 44.98234704648903)(9.84375, 43.85954431482829)(10.8984375, 43.50866844329996)"
0,2002,9,40,2002-08-10,2002-08-09,3,83693,3744809.37,379.46,08-09,16.96,16.93,"(-9.84375, -5.625, 52.2805610111665, 54.3858129450494)","(-8.0859375, 53.33318703966727)(-7.734375, 53.68406238250086)(-8.0859375, 53.33318703966727)"
0,2002,10,41,2002-08-11,2002-08-13,3,67254,5082372.23,385.29,08-12,27.81,27.83,"(-2.8125, -0.703125, 36.8420237038942, 39.649032596592)","(-1.7578125, 37.894652090868625)(-1.7578125, 38.2455281920133)(-1.7578125, 38.2455281920133)"
0,2002,11,45,2002-08-15,2002-08-17,3,27894,2078837.28,161.17,08-17,26.28,26.29,"(7.734375, 8.4375, 39.649032596592, 41.0525367766618)","(8.0859375, 40.35078469459051)(8.0859375, 40.35078469459051)(8.0859375, 40.35078469459051)"
0,2002,12,48,2002-08-18,2002-08-17,4,56076,4577126.49,320.63,08-17,27.24,27.2,"(9.140625, 10.546875, 38.9472804370071, 41.0525367766618)","(9.84375, 39.64903258137227)(9.84375, 40.35078469459051)(9.84375, 39.99990863019465)(9.84375, 39.99990863019465)"
0,2002,13,52,2002-08-22,2002-08-25,4,353928,24908302.38,1967.37,08-24,25.88,25.94,"(-8.4375, -1.40625, 37.5437759887994, 43.8595445166024)","(-6.6796875, 41.40341271639997)(-4.921875, 40.701660547458246)(-4.921875, 40.701660547458246)(-3.8671875, 40.701660547458246)"
0,2002,14,58,2002-08-28,2002-08-31,4,323170,16849347.45,1668.61,08-30,19.62,19.81,"(-5.625, 2.8125, 43.8595445166024, 50.8770591457431)","(-2.109375, 45.96479955593274)(-2.109375, 46.666551041272555)(-1.40625, 47.368302416002685)(-0.703125, 47.71917820594272)"
0,2002,15,59,2002-08-29,2002-08-31,3,187475,6753343.25,754.62,08-30,15.61,15.24,"(-9.84375, -1.40625, 50.1753080588334, 53.6840624247402)","(-6.6796875, 51.57881002504648)(-5.625, 51.929685424995434)(-5.625, 51.929685424995434)"
0,2003,-1 (NOISE), , , , , , , , , , , , 
0,2003,0,0,2003-07-01,2003-07-03,3,44339,3479743.01,266.5,07-02,29.54,29.4,"(9.140625, 10.546875, 35.4385190210863, 36.8420237038942)","(9.84375, 36.140271368586205)(9.84375, 36.140271368586205)(9.84375, 35.789395200932205)"
0,2003,1,0,2003-07-01,2003-07-03,3,180314,12679662.84,1098.12,07-02,27.13,27.1,"(11.25, 14.765625, 40.3507847105177, 46.6665512870549)","(13.359375, 42.806916570115014)(13.0078125, 43.50866835439724)(13.359375, 43.50866835439724)"
0,2003,2,8,2003-07-09,2003-07-08,4,54148,4753604.91,289.35,07-07,27.83,27.55,"(3.515625, 5.625, 35.4385190210863, 36.8420237038942)","(4.921875, 35.789395200932205)(4.5703125, 36.140271368586205)(4.5703125, 36.140271368586205)(4.5703125, 36.140271368586205)"
0,2003,3,5,2003-07-06,2003-07-12,7,243941,34093869.66,1361.71,07-08,28.57,27.79,"(7.03125, 14.765625, 35.4385190210863, 38.9472804370071)","(8.0859375, 36.49114754233615)(10.40625, 36.84202366566636)(10.8984375, 37.19289979422315)(10.8984375, 37.19289979422315)(11.25, 36.84202366566636)(11.25, 37.19289979422315)(11.6015625, 37.19289979422315)"
0,2003,4,6,2003-07-07,2003-07-12,6,141811,18162151.95,837.48,07-11,26.74,26.44,"(11.25, 14.765625, 41.0525367766618, 45.9647996959973)","(13.7109375, 43.157792607744724)(13.359375, 43.157792550057486)(13.0078125, 43.157792550057486)(13.0078125, 43.157792550057486)(13.0078125, 43.157792550057486)(13.7109375, 43.85954439567685)"
0,2003,5,24,2003-07-25,2003-08-01,8,869302,69298380.36,4387.19,07-28,20.93,20.9,"(4.921875, 14.765625, 41.0525367766618, 54.3858129450494)","(11.6015625, 47.36830277880653)(9.84375, 46.66655076906732)(9.84375, 48.0700530042686)(10.1953125, 47.71917719288825)(10.8984375, 47.71917719288825)(10.8984375, 43.85954431482829)(10.8984375, 44.210420329492536)(9.140625, 43.85954445619158)"
0,2003,6,32,2003-08-02,2003-08-01,6,285572,35707925.82,1645.28,08-03,27.19,27.14,"(-6.328125, -0.703125, 35.4385190210863, 42.45604075651)","(-3.515625, 39.649032444059856)(-3.515625, 38.94728021803664)(-3.8671875, 38.94728021803664)(-3.515625, 38.59640416418931)(-2.4609375, 38.94728034960657)(-3.515625, 39.99990853658056)"
0,2003,7,37,2003-08-07,2003-08-11,5,717618,38246548.02,3060.11,08-08,18.78,17.72,"(-4.21875, 14.765625, 44.5612963074929, 54.3858129450494)","(5.111177884615385, 50.12132648818327)(5.625, 49.473556023324846)(5.2734375, 49.473556023324846)(9.140625, 49.473556023324846)(13.0078125, 45.61392383139052)"
0,2003,8,43,2003-08-13,2003-08-18,6,129325,13179174.32,650.35,08-15,24.09,23.4,"(10.546875, 14.765625, 43.1577926653356, 47.3683028045918)","(13.359375, 45.26304801283573)(13.0078125, 45.61392377445938)(12.65625, 45.26304790172741)(12.65625, 45.26304790172741)(12.65625, 44.91217208458335)(13.359375, 45.26304790172741)"
0,2003,9,44,2003-08-14,2003-08-16,3,72592,3053181.17,327.92,08-15,18.54,18.02,"(11.25, 14.765625, 47.3683028045918, 49.4735568764181)","(13.0078125, 48.4209299241393)(13.0078125, 48.42092988232212)(13.359375, 48.42092988232212)"
0,2003,10,45,2003-08-15,2003-08-17,3,36189,1581080.94,175.08,08-16,17.83,17.5,"(5.625, 8.4375, 52.982311777713, 54.3858129450494)","(7.03125, 53.68406238250086)(7.03125, 53.68406238250086)(6.6796875, 54.0349376848948)"
0,2004,-1 (NOISE), , , , , , , , , , , , 
0,2004,0,4,2004-07-05,2004-07-16,12,337078,37848979.46,1516.6,07-15,15.5,15.54,"(-9.84375, 0.703125, 50.1753080588334, 54.3858129450494)","(-8.0859375, 52.280560973551964)(-8.0859375, 52.280560973551964)(-5.625, 52.280560785003146)(-5.2734375, 52.280560785003146)(-5.625, 52.280560785003146)(-5.625, 52.280560785003146)(-6.6796875, 52.280560785003146)(-6.6796875, 52.280560785003146)(-5.625, 52.280560785003146)(-4.5703125, 52.280560785003146)(-4.5703125, 52.280560785003146)(-6.328125, 53.216228500522)"
0,2004,1,7,2004-07-08,2004-07-15,8,304504,21130253.63,1259.02,07-09,17.61,17.47,"(-5.625, 2.8125, 43.1577926653356, 49.4735568764181)","(-2.109375, 45.613923694608104)(-1.40625, 46.315675203678865)(-1.40625, 45.96479946226339)(-2.8125, 46.31567531187936)(-3.515625, 47.01742694515659)(-3.515625, 47.36830272718452)(-3.1640625, 47.71917841872345)(-3.515625, 48.7718055748989)"
0,2004,2,8,2004-07-09,2004-07-22,14,454895,72251609.28,2140.43,07-11,25.47,24.5,"(-9.84375, -1.40625, 35.4385190210863, 43.8595445166024)","(-4.5703125, 42.8069167109228)(-6.328125, 40.350784470770606)(-5.9765625, 40.350784470770606)(-5.625, 40.350784470770606)(-4.921875, 39.649032275410846)(-4.21875, 39.649032275410846)(-4.21875, 39.47359423229653)(-4.921875, 37.894652009056074)(-5.625, 36.140271368586205)(-5.625, 36.140271368586205)(-4.21875, 37.54377590884727)(-3.8671875, 37.54377590884727)(-4.21875, 37.54377590884727)(-3.515625, 37.54377590884727)"
0,2004,3,24,2004-07-25,2004-07-24,4,54148,4653726.42,284.75,07-23,25.52,25.57,"(4.921875, 7.03125, 35.4385190210863, 36.8420237038942)","(5.9765625, 36.49114754233615)(5.9765625, 36.140271368586205)(5.9765625, 36.140271368586205)(5.9765625, 36.140271368586205)"
0,2004,4,22,2004-07-23,2004-08-01,10,157338,22491292.82,827.75,07-31,28.39,28.27,"(4.21875, 11.25, 35.4385190210863, 37.5437759887994)","(8.7890625, 36.84202369115724)(8.7890625, 36.84202369115724)(9.140625, 36.84202369115724)(9.4921875, 36.84202369115724)(9.84375, 36.140271368586205)(9.4921875, 36.140271368586205)(7.734375, 36.140271368586205)(7.3828125, 36.491147523639505)(7.3828125, 36.491147523639505)(9.140625, 35.789395200932205)"
0,2004,5,22,2004-07-23,2004-07-29,7,363108,24455196.18,1853.99,07-26,19.94,18.92,"(-6.328125, 9.140625, 48.7718056035057, 54.3858129450494)","(0.0, 51.22793463875975)(-1.7578125, 51.22793458687985)(-1.3125, 51.92968529643001)(0.3515625, 51.57880977499397)(2.4609375, 51.57880977499397)(2.8125, 52.280560785003146)(3.046875, 52.631436394439746)"
0,2004,6,28,2004-07-29,2004-08-01,4,64045,5860079.16,349.42,07-31,27.15,27.06,"(0.703125, 3.515625, 35.4385190210863, 36.8420237038942)","(2.4609375, 36.140271368586205)(2.109375, 36.140271368586205)(2.109375, 36.140271368586205)(2.109375, 36.140271368586205)"
0,2004,7,35,2004-08-05,2004-08-09,5,263709,21973353.19,1471.7,08-06,24.72,24.62,"(8.4375, 14.765625, 40.3507847105177, 48.0700542447729)","(11.6015625, 44.56129579342451)(11.953125, 44.21042004944476)(12.3046875, 43.50866835439724)(13.0078125, 43.50866835439724)(14.4140625, 43.157792646149325)"
0,2004,8,36,2004-08-06,2004-08-08,3,64745,4108350.92,349.46,08-08,24.68,24.68,"(7.734375, 9.84375, 39.649032596592, 41.7542887927827)","(8.4375, 40.70166071913855)(8.7890625, 40.70166071913855)(8.7890625, 40.70166071913855)"
0,2005,-1 (NOISE), , , , , , , , , , , , 
0,2005,0,8,2005-07-09,2005-07-12,4,83795,8514506.81,523.44,07-11,29.23,29.33,"(6.328125, 9.84375, 35.4385190210863, 37.5437759887994)","(7.734375, 36.84202369115724)(8.0859375, 36.491147523639505)(8.0859375, 36.140271368586205)(8.0859375, 36.140271368586205)"
0,2005,1,32,2005-08-02,2005-08-01,13,607605,90336521.99,2816.73,07-30,24.05,23.04,"(-9.84375, 4.21875, 36.1402713807781, 43.1577926653356)","(-6.328125, 39.29815633773168)(-4.921875, 40.35078466271226)(-4.21875, 40.70166071913855)(-2.8125, 40.70166067834521)(-2.8125, 40.70166067834521)(-2.8125, 40.35078466271226)(-2.109375, 40.35078466271226)(-2.8125, 39.99990846618743)(-3.1640625, 39.649032367513854)(-3.1640625, 39.649032367513854)(-2.8125, 39.649032367513854)(-2.8125, 39.649032367513854)(-2.8125, 39.649032367513854)"
0,2005,2,24,2005-07-25,2005-07-24,3,77708,3637337.11,382.37,07-25,21.3,21.0,"(4.921875, 8.4375, 43.8595445166024, 45.9647996959973)","(6.6796875, 44.9121721387774)(6.6796875, 44.210420412047654)(6.6796875, 44.9121721387774)"
0,2005,3,24,2005-07-25,2005-08-01,8,137738,17714001.05,700.75,07-30,25.19,24.74,"(6.328125, 11.953125, 41.7542887927827, 44.5612963074929)","(10.8984375, 43.157792646149325)(10.546875, 43.157792646149325)(9.84375, 43.157792646149325)(9.84375, 42.806916682807675)(9.140625, 43.157792607744724)(9.140625, 43.157792607744724)(9.140625, 43.157792607744724)(8.7890625, 43.157792607744724)"
0,2005,4,28,2005-07-29,2005-07-31,3,39587,1860710.27,180.8,07-31,18.27,18.43,"(2.8125, 4.21875, 43.1577926653356, 44.5612963074929)","(3.515625, 43.859544496476964)(3.515625, 43.859544496476964)(3.515625, 43.859544496476964)"
0,2005,5,35,2005-08-05,2005-08-12,8,945186,82714492.15,4540.42,08-08,23.76,22.43,"(-9.140625, 13.359375, 35.4385190210863, 48.7718056035057)","(-5.9765625, 40.350784614835014)(-4.921875, 39.649032275410846)(-1.283967391304348, 41.75428799764568)(1.0546875, 42.105163877938686)(2.4609375, 42.105163877938686)(5.955882352941177, 43.73195214259151)(9.140625, 44.9121721387774)(10.8984375, 45.26304801283573)"
0,2005,6,41,2005-08-11,2005-08-16,6,838469,70569992.25,5135.11,08-14,26.11,27.04,"(-7.734375, 4.921875, 36.8420237038942, 48.7718056035057)","(2.109375, 44.21042038111197)(-1.40625, 42.806916381464276)(-1.40625, 43.157791967824416)(-1.40625, 42.80691595316162)(-0.703125, 42.45604009137668)(-3.1640625, 47.01742700810422)"
0,2005,7,42,2005-08-12,2005-08-14,3,44339,3435949.55,278.72,08-14,30.21,30.32,"(-7.03125, -5.625, 35.4385190210863, 36.8420237038942)","(-6.6796875, 36.140271368586205)(-6.328125, 36.140271368586205)(-6.328125, 36.140271368586205)"
0,2005,8,51,2005-08-21,2005-08-27,7,205840,24804381.03,1174.28,08-24,27.77,27.83,"(7.03125, 14.0625, 35.4385190210863, 38.2455282337738)","(9.140625, 36.491147523639505)(10.546875, 36.84202366566636)(10.546875, 36.84202366566636)(10.546875, 36.84202366566636)(10.546875, 36.84202366566636)(12.65625, 36.84202366566636)(12.65625, 36.140271368586205)"
0,2005,9,52,2005-08-22,2005-08-25,4,78780,7749290.31,487.09,08-25,29.42,29.64,"(2.8125, 6.328125, 35.4385190210863, 36.8420237038942)","(5.2734375, 35.789395200932205)(4.5703125, 36.140271368586205)(4.5703125, 36.140271368586205)(4.5703125, 36.140271368586205)"
0,2005,10,56,2005-08-26,2005-08-25,4,568839,30783458.73,3060.83,08-25,20.65,21.56,"(-2.8125, 8.4375, 45.263048035017, 54.3858129450494)","(3.515625, 49.824431717312834)(0.0, 49.4735568462524)(2.109375, 49.473556238256165)(2.8125, 50.175307385181746)"
0,2005,11,56,2005-08-26,2005-08-25,4,70167,6407662.54,418.13,08-25,27.34,27.39,"(7.734375, 9.84375, 38.9472804370071, 41.0525367766618)","(8.7890625, 39.99990863019465)(8.4375, 39.99990863019465)(8.7890625, 39.99990863019465)(8.7890625, 39.99990863019465)"
0,2005,12,56,2005-08-26,2005-08-25,4,76056,6017698.23,419.45,08-26,25.48,25.41,"(2.109375, 4.921875, 41.7542887927827, 43.8595445166024)","(3.515625, 42.806916682807675)(3.515625, 42.806916682807675)(3.515625, 42.806916682807675)(3.515625, 43.157792646149325)"
0,2005,13,56,2005-08-26,2005-08-31,6,126360,12127928.6,721.21,08-30,25.75,25.43,"(0.0, 3.515625, 40.3507847105177, 43.8595445166024)","(1.0546875, 41.052536759987404)(1.0546875, 41.052536759987404)(1.0546875, 41.403412759118055)(1.7578125, 42.10516470306837)(1.7578125, 42.10516470306837)(1.7578125, 42.10516470306837)"
0,2005,14,57,2005-08-27,2005-08-31,5,433777,41234916.57,2402.75,08-29,25.99,25.67,"(-9.84375, -1.40625, 35.4385190210863, 43.8595445166024)","(-4.921875, 37.644026210836664)(-5.625, 39.649032275410846)(-5.625, 39.649032275410846)(-5.625, 39.649032275410846)(-5.9765625, 40.350784470770606)"
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,0,2006-07-01,2006-07-03,3,40507,2048119.93,170.74,07-01,18.16,18.21,"(-9.84375, -8.4375, 41.7542887927827, 43.1577926653356)","(-9.140625, 42.45604073820943)(-9.140625, 42.45604073820943)(-9.140625, 42.45604073820943)"
0,2006,1,1,2006-07-02,2006-07-04,3,221980,9133845.6,938.91,07-03,17.95,17.71,"(-5.625, 2.109375, 43.8595445166024, 48.7718056035057)","(-3.1640625, 45.96479955593274)(-1.7578125, 46.31567531187936)(-1.7578125, 46.31567531187936)"
0,2006,2,7,2006-07-08,2006-07-15,8,798207,67131283.71,3635.15,07-13,22.05,21.71,"(-9.84375, 2.8125, 35.4385190210863, 46.6665512870549)","(-9.140625, 38.596404278430704)(-9.140625, 39.99990846618743)(-8.4375, 39.99990846618743)(-4.5703125, 41.05253630651747)(-3.515625, 41.05253617093548)(-3.515625, 41.05253617093548)(-3.515625, 39.649032275410846)(-4.359375, 38.245528094345595)"
0,2006,3,11,2006-07-12,2006-07-14,3,94221,2853720.53,322.33,07-13,14.14,14.26,"(6.328125, 11.25, 48.7718056035057, 50.8770591457431)","(7.734375, 50.52618360228825)(8.7890625, 49.824432421125074)(9.140625, 49.824432421125074)"
